"","SRR19925016","SRR19925018","SRR19925020","SRR19925022","SRR19925024","SRR19925027","SRR19925038","SRR19925039","SRR19925040","SRR19925042","SRR19925043","SRR19925045","SRR19925046","SRR19925047","SRR19925052","SRR19925054","SRR19925055","SRR19925057","SRR19925058","SRR19925060","SRR19925061","SRR19925062","SRR19925065","SRR19925066","SRR19925068","SRR19925070","SRR19925071","SRR19925072","SRR19925073","SRR19925076","SRR19925077","SRR19925078","SRR19925079","SRR19925081","SRR19925082","SRR19925083","SRR19925085","SRR19925086"
"AGAP6",8.45878083627295,7.87392029774796,5.67565384957544,7.51986955692673,7.31486489524101,7.89076403647771,8.94146066392167,9.41014282938663,8.92344696372045,8.22276503578618,7.55876368484277,8.14074606316423,8.80292628043103,9.17460218357559,9.16689265990606,9.22974399332983,9.36426653937807,8.61117849194947,7.56507754087309,8.67181435031372,9.96863386337811,8.86313515500378,9.30129636363889,8.83644823138154,9.31974782118522,9.15113992638073,7.47339777618947,8.46011449759725,7.76137128065858,7.91757686206991,7.79333077231921,7.79125227354338,7.94022803001379,7.88602788626427,7.51317688850135,8.24896387652743,7.99167022313783,8.25389558237176
"TRO",8.12177976710782,8.34703207221158,7.19221825542189,8.01416340372636,8.29492135826569,8.53895821445498,8.62346685194238,8.76139424185415,8.49666628729964,8.77034773497641,8.13661250271705,8.35094619374369,8.75878932018049,9.19750592321744,8.9228558265297,8.96039157604814,9.11743801689557,8.48116085025465,8.5152755056003,8.46106793528464,8.99547124887013,8.90093107735257,8.84775897333464,9.13411232256953,8.28966670118542,8.93469675192847,7.99328839822315,8.88515232081034,8.08156401077768,8.51723143771979,7.68522287714115,8.47794702960593,7.93843106187312,7.68875354306526,8.28083047558339,8.62799948055796,8.35197530065011,8.20965862937806
"TRMT44",8.80938488068147,8.10648613370945,7.74806052552396,8.33781446183975,8.17930840217891,8.60507043230012,7.75426992995996,8.60945766908707,8.84591987061946,8.54186010212975,8.50069560772916,8.56545889469334,8.35445694033956,8.26244232331311,9.97439146111359,8.47455003053208,8.32976458867069,8.58138561423298,8.89938272890645,8.63266328484971,8.75460900650236,8.30576640107958,8.26751015855684,8.36702503262543,8.50675940946134,8.25853894604717,8.7078875746966,8.39340996356685,7.87059103927294,8.74125170971229,8.13561355579581,8.10022959053526,8.32869379510641,8.44064703274225,8.12349786135648,8.17967330092036,9.28714657547748,8.50737225552811
"SLC25A19",8.90051925895668,8.10561233251961,8.44698505682934,8.20153253888207,8.10693155791254,8.3248593494873,8.24436964963379,8.87984511932029,8.47245086003677,8.46163388739882,8.29958662780635,9.19886701374108,8.45128079947229,8.539276398078,9.9301750111166,8.77919925898259,8.87500023016761,8.02821119419281,8.45609947101763,8.62251369256359,9.0038424657823,8.54441684124231,8.29271476706017,8.62376039580464,7.80319312764488,8.78515071714099,8.37930348063471,10.2530649633673,7.99084635030433,8.01141642986042,7.29656774082712,8.11119748780124,7.95525317117125,7.87235369160624,7.93155228439348,7.63352559047754,7.60553374357362,8.2304131893989
"BMERB1",9.00038708319969,8.38173741158942,8.00177171663912,8.591067300823,8.65647569648859,8.3570367054316,8.13795516533938,8.25930145357533,8.3515892690173,9.10661278631761,8.5425094458239,8.62179059210639,8.81642783082774,8.77712197198075,8.61659720101562,8.50576968335451,8.61249905689235,8.52958282915843,8.95093628205992,8.23786426318189,8.4077602211453,8.73367075000197,8.83434467178006,8.39732503097268,8.42305423368465,8.31894304156462,8.5724030656391,8.76042067709338,8.68546244780097,8.4962055186333,8.07935267665659,8.53339963752944,8.18879591356424,8.30337044714134,8.55497498124573,8.95710928642752,7.98451228969788,7.58299860693178
"MAPRE3",8.57717303855547,8.48829356835333,8.19164519890414,8.37394456715034,8.15456950567125,8.20194630617853,8.68604550092465,8.48778941692652,8.44965228188748,8.91863426654655,8.40273301669951,8.66069330608061,8.52866589082407,8.63999903854906,8.90863874665787,8.07963467687634,8.62560410496388,8.68742545574204,8.17292508857798,8.31731606652624,8.78672111685541,8.58827589183834,8.74844547076636,8.17588087933102,8.96480406595867,8.55386179954415,8.1441718037127,8.52924035780721,8.53407974236342,8.75369880320868,8.65620328994338,8.07745105996143,8.56664014812238,8.64673893482701,8.54625510336779,8.81830352335843,8.15260937883139,8.42607443091831
"FZD4",8.57582424847521,8.20788165790912,8.08525739651614,8.40214117120498,8.57735617267344,8.28941501700523,8.39118994853434,8.78074193481498,8.67896968310616,8.48726901870658,8.27422000646351,8.45881218059535,8.78375041983941,8.38187621034975,8.54601258416168,8.15588065631853,8.47627820111796,8.31280260890113,8.55689445314448,7.91582745888314,8.88998027355958,8.70832914405381,8.04485851399114,8.42086168490881,9.24358612895703,8.72086911377557,8.6418226242529,8.74429263935702,8.139557805137,9.06810377853214,8.47922936426266,8.76891754224607,8.37379476645254,8.52143026608945,8.54789379950737,8.5853469663633,8.30760420732989,8.44082611029024
"PGP",8.59707011699268,8.32099782004416,8.50928681825499,8.26455734150636,8.46542304406378,8.5903138039552,8.36195991542942,9.09829720676674,8.33490315489554,8.68803827633559,8.54672884525555,8.53748616944786,8.63839194269208,8.52906662837423,8.82208823624947,8.83687857467907,8.6742555983113,8.3446926676799,8.53740382893947,8.76593466863722,8.90360247903524,8.6327175992861,8.57150289356593,8.35852521188035,8.64182890482521,8.47090450508439,8.25583297735591,8.43637090153873,8.48181703308053,8.32117133087723,8.01640630151134,8.41610717599886,8.65363630842955,8.38110479210743,8.31186354124451,8.28304995174036,8.05436148707214,8.47907435289842
"KCTD13",8.48060088444345,8.56825218135901,7.69227291197836,7.98143034956662,8.1145035778888,8.39913489313962,8.86559816039652,9.46642637441178,8.80215302595905,8.60764408332704,8.41721809532906,8.79151128933045,8.38561333894802,8.85218541384712,8.7387558154384,8.88959131461486,8.7958691887212,8.46847446790371,8.46690526006259,8.75960036321498,9.11078807227289,8.64357690344377,8.62055376417895,8.3827031482972,9.04136979816212,8.83961607837117,8.03865127530107,8.64143737732226,8.04464465962533,8.03819333186772,8.32669548084372,8.31715935732988,8.08718658566444,8.16530347717749,8.22792955648042,8.15986361507149,8.30193062132968,8.35256553110477
"ADNP2",8.15840569190868,8.24266179283471,8.94714074236606,8.72210435455153,8.42372541804561,8.38708015616693,8.19262407432783,7.83353125796204,8.35073148105713,8.22761429187292,8.6302144393166,8.10477731649802,8.67236060344214,8.2959915661082,8.21702594786114,8.18008466506538,8.1134484675469,8.44921966657192,8.33640144065675,8.2960105529701,8.03094111768522,8.17817945614203,8.42709776704273,8.47141251134794,7.88955853399308,8.18621952834112,8.99037940189503,8.27623640157734,8.39904186497124,8.94506670353587,9.00655041059155,8.96684741670275,8.75767251940014,8.8343481038587,8.93088926751429,8.33383370100667,9.21218791409749,8.92484484999709
"TRIM37",7.65725870734523,8.09774018165636,8.72045682940847,8.55226250459907,8.44822745634555,8.41876535534988,8.15976466135064,7.25203568150379,8.26355667954035,8.19943738022466,8.42037211933029,8.4352496114239,8.23190951405571,8.48096843716033,7.92531933895816,8.1562838012874,8.22996068482488,8.79003992169743,8.40399643175607,8.20747479673136,8.44723115496104,8.37390686418734,8.4758603876274,8.56461608609514,8.42766185154574,8.25588369555933,9.00755897276643,8.53529020743223,8.56468144385447,9.02218227155698,8.92091748144645,8.69104383068789,8.79630154276124,9.00667978827948,8.45854958190421,8.5513975818999,9.09643059321029,9.00369323487391
"OARD1",8.49943422755004,8.89381227148916,8.91602097619326,8.46982597653843,8.54132204174934,8.76438525391982,8.50976095712195,8.15358508715497,8.05855906219951,8.53971675409797,8.42733296271674,8.40661094227724,8.29038110092098,8.4165464474057,8.50919261770267,8.64221837351122,8.27810510643361,8.95446722554729,9.14789620445484,9.08861370033436,8.12075423089068,8.61358007395146,8.51741238609078,8.14824388050488,8.46965062795845,8.34049842712794,8.17023863694009,8.20639139349859,8.60684138210229,8.07661163982047,8.51864187042938,8.3683948526503,8.49193946805681,8.66621879624786,8.32827173827237,8.78400436075062,8.59544274519928,8.48049738584725
"CHSY3",8.07406763861606,8.28524269362085,8.48583372623173,9.24926638072049,8.72352809889701,8.25274269174088,8.50613190744845,7.32483586834127,8.72229331335242,8.29815359925818,9.15207458961276,8.01927833461543,8.91641067602703,8.14061500672921,8.3314629155731,8.81115700010973,8.25231009204141,7.57176209095981,8.68441484815535,8.26748383721352,7.89174750971493,8.1796278482285,8.2172296026049,8.5224692675011,6.94030526125939,8.53578678102814,8.85908676356457,8.54275013290735,8.40863692451112,8.85104413395471,8.37647096705533,9.20512266870509,8.88977606004596,8.27419589337727,8.81874579515359,8.2281654072243,8.82467208554458,8.57561694517887
"NKAP",8.37305382906658,8.5749310110021,8.51548654625084,8.75133367174619,8.41010967352448,8.45178377921769,8.63820495600663,8.4710844395764,8.5834338377798,8.55111981680157,8.45002506279794,8.56483564951972,8.4312418028798,8.52608506117415,8.49335288287654,8.54259148048239,8.17854097584912,8.40538339878908,8.59967212876753,8.44232718212762,8.13778343864471,8.54201177225868,8.47822875312779,8.40742776789087,8.36769609230408,8.36665797412893,8.8709489458891,8.75511978475665,8.50605307363859,8.50847142155102,8.48665635553164,8.36907691076626,8.7529304184067,8.65846627425309,8.73727911469556,8.439466225244,8.43273995431194,8.5265731044031
"SELPLG",8.36359859781561,9.19204251628066,8.38857780603862,7.50684910280791,9.93969357577639,7.9418639283136,8.22314175049233,9.05664474801432,7.92466656096886,9.05811974886434,8.45615461540934,8.99250643577881,8.04504190296896,8.27319374323097,9.0753378560338,8.40957179288666,8.64893354679394,7.83954091071553,10.2111922056913,7.44794244336207,8.34208757862337,8.43693785898793,8.18490109860037,8.33976379388212,7.49034593040882,8.54029311005548,8.8666230702506,9.10084638372889,9.2870248231337,7.96438897947434,7.66531497881011,8.24459482042097,8.14484580372638,7.88277594518665,8.45902769554179,7.27600011455127,7.58318239603524,7.76311584318368
"SYT11",8.15190434940996,8.26123887231586,8.28653335894015,8.69575058744682,8.56999680306556,8.75323620901786,8.02754181480157,7.84223099681605,8.39856204595207,8.28763344199676,8.33111468192472,8.37169561286886,8.46622376386544,8.63315363295078,8.64527176040883,7.98889395443312,8.07575583301811,7.90599480669605,8.88022250583637,7.64461044843955,7.92517760152272,8.27242143584241,8.26709939742887,8.43814614664473,8.37717861093527,8.14555269004027,9.09258997162983,8.48315717987266,8.99552275668659,9.26988170206467,8.60876591519746,8.88437685932722,8.56663983373656,8.60049615518441,8.76714913786192,8.9550609954733,8.80929284289533,8.39981176134302
"ANXA3",8.66509542709935,7.72083889054352,8.29755631488306,8.42044959489486,6.80811886016034,7.35175914476675,7.83658810612958,7.21729476778826,7.94890363686826,6.76318669591956,7.87871947303229,7.07339781776554,8.43681078813185,8.67566054283154,8.24147013788753,7.7026530625781,8.26819378409822,8.97629626609086,7.15805587707036,8.42980655359846,9.43658041712926,8.29322188153221,8.71562120152923,8.55308300331207,9.1124625451571,7.62158851637074,7.75920944192811,6.72515937599831,7.75348290603311,8.73536622086513,9.24413547833464,7.92242693896018,8.61938039961145,10.1502825307274,8.63439781961779,9.74016578818778,8.87128530360133,9.26627623493765
"SOWAHC",7.88492111799668,8.04840737157492,8.63029364472456,8.15388050655475,8.00947965048196,8.03490117336817,8.30874332739923,7.08269173041214,8.51338514520118,7.54981328835251,8.44122379358212,7.49577346737085,8.60534061442715,7.7373110580168,7.40360006295128,7.64890272113045,7.73281131318239,8.53062460004351,7.61769540987357,7.95855703728567,7.74808878003917,7.77214383618828,8.40046324674987,8.54549019700608,8.03376138595142,8.22210506953527,8.56958042698262,7.78185412573308,8.57630332415818,9.19079146169846,9.8325608247345,8.51192830349014,8.8716597998261,9.6011658286816,8.84654365987589,8.24513147984557,9.90492223359216,9.27684901655118
"FAM133B",8.28182231793699,8.24848148988577,8.21488926212462,8.56165178370572,8.39913627450215,8.60784400751547,8.33700642130068,8.31720881176066,8.33769759385493,8.14579393462857,8.40064307144827,8.36195054253058,8.74705137205622,8.25009794605553,8.50511906969286,8.63035276408531,8.67591633548154,8.70933609939896,8.43927411028881,8.7594640493183,8.49171244110229,8.56691906195334,8.36035130674998,8.6577721930651,8.39539555436397,8.49529883498179,8.67616574494161,8.34212939591537,8.40336558176291,8.74917283890252,8.78653673722893,8.76815466253346,8.51939921609422,8.67457420025777,8.41803646835239,8.53981549891672,8.7930077468179,8.61681964991418
"PM20D2",8.03920143867276,8.06699661982714,9.02902537628445,8.720166175654,8.6035911886416,8.35614953663739,8.45838169407448,7.933264060762,8.48190461414328,7.68548376082407,8.5397720469058,8.19894413517559,8.82571782284775,8.44724214611419,8.10871789432414,8.50809633789881,8.62463763587287,8.46679757006273,8.27031726306751,8.3438073854324,7.5677145514008,8.2603913313614,8.18503451477018,8.70383190070852,7.58767929447584,8.30364318573789,8.74011842233657,8.53405590467538,8.53978089710656,8.99127561343544,9.0829526559559,9.13011983866242,8.80711932189453,8.47316332322333,8.52577908378076,7.95711043476697,9.21313805643063,8.87364651605524
"GALK2",8.20432078927318,8.63647253684634,8.83879021143556,8.63544511659425,8.64097277264625,8.81113372590888,8.45189930239172,8.08524127304516,8.68591482348239,8.37507473544774,8.35354014540065,8.62457523319191,8.57873476353566,8.16061978536958,8.54080639194088,8.57009425601458,7.96671439143771,8.39037866171006,8.58476406651956,8.5531613598564,7.84693559993192,8.53010551695493,8.54632672915148,8.49838082495061,8.1283220352662,8.428370480832,8.96469126233106,8.30870543408168,8.91898035372083,8.58431463093797,8.69488369808913,8.80082509739665,8.7094944517438,8.62708844976269,8.53927026681113,8.22907489289993,8.57432289776766,8.40881287489245
"AIFM2",8.68393319035968,8.55849408022597,8.46837972143532,8.39715889609178,8.52446263874415,8.46223680582941,8.39999033657189,8.67485962587628,8.31810930582066,8.51653443674207,8.54823898605673,8.70119904579373,8.65964136573389,8.65823150416273,9.26295892212765,8.68655124258606,8.74475914695059,8.20805942901025,8.76540687432777,8.64330142967632,8.48793190534879,8.53218142647649,8.40248630462083,8.23949362367855,8.15195811521236,8.39619859812762,8.66302258265614,8.88553155904638,8.4524701903536,8.40507641062398,8.22843516428004,8.19065204623511,8.8339756627944,7.96087649637323,8.26621323111368,8.57079278241428,8.39070392216486,7.95957891933552
"PRMT6",8.65861244296839,8.27233716289551,9.00209761959063,8.3573648456731,8.62667920948652,8.51414839394867,8.50310816156621,8.31852044845276,8.46979337328937,8.8342109750193,8.67511094157779,8.34995022619118,8.39282067518153,8.46551692509379,8.28997174503654,8.5077629194641,8.42396120775723,8.24648001180974,8.56760969632883,8.3687468465527,8.20713011470834,8.4916916347046,8.22658703323895,8.39620206053927,8.65021868657079,8.40338164383753,8.64421992787309,8.64595201591392,8.57283377415614,8.61647676950825,8.77784031993881,8.61743460814989,8.444338596886,8.7251029889248,8.71608498502764,8.33164182680157,8.54547985428183,8.41931246418921
"TRMT1L",8.22152705212272,8.19376514089795,8.92407268532995,8.51436471221462,9.07658673906074,8.72445305227545,8.35004077823804,8.31176591097292,8.16397143381553,8.18794865123371,8.52676922888859,8.26078037132278,8.43786813837299,8.12663074842961,8.05641259183242,8.22423506415761,8.42461130042287,8.55185079869994,8.94601672525534,8.11315121405938,8.18982189919671,8.1319277939549,8.461617403883,8.4390523032494,8.18331121815084,8.42271578580402,9.03979947577927,8.16728736843564,8.82798823200243,8.73375798221185,8.71505285761821,8.83370980563052,8.64774848866914,8.83417412798686,8.49447410852528,8.36060683819237,8.86077154040705,8.59685502921323
"LTO1",8.51596291240807,8.32481432003546,7.7683959279242,7.80257489619854,8.110960961072,8.17315789355369,8.51850169237187,9.07168123026191,8.72582151652216,8.02413566843791,8.16604557304222,8.54388206558206,8.70249598977947,8.75302916909667,8.85775805818639,8.92274558634388,8.9753234864726,8.86141687102224,7.90075529641717,9.20842329573294,8.98628739320818,8.75296608693899,8.80589312724534,8.62768615360696,8.73604856327564,8.68072894070628,8.11094709627062,8.40506441900195,8.10349358280548,8.15904301702954,8.1482309836366,8.24786985954558,8.65349813894444,8.00612513852067,8.18909735006568,8.5677507562552,8.41708494452731,8.49119606764478
"PAM16",9.53391157220215,8.18320764343606,8.15794148919458,8.3023213051878,8.01847084919687,7.88027134137288,9.04020252691936,9.58598711624813,8.77129712041802,8.99989719953091,8.2707003573894,9.36331656999954,8.42147417788754,8.62608725907061,8.70395359921414,9.01196591833188,9.07840390855282,8.33629749868546,7.95875808577161,8.84855159249958,9.21839629807566,8.74586039180666,8.28920497748635,8.49566167743971,9.01047925670686,8.96379701506567,7.81545745273504,8.83767437293901,7.91783479075388,7.88829992880662,7.53714939944321,7.99709052975361,8.32078501330108,7.66115958049105,7.99357374898044,8.58919428779544,7.5164780262049,7.65895659813806
