"","SRR26112889","SRR26112890","SRR26112891","SRR26112892","SRR26112893","SRR26112894","SRR26112895","SRR26112896","SRR26112897","SRR26112898","SRR26112899","SRR26112900","SRR26112901","SRR26112902","SRR26112903","SRR26112904","SRR26112905","SRR26112906","SRR26112907","SRR26112908","SRR26112909","SRR26112910","SRR26112911","SRR26112912","SRR26112913","SRR26112914","SRR26112915","SRR26112916","SRR26112917","SRR26112918","SRR26112919","SRR26112920","SRR26112921","SRR26112922","SRR26112923","SRR26112924","SRR26112925","SRR26112926","SRR26112927","SRR26112928"
"COPZ1",11.7436437321727,12.0883455309085,12.0259068073798,11.9788974510852,11.7516782016512,11.9055775760268,11.6478765631823,11.1788796167829,11.8933356169109,11.1059086538116,11.7167206151628,11.6054072400959,12.3469810248821,11.4368149130782,11.7750956160708,11.9458982170303,11.8879794760849,12.5104647098298,12.1264338463216,11.4807939101995,11.1854253598368,11.2558795780663,11.5234530781695,11.6265266074199,12.2006085629368,11.4455170314895,12.0030210094564,11.7599750637048,12.2762698705453,12.0956592890465,12.1515664431059,12.0893458164453,11.6526554358819,11.4424839815521,12.2931139315421,11.6261874496674,11.7289659667374,11.7714728010675,11.9104252712882,11.9664078094803
"USO1",11.7201115000607,11.7854352110319,11.7171247180592,11.9875249305198,11.6399673118604,11.8707877243172,11.6538499735163,12.0642736832638,11.8966381611879,11.6307269508914,11.7694859248397,11.6067176540991,12.0522428793027,11.4051249370977,11.629837971791,11.8616648549855,11.8799347251037,12.2760098581649,11.6437276939512,11.7351727643176,11.7149944800574,11.7790143780597,11.6088806278238,11.6204616060221,11.8844290818451,11.7456711860269,12.2157376825211,11.6917776719112,12.042518074948,12.0160753171456,11.8550333141772,11.7345132838526,11.7890030087802,11.4260322949038,12.1751004631896,11.8376107009744,12.0969210263922,11.7969904582215,11.7484203233317,12.0079656608802
"GFPT1",11.4366560392227,11.5488676489458,11.6052919858014,12.085942618188,11.4756214525199,11.8370093651355,11.6824125024131,12.1934404065108,12.1970992871654,11.1696894923132,11.6077395792321,11.7117437901583,12.0303558814469,11.5321714998792,11.4820063698605,11.8594034181783,12.161756414074,12.5186802727553,11.5194074045832,11.8789352243107,10.9520635319798,11.7879703021375,11.7489551570851,11.4486225713143,11.7453998206574,11.654177094011,12.7471008578243,11.9621119219409,11.9229352114348,11.8014224072286,11.8093066464696,11.6010478466717,11.5681432760856,11.0786499132586,12.1514848931561,12.0730609694961,12.6161159644466,11.9336607595876,11.7190589023935,11.8667701975438
"CFI",11.7602734237046,10.9389770754526,12.1141587625936,12.0392379861821,11.8387150843197,11.7261354370176,12.1076961102993,11.4586139441651,11.9283467209452,11.9193040781874,12.04881394164,11.9590472537392,11.3612353777445,12.161679520375,11.5327830423845,11.176570047611,11.9364919402234,11.6585315067367,12.1772208285658,11.8501998747253,11.6655082939181,11.5056519027346,11.6565255147406,12.0581884518531,11.3042263669921,12.0436483889665,12.6535274440248,12.4003409705415,11.6641294058702,12.2212678096131,11.8749716194648,11.5456121505063,11.0172591053945,11.2941883891778,11.3879097648017,11.9915293452478,12.1607298814396,12.341110621557,11.865602349215,11.2035014021724
"TNC",9.45316871727307,9.76694948481856,9.74265696543437,12.1927687931074,10.5697428916809,11.3288840118841,12.4474500351524,11.304769580391,11.654226565636,12.1786355705874,10.9019764302503,10.9634723289303,10.2597024283228,10.294457243522,11.0460042244717,9.65138690117624,10.831761709703,10.654607812419,8.91890543150662,12.2763469919,12.1245470537267,11.511436215404,11.6535979002216,11.179011645437,11.8965555965008,10.9083896045432,13.414911454083,11.0768278784897,10.7773037027291,10.5644640934159,11.6256355146678,10.9304349834715,11.8598179913618,11.2309753223047,9.28803113290508,12.2272458372701,15.5129353676043,11.1150152805676,12.2172963586338,10.2599767302576
"CFD",12.0775931105811,11.6722153802883,11.7940317900921,11.9233692044201,12.393757576857,12.5174296940545,12.3544859195391,12.9375535477268,12.0220096119714,12.9449139099196,12.1715013773181,10.9903478786187,10.7927671288354,12.1376043760494,12.0490504984366,10.8577512683939,12.2255335810678,10.2918651972378,11.4059101447764,11.9214351946209,11.884335805347,11.275562175444,11.6957891916917,11.2074024769887,11.9694112053369,12.6969544905535,11.1893879088562,11.5645038885541,11.8466798465857,11.292050091505,11.6509218527547,12.6601424267799,10.4840501075132,10.9482949871661,10.1330528339011,11.1368466980077,11.3917882814083,11.1074976586628,12.1754363639713,11.651274309827
"PTK2",11.8328627984619,12.000667542773,11.7900070076038,11.3984913105552,11.6602436150987,11.7555051092166,11.4904278724909,11.7195610950964,11.5194410258386,11.774107924817,11.5230608782551,11.4528955085558,12.0008723166329,11.3495498687768,11.7579145740939,12.2929159899759,11.6842213773688,12.3399975151504,11.6989671204421,11.4586741829213,12.039284050736,11.6060064362558,11.667889293768,11.7643023016467,12.2459521712416,11.5786207648502,11.5312489716534,11.454746100949,12.4989364365693,11.9754932849511,12.1946779430442,12.2030508555649,12.093691424038,11.6557302987721,12.3967913731194,11.4392549811664,11.5159430443496,11.5297752290846,11.4867325778466,11.9180318135395
"ELOB",12.2167410473067,12.1815888697126,11.8656436918757,11.9108256530784,11.7908644567947,11.90468249876,11.9899768190523,12.349673568684,11.9913554666323,12.5422489454612,11.9027264261573,11.3345209375152,11.7574034461207,12.1116882941037,11.7684695551046,12.1205168256186,11.539068778656,11.4667166923299,11.9299350210161,11.6184515515131,12.2066949975169,11.1556930499045,11.5574341336592,11.5464014244619,12.1463323930416,11.9809799501724,11.75195942115,11.7976794864034,11.9294089191936,11.55008721928,11.880731316398,12.0309118799495,11.9640716266356,11.4427213999579,11.4943440791484,11.1319586619662,11.3200153251417,11.2249903767586,12.0681741451591,11.6990059282673
"SEC63",11.8064647465672,11.6380484857537,11.8109044936768,11.8990997456972,11.6324200029923,11.8158095973456,11.9789796933565,12.2178712477724,12.2092644683551,11.9271215492206,12.0236457786282,11.7410888889194,11.61424386798,11.7463180182693,11.4468294410291,11.5472492932,12.0045155919435,11.8995278828807,11.660293030281,11.8853136589841,11.983821669743,11.9687411471571,11.8787334225707,11.4842089901265,11.5850908265641,11.7110416659735,12.2194923427959,11.8229412827211,11.8056051061719,11.7168354530052,11.7200651723914,11.7286769930956,11.684830069581,11.7008399212073,11.7200777218679,11.8950514430761,12.0990264736337,11.9470652538719,11.7982791165966,11.7314894437996
"ADCY3",11.7561835627158,11.0988034040093,11.5673803217618,11.867823183969,12.1885642917023,12.0073949666785,11.9397725719406,11.6532460884627,12.3908053284551,12.3726870157118,11.8099606473201,11.4531217952754,11.696657226077,11.9715384319736,11.8463938334576,11.0401308072038,12.0507852443469,10.8605243714998,12.2308783143607,11.3759290045084,12.2347633353649,11.3095172462663,11.7283992744431,11.613348129026,11.9240914309324,12.2358517721401,12.059429507182,11.8299086136892,11.92009595742,11.6333504713438,11.9998508230532,12.0632339760439,11.6940404173118,11.7293795447123,11.3506761254967,11.9503109423696,10.5095133327418,11.4263222939435,12.0481321625414,11.2875221624451
"NOMO2",11.8926265711873,12.245791388662,11.5555512877301,11.4534196551809,11.8117534369896,11.1877701475075,12.0726204559598,13.0686595304802,11.4022063168113,12.5868810243872,11.8931099609301,11.8699704110519,11.4932226405602,11.5165306164854,11.516023463185,12.2236681037354,11.5558955196597,11.6735462768213,11.6962697702448,11.7055661109721,11.9401628405897,11.6520065195963,12.4186892665203,11.7490712683657,12.00382980844,12.0434641011535,11.4674326919242,11.1003545087552,11.8893945787218,12.0176696975605,11.6302132345004,11.6838832997633,12.4222771235298,11.8306233012761,11.4692570183431,11.3965363526245,12.221870542597,11.4124379613237,11.3680456792766,11.5889539375291
"MYL9",11.3867489770354,11.1029812363532,11.6994487976891,12.3063644823846,11.7297490283088,12.2071551459706,12.6620877369678,12.5763650471694,12.4623100517424,13.2627662997624,11.6531444913487,10.9014666043458,10.7423913399083,12.2762098457267,11.4613168277798,10.7193315867616,12.2095940722869,10.513371940549,11.9383896359578,12.152808248734,11.6972943505028,11.2079201067809,12.6521305881746,11.3267448258056,11.5104703534737,11.3504651875671,13.4946499405543,11.8084703632482,11.0059363158692,11.1281428224296,11.4970944810399,11.3061054371238,11.5464417317835,10.486242394541,10.3213322211407,11.9517705914194,11.9322833132591,11.3494662408775,11.914508649928,10.5587603980052
"ACTA2",10.7505692055422,10.5866256443959,11.187204199942,12.1792357905663,11.9881340146878,12.4790291548866,12.7028397463467,12.9562835020905,12.157774891539,12.8723746368796,11.9255001346543,11.0357233592059,10.9635831033442,12.078151314177,11.5447162204182,11.2201251086536,12.624363825282,10.9677752046002,11.7971323395301,12.4523346524645,11.6543230134028,11.3029667312803,13.1622655530099,11.1106927578259,10.9739969473538,11.1210217033659,13.4147467888053,11.0798887673254,11.0925190936322,11.4373911888399,12.1550663334079,11.5657928852422,11.8937988447507,10.6146338441181,9.87750645666558,11.7248212445086,10.0053929125386,11.2357488961554,10.9369518184337,10.7421006674946
"LRIG1",11.5019217471539,12.0043099721788,11.8942191991852,11.5431942674092,11.929133710974,11.6746188987941,11.4652640554158,12.4055236453308,11.2521843150628,12.1560504287022,11.6595567092258,11.5705385206789,11.7045563603352,11.5406928820121,11.6989529882116,12.4021858486807,11.8062025089926,12.4284688655257,11.4986052039903,11.8239349590924,11.9072484249065,11.8682203150676,11.8811714441593,11.5432342140197,12.2378617895219,11.757290802149,10.9415976789364,11.6929794998506,11.9790595008256,12.2414429067961,11.9869964798447,12.2572430374489,11.8549479279432,11.6943619550709,12.1579795397706,11.4940373243204,11.2674330224964,11.6301962714287,11.5813018108025,11.8202133120795
"SH3BGRL3",12.0266258489121,12.7152130129307,11.5544411891332,11.5173033740892,11.8815452476131,11.7767052405809,11.9099414942965,12.3696843110822,11.7544854154457,12.3773852336542,11.5783118383544,11.0611371337998,12.0362527383789,11.6733992543972,11.6555776579962,12.1441578364684,11.5378538535542,11.5198789140078,11.5852593465241,11.3310414108409,12.7089941455774,10.7000858710016,11.4251664168135,11.4788813681457,12.0562300472298,11.4750934331746,11.4686455615546,11.3971773927953,12.807926842936,12.5988848457035,11.7058524184317,12.2203975405739,12.370007206182,11.353410273158,11.727839904836,11.0919613506895,11.4689629379417,11.0305320046824,11.5217710325245,11.5139642382567
"ANKRD11",11.7219692075873,11.9755647840865,11.7240582973653,11.6660300824501,11.9374756258601,11.7920911538191,11.6814882141028,12.1321887120271,11.6668317775135,12.388999257605,11.8475969135836,11.811411833998,11.7469236021187,11.7613201954062,11.847494342557,11.9217102551093,12.0093558242703,11.6852696023717,11.7971727484848,11.6790748238981,12.3049075697065,11.7360833012143,11.9898771908673,11.8737201643676,11.7484503212275,11.9734893845826,11.6191675068018,11.5208815725789,11.7489987408305,11.8325862264982,11.8981726724922,11.8560890674727,11.9452847283113,12.1043187516679,11.8771450780229,11.5536967110632,11.411267114546,11.6211538750837,11.6860197955525,11.5492199439295
"GPI",12.1178938584662,12.115302371555,11.750530680751,11.5559211356787,11.7966024741155,11.6849925172727,11.9100492453167,11.9559343647259,12.0582650593337,12.5649766782161,11.5369183862533,11.4729170025183,11.9254707912183,11.6875333146952,11.8534495492375,11.9893180305247,11.7170530576744,11.8311775562958,12.0591233409383,11.6271750240601,11.4857999148454,11.1164461544168,11.7271162647858,11.8778262757636,11.7030049967502,11.4543508015949,12.0297151058347,11.079843224596,11.9498388550343,11.8928915481765,11.8005658819849,12.0254851839137,11.6094740111213,11.5654440653864,12.177536104151,11.8252808414158,11.8463364256804,11.7990208199246,11.8891310518707,11.5906624265669
"NUDT16",11.8805159408857,12.9509187468736,11.9038545794668,10.7384325589859,12.5055838188205,11.0984571696002,10.7230073464095,9.90300137143637,10.6955060259443,10.0715884794246,10.9099895204673,11.4426226923444,13.0018595219143,11.110008681262,12.3146056481264,12.9710666625271,10.6944992061907,13.2612420027068,11.7422907579181,10.6942576234762,11.744120296798,11.1590454719273,10.5424445307852,11.4705809163112,12.1567866706456,10.9135982910825,10.7418534380622,10.551936944088,12.6849828940705,12.3075566019127,11.6520748351719,12.3674543479861,12.0452574815256,11.9760802419833,12.6158183799881,11.0886386913711,10.2357461976659,10.7993113566722,10.9762577081908,12.6129381970303
"NUDT21",11.792462445826,11.4617995574208,12.0822492094673,12.1630718405321,11.7234186565259,11.9346998815542,11.8132657095122,11.145502366142,12.2419012972635,11.003431333665,11.6426378525475,11.6296397998955,11.8708075329799,11.5932068460773,11.8693417827372,11.6073827715194,11.6765543328162,12.095398973687,11.9843780416522,11.8796449875594,11.2441616584308,12.098604959071,11.6319256404652,11.7812185727761,12.0166760730297,11.4744027371668,12.2871854023676,12.0045069879466,12.1262230316788,11.8991052046054,12.1193523438819,11.8543269265932,11.5022270494897,11.2427322335302,12.1234064310193,11.9086158100255,12.0549858458453,11.841021771088,12.0130398558795,11.7964264439638
"PRDX3",12.0153771254596,11.7895209404996,12.0440002336831,12.0464303040746,11.7830504488177,11.8539661442323,11.9827391934918,12.1892631404728,12.1254378365748,11.4235792317586,11.818717434946,11.5993629302826,11.8143899154121,11.7884461456783,11.7449858113382,11.7347490356601,11.7380583703836,11.9224361405476,11.9787046270589,11.7373832051172,11.3652297202742,11.7077755205823,11.7566009838969,11.5601791628542,11.8736197726763,11.6893100962175,12.2634960468343,12.0046349473473,11.9205300399066,11.7792186514871,11.7260258906838,11.6748523216661,11.6312868163858,11.4374491636091,11.7274992758082,11.7629749775225,12.1625325758678,11.614523586956,11.9120887502368,11.7927679896158
"TMA7",12.1646191651667,12.3600371948845,11.737983172363,11.8752750030377,11.8133487509964,11.8495410595458,12.0950961590549,12.5788692114981,11.8787593183088,12.4150986436646,11.8256897368774,11.4653862552902,11.7216824443918,11.781519609026,11.6541371797743,12.2541774747893,11.6542883631921,11.7691154958774,11.7214304034648,11.6834585678601,12.0771354740428,11.7096076990999,11.646524878389,11.492452602956,11.8319521165074,11.6552387254917,11.8457727994106,11.837715605883,12.0924147476148,11.5756625812453,11.5631106331511,11.8425573300994,12.0432725811174,11.7165630993745,11.3103074844344,11.0689393852476,11.6597739007426,11.4254371580504,11.7141839089659,11.6067037969681
"JAG1",11.8111876216968,11.2385545383376,11.648942519547,11.4595500781312,11.4703170063361,11.0755952089868,11.3074652273944,11.4535416114722,11.2468975778954,11.1827475800203,11.7128890931733,12.0314929600045,11.116079567891,11.8257245406853,12.4727570608279,12.1987219795284,11.6337032807078,11.1547429568534,11.543300538559,11.4551065580828,12.2434053213279,11.7915945323104,12.1022066439703,11.9065920274901,12.1277102661984,11.3469771462127,12.3172068877803,11.6191525406469,11.5687477159021,12.1040820912042,12.4961169153626,11.4714623125492,11.4515232760466,12.2535418919318,12.2582562746855,11.6225345559141,12.7147959335162,11.8889284868686,11.6302827231063,11.5042080174414
"GHITM",11.5915862123177,11.8926061220434,12.0084953797952,12.1446820091044,11.867770488543,12.0900477195923,12.0912251846965,12.02573755476,12.3570292297167,11.5262593825705,11.8478642718657,11.5666224011987,11.8820114448428,11.6303705886282,11.6009477590354,11.634943001659,12.1380548318397,11.6310016776014,11.9065575505888,11.8968888134492,11.1365162500405,11.8394813408234,11.8584741893223,11.4893105430109,11.8594693099745,11.7455858449834,12.1547578576466,11.8612712817387,11.8838266705153,11.764333926602,11.9406187854718,11.662727658535,11.4880229604704,11.5135180947567,11.4658629140276,11.8185703969458,12.1239075629309,12.0491584935508,11.9447341623661,11.5665438338129
"PSEN1",11.3667037720607,11.705872025462,11.9030767027589,11.655977634547,12.1397307605571,12.0553922362731,11.8349656330099,12.3553437175769,11.6111160838262,12.2125613664121,12.181919895641,11.9015491661641,11.8496144128831,11.9666453420229,11.9874068995283,11.7250806556362,12.0776075855675,11.6505681357721,11.8715907262459,11.7065163204357,11.4665425583791,11.9898946250623,12.0912949187794,11.9293545731143,11.3716771773115,12.2443892646589,11.6530180147013,11.8474382755744,11.3780415295324,11.6158417304606,11.1492031327826,11.5164039907967,11.8116469139879,12.2842695927573,11.3343452112778,11.7596721463858,11.3115779476612,11.7206234857234,12.0997214077164,11.6930905738421
