"","GSM5680942","GSM5680943","GSM5680944","GSM5680945","GSM5680946","GSM5680947","GSM5680948","GSM5680949","GSM5680950","GSM5680951"
"PDE6B",5.4527235,6.0355377,7.227432,6.3573694,2.7411351,5.800471,6.0597677,4.8934584,5.9988613,6.4554434
"PDE6C",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"PDE6D",7.9976845,8.629313,7.1579137,7.959348,8.918152,7.742875,7.619425,7.9268246,8.187724,8.018458
"PDE6G",6.957662,7.4244347,7.35654,7.5404496,7.4179335,7.115779,6.9407024,7.646692,7.4181285,7.151905
"PDE6H",8.260691,7.84056,9.142338,8.363553,7.686473,8.515427,8.6598625,8.158143,7.868194,8.260691
"PDE7A",8.558459,9.024402,7.142754,8.445292,9.686875,8.50105,8.855169,8.260947,8.521491,8.294955
"PDE7B",5.524463,5.808944,5.855138,6.0736966,6.4140463,6.421118,5.9497395,6.287061,4.69381,4.639425
"PDE8A",7.278817,7.947131,6.328799,7.9981194,7.029597,6.956044,6.398214,7.078485,7.831716,7.7195234
"PDE8B",15.355264,14.629272,15.808147,15.433452,13.750666,15.345335,15.463058,15.268969,15.28317,14.874872
"PDE9A",6.7332387,6.843604,9.729246,9.470027,5.57392,8.428048,7.600642,8.170002,7.796106,6.061707
"PDGFA",7.1398115,7.4971595,7.1227303,7.8857737,7.0623565,6.6929545,7.4238467,6.975851,7.9273844,8.095947
"PDGFB",4.9564033,4.8148546,5.307601,5.0721507,5.051642,5.039236,5.4434366,4.302851,5.127626,5.0744567
"PDGFC",2.558108,3.4915175,2.433,2.5769746,3.2951927,3.4418037,2.3484516,2.36195,2.5128684,3.2963252
"PDGFD",4.09773,3.5574293,3.8486452,3.9027958,4.4402375,3.820128,3.8783343,3.5411181,3.6503973,2.9229016
"PDGFRB",9.5912895,10.270305,8.613927,9.421747,10.370964,9.615707,8.787534,9.438112,9.692569,9.195454
"PDGFRL",7.7642956,7.9671426,7.7918034,8.174167,7.3020306,7.510951,7.8354063,7.33442,7.0608745,7.5278177
"PDHA1",4.419732,5.1076937,4.184034,4.943474,4.787445,4.7126307,4.290335,4.3471203,4.8323197,4.8209343
"PDHA2",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"PDHB",10.533272,10.9943905,8.289941,9.168812,11.64359,10.26779,9.760368,10.081796,10.082302,10.631823
"PDHX",3.1091971,2.42625,3.4322507,2.5769746,2.3236892,2.350215,3.3461833,2.7007418,2.9932568,2.5119846
"PDIA2",3.411375,3.4727256,3.1628265,3.7267308,2.7241635,2.8624556,2.586413,3.1660135,3.4670174,3.2125819
"PDIA3",9.224476,9.686499,7.4971595,8.008762,9.961268,8.420785,8.721965,8.611086,8.823061,9.028166
"PDIA4",9.082161,9.104227,8.211539,8.455202,9.255866,8.397144,9.008047,8.1961155,8.403812,7.895299
"PDIA5",7.470039,7.9362655,6.807193,6.316872,8.190908,7.104143,7.0312114,6.885287,7.533346,8.308371
"PDIA6",4.080163,3.9625282,4.5549154,4.305104,3.2402177,4.247976,4.115726,3.3139794,3.5797825,4.1905775
"PDIK1L",3.328475,4.2612634,2.433,3.8619347,4.266876,3.480734,3.9969757,3.6329155,3.8631158,3.3504536
"PDILT",2.711008,3.2237916,2.433,2.5769746,2.8093486,3.9643557,3.6873178,3.0060306,2.7409925,2.785407
"PDK1",4.451909,5.5611424,4.2861114,4.4246955,5.0712395,5.0929227,4.3107967,5.295895,5.3904834,5.075485
"PDK2",8.805506,8.864528,8.240221,8.689836,9.388316,8.601254,8.338341,8.745741,8.939264,8.835683
"PDK3",6.3648224,7.4767385,5.369216,5.658572,8.221389,6.214085,6.115433,6.361689,5.964356,6.887921
"PDK4",3.965423,5.8734183,5.690271,6.6485586,3.8471682,5.230735,3.6921875,7.163622,5.9017687,5.5417557
"PDLIM1",11.371253,12.57804,10.110453,10.76566,12.812701,10.661139,10.480584,11.345633,11.858489,11.441488
"PDLIM2",7.2068663,6.626877,8.4092865,8.04357,3.2045908,7.0691085,7.5656734,6.9478235,6.762054,6.117201
"PDLIM3",3.0150983,2.42625,2.433,2.5769746,2.3236892,2.6176174,2.3484516,2.36195,2.333692,2.3220553
"PDLIM4",10.919492,11.517984,10.102868,10.240808,11.543548,10.360769,10.478562,10.317524,10.914878,10.644671
"PDLIM5",7.861237,7.3507495,7.754217,6.9541416,9.687482,7.9352627,7.9612465,7.805231,7.7575397,8.222938
"PDLIM7",9.188352,9.439869,9.348027,9.719437,9.277903,9.202194,9.229472,9.039345,8.828241,9.206831
"PDP1",7.1431847,6.605978,7.453071,7.088669,6.2555513,6.7925463,7.1494265,7.002402,6.967904,7.133408
"PDP2",8.669379,8.217213,9.401276,8.152083,8.966306,8.214888,9.651657,8.718097,8.540504,8.844299
"PDPK1",5.454184,6.111599,5.882075,5.333165,6.424334,5.145516,5.174044,5.5553565,5.601419,6.3967934
"PDPN",9.951333,9.447897,10.446404,9.766535,10.773129,10.467683,9.964042,10.225739,10.3291855,10.639315
"PDPR",6.642306,6.755434,7.0186877,7.043775,6.6994104,6.60928,7.0250907,7.1321907,6.786178,6.557184
"PDRG1",6.9135737,7.197915,7.2512817,6.2166367,7.5124817,7.5048776,6.8579464,7.200103,7.458614,7.2425323
"PDS5A",9.665366,10.26252,9.49232,10.076246,10.495313,9.992196,9.947439,9.892274,10.316307,9.699265
"PDS5B",9.0516815,10.33136,7.542301,9.065949,10.618605,9.71672,7.83613,9.831608,9.815421,9.869512
"PDSS1",6.4346848,7.642434,6.0431995,6.0304136,7.645943,6.2386703,6.0655684,6.143754,6.496389,6.9077864
"PDSS2",4.870182,5.78121,3.6557276,4.1439466,5.063328,4.545967,3.9779172,4.636737,4.8814645,5.178502
"PDX1",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"PDXDC1",6.5760913,6.6772304,5.6329236,6.8091936,4.9637313,7.0809984,5.9634695,6.895732,6.2342725,6.4995527
"PDXDC2P-NPIPB14P",9.457401,9.484324,9.854449,10.49405,8.89926,10.444252,9.464607,9.992196,9.728196,8.892259
"PDXK",11.500616,11.005633,11.962422,12.3458,10.897177,11.632506,11.81426,10.900344,10.803051,11.407055
"PDXP",5.2009826,5.76588,5.2712817,5.745932,5.222869,5.1831927,5.260356,5.2564683,5.167107,4.9307523
"PDYN",4.930587,5.3229394,5.113762,5.0505104,5.5808277,5.1333466,5.221787,5.197432,4.8570895,4.7063327
"PDYN-AS1",7.3475327,7.225839,7.3718996,7.78103,7.776657,7.6767087,7.7524524,7.807337,7.899556,7.328899
"PDZD11",6.425954,7.261966,7.1370254,7.015723,8.304632,7.4299064,7.363278,7.128953,7.1737347,7.0754995
"PDZD2",17.14808,17.00076,17.134888,17.043972,16.979277,16.982035,17.118296,16.97639,17.022528,16.892664
"PDZD3",4.726364,4.8610287,5.0567045,4.628957,4.6910453,4.257314,4.282561,4.8559623,4.7871056,4.872151
"PDZD4",12.135035,11.462951,13.096684,13.176918,10.905472,12.492525,12.595529,11.808766,11.413407,11.359836
"PDZD7",7.5577745,7.033019,8.670465,8.128011,6.630217,7.807694,8.317689,7.622417,7.6560297,6.2241626
"PDZD8",7.740301,8.276039,7.8706017,8.351563,6.6128716,8.886539,7.824293,8.585515,8.525555,7.8570027
"PDZD9",7.472632,6.9790826,7.944566,7.3477097,6.693749,7.1431847,7.8095007,7.7935905,7.329942,7.233554
"PDZK1",11.654247,10.54318,13.101247,12.586716,7.097762,10.475832,12.153578,11.833388,11.262162,11.067479
"PDZK1IP1",5.450095,4.8295274,5.3025675,4.4804006,6.254309,5.3748126,5.2021375,5.335989,4.996056,5.447112
"PDZK1P1",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"PDZRN3",7.574445,7.8016334,7.892833,8.678416,6.2721605,7.984317,7.852422,7.495712,7.8543077,7.405309
"PDZRN3-AS1",6.602531,5.592005,7.718058,6.604616,5.587412,6.422708,6.8275385,5.8530335,5.68089,5.929391
"PDZRN4",2.352362,2.42625,2.433,2.5769746,2.9014194,2.350215,2.5475602,2.36195,2.333692,2.851873
"PEA15",5.8086452,6.3959103,6.750384,7.020396,5.05328,7.5799303,5.664714,8.061168,6.2490325,6.001545
"PEAK1",7.729809,6.965223,8.683462,7.4510903,7.558614,7.2628365,8.0833025,7.4576154,7.1328936,7.3670526
"PEAK3",8.551528,8.009986,8.91946,7.9637995,8.762506,8.400779,8.56531,8.454795,8.445292,8.587696
"PEAR1",12.833323,12.754076,12.529895,12.462063,13.2220335,12.571632,12.736852,12.5385475,12.469155,13.05696
"PEBP1",5.6948643,5.8463054,6.2563334,6.226339,5.713814,5.680052,6.0585303,5.768792,5.62188,5.6119814
"PEBP4",4.4133887,5.117341,6.066276,6.39404,3.5195727,9.643259,4.228161,8.491832,7.0759816,6.0302973
"PECR",8.963654,9.511866,7.593474,8.333832,9.397206,9.056089,8.615975,9.707991,9.067352,8.953634
"PEF1",13.166358,13.697745,11.963459,12.70492,14.198009,12.40121,12.5579405,13.062459,13.003972,13.193973
"PEG10",7.1950145,7.029046,8.681349,7.935419,6.514959,8.93448,7.9212713,7.9632096,7.126322,6.668661
"PEG13",3.2992716,3.2314544,2.433,3.5397403,2.7932858,2.350215,3.5457983,2.36195,2.6980293,3.084578
"PEG3",5.752206,5.293934,5.986964,5.0085673,5.991149,5.510171,6.2696056,5.8694315,5.755542,6.5575438
"PEG3-AS1",4.617924,4.5268526,4.2618265,4.5338936,4.067221,5.094221,5.0624027,4.2731786,4.602585,4.318232
"PELI1",6.1901383,6.7984605,6.970637,7.583593,6.432872,6.8043737,6.991429,6.9857645,6.772334,6.1418667
"PELI2",6.613859,6.738918,7.188187,7.425059,6.7252436,6.466551,6.803262,7.211351,6.9009223,6.6497865
"PELI3",4.9724655,4.5109277,5.5663276,5.345215,4.8284664,4.9847627,5.3457108,5.110865,5.1218204,4.86753
"PELO",6.935984,6.552149,7.012246,6.5984077,6.530521,6.8934846,6.9760623,6.813893,6.4484973,6.2760205
"PELP1",8.25597,8.232261,8.619261,8.949978,7.662884,8.866753,8.921728,8.788848,8.25172,8.153519
"PEMT",4.6272945,6.3530464,3.9737172,4.9505043,6.1179667,4.7029886,4.0345106,4.7447586,5.331512,5.6950836
"PENK",9.579187,10.182688,3.8107138,5.401333,5.622036,7.081735,5.719204,3.6663606,5.097576,7.463943
"PEPD",12.434142,13.540939,10.523081,11.376118,14.13706,11.778057,11.545484,12.355181,12.886168,12.749212
"PER1",9.562133,9.595407,9.683249,9.738623,9.512295,10.07005,9.616656,10.0678425,9.48914,9.448172
"PER2",7.869792,7.449143,8.990949,8.9558525,6.0597677,7.628901,8.404659,8.720554,8.772091,7.393975
"PER3",2.352362,2.42625,2.433,4.481358,2.3731031,2.8844326,2.3484516,2.36195,3.8800685,2.4738886
"PER4",3.0062208,3.0763335,4.093917,2.5769746,3.7471013,3.9874272,4.0731983,3.7523346,4.3243313,4.095995
"PERM1",8.967164,8.4594755,9.504521,9.034068,8.574504,8.843356,9.154177,8.816591,8.756792,9.010735
"PERP",8.586867,8.678683,7.601484,9.314946,7.401029,7.384328,7.8933697,8.2834835,8.935091,9.395358
"PES1",5.6062393,5.1789036,5.9094152,5.670768,3.1465185,5.0350275,5.573167,4.7290244,5.237616,5.1902666
"PET100",4.2806582,3.911792,4.6336555,5.089992,3.5888221,4.6785865,3.5834978,5.227512,3.7791045,3.3758578
"PET117",10.5554285,11.320391,9.498261,10.185058,11.289556,10.628735,10.174998,11.105134,10.759932,10.703324
"PEX1",2.8544824,3.0632126,2.433,3.6680048,2.3595185,2.6222072,3.3570592,2.36195,2.853033,2.4501278
"PEX10",9.156635,9.931053,7.8183956,8.78589,9.582093,8.565588,8.779907,9.028166,9.035209,8.737707
"PEX11A",5.1213346,6.0253606,3.2962108,4.2618265,6.0474486,4.8130565,3.937717,5.3323154,5.5399213,6.2013884
"PEX11B",4.940338,5.21487,5.470032,5.112773,5.349478,5.5892286,5.1920395,5.9166083,5.324658,5.326919
"PEX11G",4.238354,4.3470416,4.4187484,4.6660285,5.0523653,4.203459,4.2556663,4.559253,4.323972,4.431266
"PEX12",5.355298,4.700798,6.300417,5.085696,4.9510283,5.1910086,5.6427007,5.4952364,5.312772,5.59765
"PEX13",6.7702384,8.019117,5.558551,6.321654,8.4606085,6.4811997,6.098999,6.777728,6.8099914,7.611358
"PEX14",5.6792383,5.744271,6.3996463,5.4734545,5.900794,5.708231,6.353547,5.6897774,5.86287,5.8479214
"PEX16",7.353868,8.289753,7.172878,7.8483925,7.5807915,7.171493,7.374339,7.9661756,7.891334,7.315907
"PEX19",6.319384,6.027885,6.1605515,6.2787642,6.138411,5.904764,5.91003,6.3721404,6.421651,6.0871997
"PEX2",10.072113,11.103113,8.773083,9.99695,11.312098,10.452627,9.570271,10.846823,10.534054,10.919188
"PEX26",7.9112883,8.762682,5.9558544,7.4810615,8.612153,7.8580937,7.553069,7.8188615,8.0437155,8.027102
"PEX3",7.3349733,9.2803755,5.8510966,5.972473,9.321289,7.867546,6.3619566,8.005352,7.426608,8.876748
"PEX5",6.0305347,6.140527,6.532331,6.134309,6.272028,5.9641256,6.3623476,5.9912467,6.0509567,6.05395
"PEX5L",3.7936273,2.42625,3.542766,2.5769746,2.7876558,3.4538739,3.3960183,4.219034,2.9312646,2.7833333
"PEX5L-AS1",3.6880472,3.764167,3.1516101,3.7304494,4.808883,3.899576,2.5181313,4.288347,4.1606226,4.1014767
"PEX5L-AS2",6.350836,5.9005523,7.5672684,6.7217255,4.6868973,6.18886,6.9589252,5.963549,6.6877255,6.8887777
"PEX6",5.3890195,6.2928963,5.088964,6.1962986,6.000388,6.212312,5.657827,6.1189747,6.1060505,5.6255636
"PEX7",8.3878145,9.42612,6.609865,7.3356504,9.621974,8.44369,7.6752977,9.076694,8.74604,9.265645
"PF4",5.373763,4.989779,4.646377,4.4013643,6.155548,4.4834285,5.597281,4.8323197,4.4856973,5.4513783
"PF4V1",2.9676282,4.1468167,2.433,2.5769746,5.0358143,2.350215,2.7445621,3.2898674,2.7446368,3.7245014
"PFAS",4.890609,5.334174,4.842724,4.781305,3.593821,4.5844207,4.748323,4.5620313,4.4014606,4.1956453
"PFDN1",12.756193,13.512413,11.736021,12.652508,13.662794,12.532219,12.432309,13.15988,13.070349,13.240121
"PFDN2",11.281742,12.092221,10.257168,10.741196,11.439629,10.967423,11.2444105,11.239831,11.385458,11.145454
"PFDN4",8.477124,9.019668,7.9362655,8.377194,8.249481,7.9887094,8.658949,8.170409,8.467905,8.87647
"PFDN5",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"PFDN6",5.5069165,5.6436825,4.7961197,5.056435,4.6711006,4.960542,5.6720667,4.672649,5.479175,4.1433825
"PFKFB1",2.352362,2.42625,2.433,2.5769746,2.5061285,2.6951218,2.3484516,2.8475037,2.333692,2.3220553
"PFKFB2",2.352362,2.42625,2.433,2.5769746,2.78792,2.350215,2.6717372,2.36195,2.333692,2.3835878
"PFKFB3",8.599172,8.027758,9.26823,8.358227,8.154539,8.222609,9.011322,8.535838,9.165497,9.418319
"PFKFB4",7.490334,8.571775,8.742242,9.323297,10.233,9.907226,8.07638,10.302142,8.471864,8.313545
"PFKL",7.6322045,7.190719,7.3696647,7.8342414,5.9479675,7.3224893,8.234439,7.3737783,7.29273,6.874398
"PFKM",2.8729525,3.264555,2.433,2.5769746,2.6559763,3.0600948,2.5873947,2.36195,2.333692,2.6593091
"PFKP",6.493321,6.51529,7.025217,6.8490586,5.867837,6.1290445,6.744083,6.6437035,6.8297644,6.8315897
"PFN1",5.1658716,5.375973,5.603859,5.133421,5.382333,4.754461,4.9046097,5.3025675,5.214943,4.7364078
"PFN2",17.067972,17.140797,17.075525,17.129011,17.170721,17.211714,17.079561,17.236448,17.261808,17.291279
"PFN3",2.871525,3.9644723,2.433,3.4178796,2.927562,3.8901024,2.3484516,2.78432,2.8627374,2.9524581
"PFN4",4.8376136,4.7103133,4.878275,4.97701,4.188019,5.2442474,4.7504573,5.1091156,4.621036,4.3083367
"PGAM1",15.125731,16.241577,12.948784,13.932986,16.309618,14.5385065,14.048574,15.453335,15.238792,15.778646
"PGAM2",6.113765,6.889924,6.639945,6.6382723,7.064311,6.4409957,6.121765,7.0747404,6.4677887,6.6191635
"PGAM5",12.662152,13.188583,12.378799,12.967182,14.087717,12.777467,12.57804,12.886168,13.18197,12.913452
"PGAP1",7.867237,8.998505,6.948127,6.532331,8.029514,7.535893,7.115209,7.7658505,7.755355,8.670685
"PGAP2",3.7607543,3.5509388,3.3791208,3.550596,4.264038,3.6878157,3.7212074,4.268799,3.4881153,4.5699863
"PGAP3",7.68945,7.2684107,8.925931,8.551159,6.0712676,7.9594917,8.210311,7.6686225,7.395238,7.9206057
"PGBD1",4.1936955,4.099292,4.1510024,4.578355,2.4463193,4.881858,4.0182743,4.023014,4.532674,3.6962538
"PGBD2",3.0888312,4.0497284,4.5399127,4.246597,3.7181342,4.348339,3.2102919,4.370117,4.139586,3.445013
"PGBD4",6.4530306,6.197357,7.029327,6.38942,6.2525816,6.4689593,6.648298,6.1157575,6.2846074,6.515107
"PGBD5",7.692653,7.1464515,8.465196,7.5852795,7.783363,7.399591,7.877418,7.5168777,7.105557,7.853346
"PGC",9.005723,8.396381,9.253405,8.706139,8.649833,9.042929,9.058482,8.766994,8.5563755,9.016976
"PGD",13.05369,14.015205,11.90228,12.553249,15.343259,12.864053,12.453144,13.477469,12.967182,13.075711
"PGF",7.1400294,6.699037,8.474218,7.9691715,6.280095,7.2637634,7.5136375,7.112107,6.860372,6.580691
"PGGHG",6.4552603,6.3622165,6.638645,5.356387,6.1546135,5.59973,7.29422,6.3610888,6.0028625,5.2773
"PGGT1B",6.4005938,7.5608187,5.34428,6.0914297,7.155241,6.307053,5.9269853,6.4659095,6.531204,7.0393014
"PGK1",9.132904,10.903613,6.9900856,7.250848,11.714499,8.740507,7.554681,9.485866,9.503536,10.3993
"PGK2",2.8209972,2.42625,2.433,2.5769746,2.3236892,3.5503747,2.3484516,3.5161176,2.333692,2.9657137
"PGLS",13.04704,13.690924,11.362692,12.135035,13.401152,12.507949,12.391273,13.093016,12.891033,12.802881
"PGLYRP1",15.991918,15.26505,15.837655,15.5692005,15.476454,15.92203,15.815644,15.591281,15.677269,15.489836
"PGLYRP2",4.0533237,4.0056915,4.6338463,3.8501422,4.8756104,4.1429205,4.021419,4.066282,3.87033,3.9936774
"PGLYRP3",2.352362,2.42625,2.433,2.5769746,3.2869225,2.350215,2.3484516,2.36195,2.333692,2.3220553
"PGLYRP4",10.976461,9.761709,11.496046,10.266283,10.011973,10.617536,11.525539,10.620099,10.724472,10.5560665
"PGM1",4.8678346,5.1457844,5.4000387,5.485628,4.661674,4.8277216,5.313009,5.097227,5.1707883,4.69905
"PGM2",7.5367465,7.9956784,7.661368,7.475707,8.357567,7.589212,7.6528077,7.378332,7.598885,8.008448
"PGM2L1",6.9074574,8.398074,5.57712,6.448016,8.554136,6.465402,6.074622,6.626303,7.0276165,7.9010596
"PGM3",3.621759,3.6277683,2.433,4.071363,3.4075177,3.4122574,3.6038594,3.3746116,3.1249082,3.9151735
"PGM5",4.532997,5.0087514,4.3192825,4.5334496,2.6483815,3.562204,4.249261,3.1514516,3.7141893,4.417639
"PGM5-AS1",11.006723,11.448712,8.030148,8.591989,10.20045,7.4642935,10.712158,8.68693,10.262969,9.2854
"PGM5P3-AS1",9.075109,9.72165,5.778904,6.609865,8.641715,5.977595,8.482698,6.4421372,8.180414,7.645943
"PGM5P4-AS1",9.086609,9.267709,8.029959,7.732955,9.109994,8.16413,9.127529,8.046021,8.936604,8.4746895
"PGP",7.2396774,6.4129014,7.2018213,7.151742,6.70845,6.2103467,6.099148,6.2855177,6.709446,6.5396576
"PGPEP1",8.834257,8.475361,8.27524,8.631794,8.939775,8.7122555,8.676752,8.851212,8.944877,8.398697
"PGPEP1L",5.197567,4.236231,4.720098,4.109537,4.2763543,3.5269494,4.5348287,4.985572,4.853092,4.396008
"PGR",7.7382193,8.948448,6.593525,7.2932835,8.59347,9.087355,6.7923827,8.150582,8.270555,9.05541
"PGR-AS1",6.488691,6.2386703,6.4338913,6.99039,5.0775256,6.0805793,6.176836,6.2560687,6.4308834,5.418203
"PGRMC1",9.580821,11.023566,9.3655405,9.449423,11.127043,11.02425,8.638799,11.046957,10.395295,10.250545
"PGRMC2",7.0705175,6.741948,7.669555,7.0183854,6.2751727,7.0544744,7.064434,6.5712037,6.894809,7.1148667
"PGS1",8.098938,8.299197,6.433601,7.6259117,7.958205,7.8422203,7.512836,7.4762945,8.034398,7.1783934
"PHACTR1",6.7287364,7.37733,6.0127225,6.821777,8.164539,6.583347,6.2010627,6.730467,6.7262754,6.7756944
"PHACTR2",5.997366,5.673288,6.1124253,5.508791,4.6995087,5.372803,6.1556807,5.7939315,6.1393805,5.9179883
"PHACTR2-AS1",4.9922104,4.6111984,5.0729294,5.1416516,5.1067543,4.841817,5.235202,4.964795,5.2122297,5.024646
"PHACTR3",2.93385,2.42625,2.433,2.5769746,2.3236892,2.350215,5.67743,2.36195,2.333692,2.3220553
"PHACTR4",7.624631,7.39802,8.212589,8.60326,6.1614895,7.836787,8.427045,7.8783793,7.819753,6.8476963
"PHAX",5.942643,6.79191,4.819358,6.1660004,6.5219097,5.389224,5.817384,5.627481,6.020856,6.13853
"PHB",7.438794,8.394749,6.9106264,7.1509576,8.211349,7.284883,6.918014,8.25875,7.554472,7.6470804
"PHB2",2.7506585,2.9447286,2.433,2.5769746,2.5857513,2.350215,2.3484516,2.36195,2.6523805,2.3731594
"PHC1",9.691769,9.758607,9.826592,10.306416,10.143775,10.532841,9.742867,9.926174,10.1219845,9.327763
"PHC2",15.216135,15.463058,15.125731,15.094994,14.942672,15.035248,15.028744,14.955808,14.685064,15.04729
"PHC3",6.5908523,7.3148746,5.2937183,6.5109415,6.515874,6.655813,5.879052,6.320682,6.727061,6.8185034
"PHETA1",9.107447,8.762506,9.565108,9.108142,8.55963,9.150517,9.331827,8.81518,8.886017,9.11604
"PHETA2",11.856184,12.569363,10.639922,11.772542,12.70492,11.48623,11.395025,11.668317,11.890758,11.766375
"PHEX",7.088217,6.797508,7.3415985,6.89063,6.898489,6.9736214,7.192805,6.7534432,6.8931823,7.090749
"PHEX-AS1",2.352362,2.42625,2.433,2.5769746,3.0682263,2.350215,2.3484516,2.36195,2.4818764,2.4374468
"PHF1",11.620261,11.702337,11.576684,12.147797,12.008675,11.746031,11.680537,12.016914,11.7992525,10.747776
"PHF10",10.71751,11.811617,9.764876,11.086103,11.869618,10.774813,9.836656,11.135422,11.517984,11.731426
"PHF11",10.673833,10.119364,11.100761,10.861016,9.674046,10.594143,10.709885,10.405155,10.490395,10.243858
"PHF12",7.4831347,7.480018,7.575085,7.9567595,7.5834284,7.733546,7.8188615,7.5799303,7.559344,7.362809
"PHF13",7.2963195,6.9809365,9.151089,8.334597,5.5328236,7.0790777,7.2186427,6.7787123,7.5477276,7.183095
"PHF14",5.773239,7.8307014,4.2080164,5.3670063,7.162114,5.8175707,5.018584,5.9524107,6.121765,7.172406
"PHF19",7.047536,6.5162034,7.065973,7.0974355,6.6774964,7.0070324,7.1175003,7.237963,6.8345904,6.843604
"PHF2",6.170484,6.7200313,5.887219,6.3455696,6.157544,6.2334023,6.0418444,6.282094,6.071593,6.546478
"PHF20",7.446979,7.534817,6.7286425,7.2496414,7.4839296,7.1219974,7.394452,6.5782714,7.395021,6.9541416
"PHF20L1",10.532243,11.452829,9.254584,10.058792,11.609866,10.821282,9.860105,10.4436455,10.788863,11.08859
"PHF21A",7.852422,7.7575397,8.388295,8.345513,8.084067,8.176885,8.115216,8.0801525,8.050303,7.833203
"PHF21B",10.075093,9.3655405,10.682421,10.162386,9.012585,10.122531,10.34853,9.877558,9.497303,9.785409
"PHF23",10.706182,11.7571125,9.173475,10.766405,11.97426,10.640612,9.771847,11.011241,10.920955,10.807548
"PHF24",5.89308,5.893571,4.785196,4.445722,5.7462025,4.649952,5.8220353,4.744888,5.2234316,5.7843485
"PHF3",8.213446,8.612401,6.6128716,8.264126,8.25031,8.235803,7.5806246,8.078406,8.500182,8.362523
"PHF5A",11.594978,12.562937,10.712158,11.511297,11.772542,10.982401,11.372627,10.524999,11.839978,11.347261
"PHF6",6.1509967,7.279867,5.1940336,6.0946975,6.602478,6.181945,5.9048934,6.1312184,6.2123895,6.848003
"PHF7",4.912173,5.3335443,5.8186183,5.7237,5.2200956,5.557339,4.8316393,5.668017,5.149017,4.7107105
"PHF8",3.9413064,2.42625,3.9346292,4.3347473,4.428807,4.069878,4.403818,4.479263,2.8250134,3.946603
"PHGDH",5.973498,6.011582,6.54103,5.8730173,6.6784253,5.9472837,6.255781,6.0302973,6.162372,6.3296247
"PHGR1",4.5189986,4.4464526,5.564584,4.5705366,3.9219327,4.8683457,4.9637313,4.095995,4.5208206,5.0608954
"PHIP",9.414804,9.72054,9.925583,10.257168,9.381772,9.775018,9.804891,9.750525,9.7147045,9.118773
"PHKA1",4.8008795,4.9637313,4.909464,5.1569324,5.2202306,5.9802933,4.6484246,5.930346,5.094094,5.029259
"PHKA1-AS1",2.352362,2.42625,2.433,2.5769746,2.3236892,2.350215,2.3484516,2.36195,2.333692,2.3220553
"PHKA2",11.08109,10.759095,12.25845,11.880007,9.711841,11.209577,11.712701,10.87851,10.71336,10.966451
"PHKA2-AS1",4.8023796,4.8763123,5.2329564,6.1883554,3.5404623,5.9091835,4.7388363,5.154329,5.263826,3.806681
