"","GSM2771795","GSM2771796","GSM2771797","GSM2771798","GSM2771799","GSM2771800"
"ABCA8",3.71514430266667,2.9481448225,3.35433414166667,5.68576379566667,2.24738974583333,3.39464337883333
"ABCA9",3.47257126083333,3.36262703333333,2.50694911016667,3.47762788266667,3.601722717,3.24145209166667
"ABCB1",6.51651097183333,5.86302853333333,5.0397707545,6.22067194916667,6.26482015983333,6.5701888165
"ABCB10",4.16027878033333,3.2323010815,6.2550982405,3.953396449,3.01204545033333,3.093531143
"ABCB11",2.71658081566667,2.05139871883333,2.0867657905,2.33739386233333,3.05871679816667,3.207752354
"ABCB4",2.59815369816667,2.72514259433333,2.300021069,2.01465755483333,2.59416386416667,2.0867657905
"ABCB5",4.85679625433333,4.08433721633333,3.02413050583333,4.32028382616667,5.008529436,5.17745053583333
"ABCB6 /// ATG9A",4.80962410666667,5.357036222,4.91662690475,4.73649166766667,4.61777573466667,3.87352006966667
"ABCB7",5.1553866495,5.68611575416667,5.53702340483333,5.97875069908333,5.54132479483333,5.93394521333333
"ABCB8",6.4283968365,6.5201451325,5.19959965416667,6.54405829716667,6.8735896,6.39848760816667
"ABCB9",6.15777693516667,5.66141711616667,3.15537821466667,5.79239137616667,6.86434655433333,6.69798467666667
"ABCC1",7.05770667766667,9.00397317,7.08075606666667,7.842531392,5.52894144766667,7.1063244985
"ABCC10",5.144522376,6.8369238595,4.81592575466667,5.95828132833333,4.6061331335,4.862058744
"ABCC11",3.778819009,3.40007058866667,3.30126763383333,3.63225803133333,3.003118295,3.44898528516667
"ABCC12",3.686616156,4.17270292233333,2.74094550533333,4.41540672016667,3.97598600483333,4.45961212466667
"ABCC13",3.62403258091667,3.540328256,3.25880346883333,3.71947659616667,3.912848598,3.65321739891667
"ABCC2",3.9625348745,4.19574840366667,3.23588558833333,3.81707951833333,4.5411916235,4.8042451885
"ABCC3",5.64079775933333,4.98082254633333,4.63723240866667,4.955292611,4.947277334,5.42961212216667
"ABCC4",3.257206292,3.4668060375,5.01918390483333,3.20644571866667,3.081152119,3.4750238805
"ABCC5",6.91181860933333,7.1472155895,6.23898382983333,6.79749441533333,4.44455196116667,5.17590168216667
"ABCC6",3.56428632683333,4.07737078833333,3.53402742733333,3.32701335433333,3.38235875133333,3.94233528033333
"ABCC6 /// ABCC6P1",3.23388644433333,3.48772174833333,2.9102984595,3.40102374216667,3.081152119,2.724576321
"ABCC6 /// ABCC6P2",2.39457391383333,2.66423252333333,1.84598812966667,2.51429287966667,3.06093376716667,2.40053414116667
"ABCC6P1",2.48649235783333,2.36933765533333,1.81208943316667,2.98721586533333,3.27301465116667,2.6800683045
"ABCC8",6.19629068933333,5.8906284265,5.689592991,5.7418698145,5.81943223266667,6.0113278275
"ABCC9",3.43041253966667,3.54284565466667,5.89616118416667,2.39124088066667,2.69016959616667,3.34694990816667
"ABCD1",5.63899459316667,5.835830333,3.76689131733333,5.73179322516667,5.88661029783333,5.82063873
"ABCD2",1.85254994283333,1.63473837066667,1.96495424416667,2.1227447525,2.93075441866667,2.00194679833333
"ABCD3",6.24092956566667,7.30116276966667,7.24252483766667,6.75220129383333,6.53721415966667,6.28143959283333
"ABCD4",6.15104080983333,6.90408639966667,6.18987151533333,5.9926353015,5.62076602666667,6.06669248683333
"ABCE1",6.41195576216667,5.87357161816667,6.6906467595,5.48481425633333,5.98239026566667,5.98161834683333
"ABCF1",6.66400064966667,6.23250395633333,6.10211103966667,5.73129705866667,6.2768188315,6.385935666
"ABCF2",5.60518740466667,5.09465793383333,4.876046152,5.5060906295,5.2969711765,5.04894743133333
"ABCF3",5.6865706405,6.236630788,6.14845605933333,5.44517095033333,5.52771667666667,3.91170439933333
"ABCG1",4.51316388783333,3.9882776125,6.107420465,3.80297610416667,5.1871999345,4.90072508066667
"ABCG2",4.89851796233333,5.32865660083333,5.01591504116667,5.24914045216667,5.03714422066667,5.50964472883333
"ABCG4",4.520654205,4.32866266125,3.66663233083333,3.96189112966667,4.36903105333333,4.10911784766667
"ABCG5",2.282326045,1.888210968,2.11742989783333,2.10372808416667,2.9112823325,2.3596147095
"ABCG8",3.06984805283333,3.85168957716667,2.94469420166667,3.6992955845,3.35555637683333,3.40947570683333
"ABHD1",3.00092370116667,3.18159394383333,2.522189956,2.73732251233333,2.6239966485,2.505793187
"ABHD10",6.8562975745,6.61370454483333,5.581492889,6.73759732383333,7.3922027635,7.07918558066667
"ABHD11",7.332466925,5.77851806983333,5.21474255616667,6.548194031,7.9083001925,8.05971423283333
"ABHD12",6.53941815766667,6.55942007816667,5.74588826383333,6.68470414116667,7.08817941333333,6.7511423455
"ABHD12B",2.19467267916667,2.40995749616667,2.12099131925,1.87810185183333,2.264162415,2.146107043
"ABHD13",3.09374337016667,3.8540706885,5.43005991483333,2.48404252383333,2.46703078133333,2.75214415116667
"ABHD14A",4.751205467,4.88578923083333,4.900089662,4.42105710033333,4.70579729616667,4.47536767883333
"ABHD14A /// ACY1",5.95371651066667,6.07840933016667,5.70556053483333,5.96965365516667,5.80777406116667,5.75488887283333
"ABHD14B",5.0557774115,3.86351697916667,4.568668403,4.92717320366667,4.85932799333333,5.107591149
"ABHD15",3.72323279516667,3.8008421425,5.21686506516667,2.84443981066667,3.39709320783333,3.572018105
"ABHD2",4.3183942335,4.08145521333333,6.59157594983333,5.12158692083333,5.97352082875,4.98538986783333
"ABHD3",3.22994096716667,3.3889406535,6.141196259,2.79229607166667,3.04767446033333,2.1670104275
"ABHD4",6.68729797283333,6.13429859233333,5.51019852783333,5.65844879833333,6.98098376158333,6.5548850445
"ABHD5",5.69308562283333,4.362279808,5.51562263091667,4.023755326,4.968723517,3.83662826366667
"ABHD6",5.66105711416667,5.37368475683333,3.35796832483333,5.47490007333333,6.05310539883333,6.46013950266667
"ABHD8",6.81198524633333,6.60919972133333,4.57479077533333,7.01271602666667,7.3642198925,7.4045056415
"ABI1",7.44525213683333,6.98734767733333,7.84304199766667,6.98905858216667,7.32803079016667,6.89759325583333
"ABI2",6.58163786658333,6.76158736033333,5.54774186566667,6.740974571,7.0957087805,7.01173668816667
"ABI3",5.98893742216667,5.168603722,3.9553288055,5.14565949883333,5.28793357983333,5.98436082133333
"ABI3BP",5.16043990916667,5.25146253791667,6.94521735483333,4.86745693883333,4.8541713385,4.67448262783333
"ABL1",6.8095837425,8.2870577835,7.5420881505,7.7328799495,6.99850479783333,6.45718259766667
"ABL2",5.00162538266667,5.52302129816667,5.23161971333333,4.82259852433333,4.308263333,4.83827534866667
"ABLIM1",7.87240242083333,7.4601220045,8.08977329025,7.99690691383333,7.947791533,7.22792641
"ABLIM2",4.315544862,3.79882966783333,3.8182325245,4.26362001166667,3.79117691083333,4.851253287
"ABLIM3",5.08045237816667,5.0065137945,4.73164301583333,5.4725777905,5.5372967625,4.67134808966667
"ABO",3.76804984233333,3.62362203516667,3.47247562983333,3.62354341433333,4.10195421783333,3.9624150085
"ABP1",5.30692077,5.342503956,6.11209683616667,5.440107727,5.48217681983333,5.39708539466667
"ABR",6.694920832,7.35758361266667,6.61361983466667,6.36253262933333,6.731585049,6.05902238783333
"ABRA",1.961883828,2.1418210315,2.14365382166667,1.87628786883333,2.56487796033333,3.25302995266667
"ABT1",5.52091411583333,5.54632846833333,5.73179322516667,5.91277548766667,5.60292589366667,5.823288722
"ABTB1",6.06141256433333,5.7725711485,4.54538864566667,6.00351406416667,6.210455355,6.02673200533333
"ABTB2",5.214329685,5.38330581016667,4.54417605816667,4.94316172833333,5.18428914866667,5.20636969366667
"ACAA1",6.77603961983333,6.492205386,5.38790987833333,6.01148694533333,6.50312450683333,6.46867883433333
"ACAA2",6.0781084395,5.81336996633333,5.35356215766667,5.66835169433333,6.1393120815,5.931325714
"ACACA",5.70155653266667,6.78295778783333,6.63467870066667,6.0702475585,6.54809540233333,5.62291803516667
"ACACB",5.49772088583333,5.0423469405,4.30842562916667,5.06990896266667,5.5596522245,5.7011009825
"ACAD10",6.294919996,5.610742676,4.91618237333333,5.73217975383333,6.68504248183333,6.13429859233333
"ACAD11 /// NPHP3",4.04205328066667,5.46343937733333,4.08007249733333,5.020458085,3.1006177115,3.87462304716667
"ACAD8",5.86886821666667,5.21251849816667,5.523561284,4.98358968183333,5.1318944785,5.65155231983333
"ACAD9",5.70604619533333,6.037394925,5.89007364983333,5.27473356383333,5.4166445215,5.49214119441667
"ACADL",4.4063537735,3.70650703766667,3.17988144533333,3.66305586566667,3.38264892366667,3.8562115795
"ACADM",5.93491313016667,5.81747287816667,5.860339069,6.201059965,6.13828258416667,6.00655481183333
"ACADS",4.75239282866667,4.4863247865,4.3162287925,4.51633184183333,4.7434062805,4.50462131783333
"ACADSB",3.61684006066667,3.04778383383333,5.17465017783333,3.36327708,3.675513525,3.48654174483333
"ACADVL",9.878956987,10.9297523983333,8.1582066995,9.72280802733333,8.4337328775,9.228803813
"ACAN",5.214329685,5.2326206225,4.24151283283333,5.30633965633333,5.5016046585,5.69753219966667
"ACAP1",3.71743627766667,4.19824098483333,3.13061446133333,3.78989414283333,2.9241147445,3.098653279
"ACAP2",2.5369380625,2.82427215116667,5.25851740083333,2.19091982666667,3.00000670666667,2.69687716616667
"ACAP3",7.02918030833333,7.50088522983333,4.733995734,7.52008886816667,6.18409705866667,6.69121415783333
"ACAT1",7.92137069333333,6.97148565933333,7.88875602216667,6.36167283666667,7.50721451583333,6.80332920966667
"ACAT2",6.58163786658333,7.171081764,6.466682255,6.63839817333333,6.55797239466667,6.31770748916667
"ACBD3",5.88965147566667,7.47053745216667,5.19070902683333,7.5148416015,7.05564591816667,7.58665934933333
"ACBD4",6.45554638066667,5.9401076145,5.23069602616667,6.47420740633333,6.07646781666667,7.34431462816667
"ACBD5",6.009554582,6.7935511165,7.218119678,5.928173602,5.073620062,5.704854979
"ACBD6",7.57158826783333,7.19851174583333,6.85218094316667,7.45563820066667,7.61708462933333,7.50433949166667
"ACBD7",3.351439926,2.96766740183333,2.170147517,2.66905103933333,3.32319748916667,3.47424106583333
"ACCN1",2.7286304025,4.4718083785,2.30244931583333,3.797368495,2.956600058,2.95464395066667
"ACCN2",4.76961925133333,4.70957823466667,3.34829841,3.97497002116667,4.9364478455,4.9672881705
"ACCN3",6.51432615783333,6.3693827305,3.702442378,6.13857607833333,5.2108511855,5.76399364816667
"ACCN4",7.80592572083333,7.20394589916667,5.16573045883333,7.6915883035,8.34362585983333,8.27993819516667
"ACCN5",2.5241571575,2.48032102133333,1.89254492666667,2.81423924283333,2.7642588,2.38184244966667
"ACCS",5.31692355283333,6.192033569,4.50057102883333,6.06606916133333,3.11859814666667,3.75484060266667
"ACCSL",2.92506538116667,2.355259068,2.33067418333333,2.46585211883333,2.37856486483333,2.70620333816667
"ACD",6.22094639216667,6.0340791885,4.70360829966667,6.44236343383333,6.40137218066667,7.052735712
"ACE",5.91846945083333,5.66001687716667,4.52361926133333,5.84384664183333,6.45775141433333,6.44955981166667
"ACE2",4.16764064633333,4.06948027533333,3.89977263,4.40388028616667,3.9918367655,4.09590545833333
"ACER1",2.74983019633333,2.85411752316667,2.60235660416667,2.25322885166667,2.079185984,2.35302828966667
"ACER2",4.45367803833333,4.41740497666667,2.78445829566667,4.63489834,4.52295126016667,4.2799871685
"ACER3",4.37195693866667,4.524394092,5.7102268625,3.72323279516667,3.97672377466667,3.64314711066667
"ACHE",4.071055048,4.14927526116667,3.40316494616667,4.36371530533333,4.4732841605,4.597222025
"ACIN1",10.0661157408333,10.2564892493333,8.04748343616667,9.64474044216667,8.82197330133333,9.41232498983333
"ACLY",8.31050115733333,8.43505443683333,8.6520506575,7.27120046316667,8.37940825216667,7.31102003733333
"ACMSD",3.65959811083333,3.43278348116667,3.1632741,2.870982758,2.348610625,3.13133484883333
"ACN9",4.92679453233333,4.09607816816667,4.690243254,3.76859210533333,4.19489239383333,4.280520039
"ACO1",6.50359097016667,7.0093900135,6.8369238595,6.297207085,6.27895293683333,6.37053347616667
"ACO2",6.21691029116667,5.55378052166667,6.3162342685,5.2819980625,6.04263814516667,5.282093369
"ACOT1 /// ACOT2",5.49706301483333,5.85724097083333,6.30918874583333,4.685962156,5.59734531933333,4.60600557066667
"ACOT11",3.860085493,3.55998112583333,3.17401624016667,3.7755540615,4.74817640783333,4.14127020266667
"ACOT12",3.168722149,3.036957198,2.64607902683333,3.1818536545,3.4938067325,2.96518421566667
"ACOT13",6.22569367683333,6.50523837033333,5.45341225133333,6.32635601083333,6.475152873,6.28595735
"ACOT4",3.67849491633333,2.76098715283333,3.799122509,3.49710404816667,4.55612719716667,3.93364197133333
"ACOT6",2.57404887166667,2.461229107,2.13472008666667,2.48404252383333,3.05595463583333,3.21794777416667
"ACOT7",5.88545098383333,5.74700531183333,5.48891636533333,5.30057814716667,4.0811859845,5.47684543083333
"ACOT8",5.78947347933333,5.12001021283333,5.45185671233333,4.611639762,5.33293792766667,5.4656771085
"ACOT9",7.65332724833333,8.24988806016667,6.85611263566667,7.48347565183333,7.20285513116667,6.14199069183333
"ACOX1",5.57352633066667,6.09142473966667,6.04675307566667,5.52270788233333,6.07016960133333,5.49214119441667
"ACOX2",5.15770217333333,5.2178781715,4.10388402216667,4.75330235833333,5.691679702,5.60934696133333
"ACOX3",4.708944511,5.581024373,4.77203005366667,4.0912225955,4.0164327055,4.10911784766667
"ACOXL",3.808380645,3.7832700745,3.14715728116667,4.4521637825,4.80634424,4.6463439105
"ACP1",8.37909426283333,7.632904977,8.5540803585,7.96947059166667,8.24988806016667,8.4321891205
"ACP2",5.92645384783333,5.44790974,5.21349203216667,5.8971677125,5.85848619533333,6.0307602015
"ACP5",5.65666619283333,6.05943200866667,5.28531332716667,6.29529970716667,6.3069161755,6.45105793016667
"ACP6",2.72368904916667,4.4033404815,4.9108518275,4.30701945083333,4.52743309,5.13918544116667
"ACPL2",6.57087734083333,7.74547088733333,6.56933246066667,6.5934737955,5.61421733933333,6.27188828516667
"ACPP",3.78622154133333,3.37087755983333,4.98049408766667,3.86434672483333,3.72767157416667,4.07606695866667
"ACPT",4.11102749033333,3.37087755983333,3.030257343,4.01327365166667,3.99135919333333,4.311441479
"ACR",3.0790520785,3.25491039333333,2.398107594,3.162272057,3.09961986166667,3.14338738416667
"ACRBP",4.59698746458333,4.45257016816667,4.16470160133333,4.93434885716667,4.79644690733333,5.56564569116667
"ACRC",4.05571684883333,3.456456817,3.537716405,3.77596689666667,4.22416286816667,4.21418841
"ACRV1",4.40984847583333,4.24797263808333,3.5777714775,4.3946546525,4.308263333,4.89108544533333
"ACSBG1",3.97507231316667,3.882179512,2.67488767233333,3.64751777516667,3.81698119516667,4.25176803916667
"ACSBG2",2.1226583245,2.12907455583333,2.105701755,1.73033859283333,2.21874814533333,2.09981757283333
"ACSF2",4.501087084,5.10484306333333,4.94561512666667,4.32648099383333,4.21935549833333,4.23373234283333
"ACSF3",6.73210686183333,6.64189532025,5.67637851666667,6.49151068616667,7.197187982,7.32593002216667
"ACSL1",7.08777020333333,6.89736968933333,7.37994949533333,5.23616995933333,6.335712738,5.73112387616667
"ACSL3",5.6544427795,7.08307685116667,7.4788927955,7.4045056415,4.43150609916667,8.26335971666667
"ACSL4",5.33072496933333,5.181569332,7.71177348866667,5.21972453916667,7.31871428116667,6.10829671933333
"ACSL5",6.30664143466667,6.283305502,10.5283489583333,5.46096706016667,6.26242402966667,6.44381015416667
"ACSL6",4.03580553666667,3.440000678,2.33528733816667,3.86005604616667,3.5232320935,3.47127779866667
"ACSM1",5.41674720216667,4.3168705965,3.13664723916667,5.53860744483333,5.8462674915,5.03093706983333
"ACSM2A",5.580310983,4.94244558883333,3.001670907,5.7121798805,5.91346331966667,5.57420090566667
"ACSM2A /// ACSM2B",3.19908900533333,3.84294410216667,2.5996450085,3.00380177116667,3.05354717583333,3.39464337883333
"ACSM2B",2.68974572166667,2.8071091635,2.09583017916667,2.513264617,2.3113177615,2.904275668
"ACSM3",3.30287818783333,3.80730296083333,5.58010072666667,4.30090768066667,4.839117761,6.14408075783333
"ACSM4",1.75702788716667,2.23460386283333,2.160431583,2.13472008666667,2.25365110416667,1.968846359
"ACSM5",4.4651933005,3.83505859216667,2.65890458233333,4.60786368766667,4.56976585216667,5.22211470766667
"ACSS1",7.18492086333333,8.47572405983333,5.67265089133333,7.74547088733333,6.3575326435,6.63559560133333
"ACSS2",5.26566087616667,6.29947227566667,5.46322403866667,5.055249661,5.047321428,5.20636969366667
"ACSS3",4.8204041715,4.49849496766667,4.86834598866667,4.01051258583333,4.2224672825,3.89204746733333
"ACTA1",4.208741517,4.26820280883333,3.62142824533333,3.63225803133333,4.06739882233333,4.10911784766667
"ACTA2",10.9594712116667,10.2836508425,8.86188569766667,8.60825251966667,8.28867256833333,7.05498419366667
"ACTB",11.6916072083333,12.1539520516667,11.9997203716667,10.884647285,11.1579747966667,10.6838710683333
"ACTBL2",2.87805604383333,3.33466025616667,2.59004774766667,2.88742505783333,2.69383491616667,2.69967371933333
"ACTC1",3.74081984916667,2.67890730658333,2.26445059616667,2.49744369916667,2.84330386316667,2.326932269
"ACTG1",11.71796224,11.9966817366667,12.07164567,11.4130406883333,11.6267424933333,11.4538791416667
"ACTG2",5.12153781666667,4.74031184016667,5.09887122383333,3.98252322433333,4.42717017566667,4.43609480516667
"ACTL6A",7.35579239316667,7.995588723,7.918882431,6.95342586758333,6.9448231335,7.21062894183333
"ACTL6B",2.50691992083333,2.4250660425,2.291003247,2.384086987,3.57340811616667,2.52502275383333
"ACTL7A",3.83086380666667,3.68353549966667,3.29461130616667,3.803452196,5.0568214865,4.6755592405
"ACTL7B",3.897331755,3.803452196,3.26740446916667,3.6884941835,3.5871689895,3.51524843283333
"ACTL8",3.61322553683333,3.918149909,2.99516442066667,3.81857044233333,4.5805676925,4.96433593433333
"ACTL9",3.38439929733333,3.3274892155,3.0998506745,3.42494915816667,3.49018389533333,3.89204746733333
"ACTN1",8.74258152816667,9.50563851766667,7.63593304466667,7.8501730765,7.31736770616667,7.87936049416667
"ACTN2",3.731697743,4.022697784,3.70680805466667,3.4037770875,3.55185142783333,3.90507514266667
"ACTN3",2.70382239583333,2.83613153816667,2.275305344,2.74826892516667,3.10733833216667,3.16731102683333
"ACTN4",8.82717886733333,9.69883616516667,8.46006673416667,8.57476941866667,8.503245006,8.03718289883333
"ACTR10",7.01975849433333,6.58096071483333,7.48785299166667,6.474901333,7.0446810655,6.82535735283333
"ACTR1A",6.31841869783333,6.12383274683333,5.33191445833333,6.39611492833333,6.58288448366667,6.22782146483333
"ACTR1B",6.82243708033333,6.257921346,5.73289990566667,6.90127391183333,7.26156795333333,7.47088626516667
"ACTR2",9.4616214525,9.925067199,9.33209604233333,8.94818454,9.08468149883333,9.07784954233333
"ACTR3",8.1013210695,7.60681512183333,8.99700872183333,7.054656431,7.330942851,7.02680559666667
"ACTR3B /// LOC100290215",3.45619846066667,4.06453134783333,4.11365169683333,4.14857017266667,3.70280362466667,4.54079162216667
"ACTR3C",3.11413228416667,2.94285626333333,3.74339774183333,3.67191175983333,3.35829140266667,2.83123945
"ACTR5",4.2807379035,5.49944807183333,4.758428672,4.60860667483333,2.96068289966667,2.76456755466667
"ACTR6",5.1553866495,5.398024924,6.50344836891667,4.77023152016667,4.659785952,4.64694988066667
"ACTR8",6.55621084483333,6.30403390333333,4.74677800283333,6.25661552733333,4.59847137316667,5.62263103316667
"ACTRT1",3.17980327433333,3.60746377533333,3.17021389733333,3.78400697166667,3.63552954733333,3.875514854
"ACTRT2",5.62623501183333,5.19487010333333,3.7258517775,5.14213210216667,5.30702272466667,6.01419701183333
"ACVR1",4.9398220935,7.054656431,6.80827110216667,6.40137218066667,4.59338671216667,4.60740517016667
"ACVR1B",7.0169071075,6.93544305066667,6.838466635,6.50398647266667,6.97268735833333,6.169635393
"ACVR1C",3.68298945216667,3.36383334016667,3.950971494,3.25258951183333,4.05705211866667,4.0071345125
"ACVR2A",3.4333277035,3.52119167,4.9461718025,3.31579790683333,3.6805922395,3.69104340066667
"ACVR2B",5.83414756666667,6.24431317516667,4.31183064566667,7.2337167005,5.429895069,6.16158434416667
"ACVRL1",4.60485772116667,4.61914460016667,5.59817224166667,5.01003408266667,5.67691796,5.12443492466667
"ACY1",3.38922570483333,3.4171652405,3.49688431216667,3.092385124,2.944978329,3.82881962083333
"ACY3",5.37943965783333,5.01144633533333,4.74152554283333,5.0806065435,5.64205356516667,5.4556484545
"ACYP1",5.5752899035,6.916173046,5.3144759375,5.667632929,5.81443229266667,5.25378929566667
"ACYP2",3.59049687333333,3.45798199933333,4.0078716025,2.91376517466667,2.75674551133333,3.06167869483333
"ADA",5.870649522,5.71261812366667,5.61536481333333,5.08419774783333,5.8886205645,6.12015390366667
"ADAD1",1.846444684,1.67667563116667,1.81700624966667,1.88913126566667,1.95461942866667,1.76575478633333
"ADAD2",5.73289990566667,5.62604891833333,4.57969138233333,5.897520015,6.417226471,6.2810646575
"ADAL",6.51830443683333,6.2004310475,3.25032186016667,8.233358131,7.82909508508333,8.46465883583333
"ADAM10",2.452609726,3.202336228,5.57492823166667,3.5140470775,3.00471887866667,2.78206111633333
"ADAM11",4.81405558866667,5.29075293216667,3.77844504116667,4.78163271316667,4.6964847495,4.72632244616667
"ADAM12",4.9377600945,4.27001853683333,3.81333790883333,4.88058227783333,5.47950018633333,5.12593637383333
"ADAM15",7.03033803533333,7.1950255635,5.44547181316667,7.07587732433333,6.27004280416667,6.10476878466667
"ADAM17",4.17195274483333,4.8723276895,5.99394267616667,4.47318408116667,3.74917483766667,3.77041567083333
"ADAM18",2.2420188065,2.164670981,2.185599387,2.89592838566667,2.7670340335,2.2217455125
"ADAM19",5.3296370635,4.98230172383333,3.37870727816667,5.74889400983333,5.869022457,5.6375189565
"ADAM2",1.6901593725,1.73153044983333,1.45981953883333,2.05719711266667,1.79481532066667,1.88378808366667
"ADAM20",3.43024458366667,3.45196098283333,2.7107722475,2.69873699716667,3.03443707716667,3.17999064383333
"ADAM21",2.33109006883333,2.388462456,2.2767788685,2.13789741033333,2.74640913133333,2.25709831566667
"ADAM21 /// ADAM21P1",2.79149913866667,3.45325883933333,2.77310791533333,3.7593369025,2.81102880833333,2.807883616
"ADAM22",3.181107577,3.29017835316667,2.468987897,3.89576220716667,3.67145871133333,3.70042622683333
"ADAM23",2.8311550775,3.011948776,2.98278075433333,2.43549439516667,3.141383355,2.96808474233333
"ADAM28",4.79724117,4.48936888133333,3.73080519016667,5.46322403866667,4.79644690733333,5.30078241966667
"ADAM29",2.67623087633333,2.742305823,2.26952042266667,2.50176952,2.49144163,2.32740180716667
"ADAM30",3.03997362433333,2.73355843933333,2.26291953383333,3.452210925,3.50132348766667,2.92443967133333
"ADAM32",3.18600863783333,3.3825810295,3.53483399866667,3.35266785983333,3.69700696733333,3.06440759733333
"ADAM33",7.52008886816667,8.62215543083333,6.09484907541667,6.80625988583333,5.49550102533333,6.74034327216667
"ADAM3A",1.86627550083333,1.79510437433333,1.6045028265,1.48273432383333,1.77122527816667,1.87207972133333
"ADAM7",3.259392461,3.3206056955,2.221272253,2.96424589066667,2.66074278283333,3.63399286216667
"ADAM8",5.35093798116667,4.59652870916667,3.6209669535,5.073620062,5.27522071266667,4.83627739166667
"ADAM9",4.986616997,5.48341078,7.7857103455,4.901253299,4.308263333,4.33137555033333
"ADAMDEC1",2.3183815575,2.18465994666667,2.10079537483333,2.18988113683333,2.2932028035,2.283492437
"ADAMTS1",6.45620292816667,5.75247063083333,8.90116334833333,5.7424171095,7.71652767633333,5.7106031715
"ADAMTS10",3.06991590233333,2.97189124283333,2.93752230866667,3.1894640935,2.63939814533333,3.63908675666667
"ADAMTS12",4.305766671,4.054566191,3.14263652233333,3.2014120375,4.85965057683333,3.67399594433333
"ADAMTS13",4.30928187316667,4.13442838416667,3.25633351416667,4.60049228466667,4.86217865133333,4.17018134133333
"ADAMTS14",4.243020332,4.43248461916667,2.7644207,4.108689533,3.72767157416667,4.57209003683333
"ADAMTS15",4.22503449066667,4.63565921516667,3.6992955845,4.02018162316667,5.1035996815,4.0376133385
"ADAMTS16",3.00549097133333,4.92378732116667,3.41886883616667,3.779693494,3.80160163483333,3.45876526216667
"ADAMTS17",3.10649575983333,4.06948027533333,3.630266042,3.81114301133333,3.11878689216667,3.227358613
"ADAMTS18",3.404894153,3.99152543366667,3.64651615283333,3.55775328866667,4.10992287183333,3.6297161405
"ADAMTS19",2.74950867816667,5.23716458933333,3.682218326,3.7498176605,2.66816968116667,2.22834176016667
"ADAMTS2",5.95642779166667,5.59372959233333,4.1738519975,6.10415567833333,5.35556664666667,6.79727094283333
"ADAMTS20",2.77793457816667,2.9848997695,2.2201302605,4.05536060566667,3.2797938585,3.44955065633333
"ADAMTS3",3.650463566,3.43467658083333,2.71842358616667,3.31102220833333,5.08978422966667,3.47484293583333
"ADAMTS4",5.08045237816667,5.97953411966667,4.42933263183333,4.3007754315,5.07422514566667,4.26704157133333
"ADAMTS5",6.65864414833333,7.081469111,7.6190668545,7.09780304583333,7.05993648383333,4.7612921885
"ADAMTS6",4.333186202,5.33156300866667,4.20302176516667,3.35266785983333,3.01875509766667,2.98688340983333
"ADAMTS7",4.97872858416667,5.83836897633333,4.343686777,5.23425861033333,6.052256147,5.88063277383333
"ADAMTS8",4.939576731,4.22488061616667,4.89240412933333,4.06844108933333,5.79408157683333,6.64467191666667
"ADAMTS9",8.2764579885,8.08171890683333,9.05978535116667,7.8463980355,7.89996540116667,6.51712436025
"ADAMTSL1",4.71099914483333,3.94441646566667,3.45732542866667,5.81889180716667,4.92588102716667,4.43909696883333
"ADAMTSL2",5.78275409866667,5.595874782,4.3946546525,5.97875069908333,5.20308177416667,5.86088828416667
"ADAMTSL3",2.07757908116667,2.728156763,2.38401213616667,2.06261380083333,2.17009304066667,2.31057916066667
"ADAMTSL4",4.04414270316667,4.37865669533333,3.4927151795,4.24019237466667,3.62536598483333,3.99200208216667
"ADAMTSL5",5.0283643265,4.61278158566667,3.55333601533333,4.75579485566667,4.75092621233333,5.786747941
"ADAP1",6.46306561516667,5.71790629091667,4.44475691133333,6.62539430716667,6.55733091766667,6.69428525333333
"ADAP1 /// COX19",3.37823370433333,3.23652753316667,2.636744755,3.2954572275,4.2415633255,3.24335694916667
"ADAP2",5.23458624033333,4.95064457033333,4.11550804283333,5.55301906166667,4.52912907466667,5.57226262666667
"ADAR",8.81629351516667,9.24934363383333,8.985447454,8.79701135516667,8.4374204145,9.05065615133333
"ADARB1",6.37315054766667,6.265985472,4.61169583966667,6.79683705966667,7.063818704,7.2038269755
"ADARB2",5.36092866666667,5.22746865983333,4.09833442583333,5.33929797883333,5.48320950866667,5.91682431983333
"ADAT1",4.0325067345,3.32083294766667,4.52969099633333,3.75228129866667,3.7952136045,4.02348004483333
"ADAT2",3.22221389166667,3.38498085683333,3.5003524605,2.9814326695,2.80531023483333,3.15580426883333
"ADAT3",5.4605113915,5.3026787995,4.29216834283333,5.35556664666667,5.69952235766667,5.5016046585
"ADC",6.53552777433333,6.519146746,4.59506862216667,6.37851183691667,5.86582764216667,7.07233703433333
"ADCK1",5.8100391555,6.18409705866667,5.00644521616667,6.23202528466667,4.308263333,6.11356334466667
"ADCK2",4.59698746458333,4.76170069133333,5.43655338616667,4.64704637116667,4.266084003,4.74448216283333
"ADCK3",4.57248601283333,4.48116707566667,5.63711687983333,4.50529154016667,4.06924138533333,4.19508704616667
"ADCK4",4.0942342275,4.26496557233333,3.96710095783333,4.03814547016667,4.8179456855,3.85762158716667
"ADCK5",4.67709967816667,5.19801660483333,4.40648231416667,4.993734566,4.73972858966667,4.33239574283333
"ADCY1",5.26213988983333,4.10925275466667,5.3529612385,3.7809927995,4.95068627033333,4.48641210683333
"ADCY10",3.04391330616667,2.8112480015,1.99866370333333,2.48404252383333,2.32223889183333,3.1663984285
