"","GSM3045867","GSM3045868","GSM3045869","GSM3045870","GSM3045871","GSM3045872","GSM3045873","GSM3045874","GSM3045875","GSM3045876","GSM3045877","GSM3045878","GSM3045879","GSM3045880","GSM3045881","GSM3045882","GSM3045883","GSM3045884","GSM3045885","GSM3045886","GSM3045887","GSM3045888","GSM3045889","GSM3045890","GSM3045891","GSM3045892","GSM3045893","GSM3045894","GSM3045895","GSM3045896","GSM3045897","GSM3045898","GSM3045899","GSM3045900","GSM3045901","GSM3045902","GSM3045903","GSM3045904","GSM3045905","GSM3045906","GSM3045907","GSM3045908","GSM3045909","GSM3045910","GSM3045911","GSM3045912","GSM3045913","GSM3045914"
"MYO3A",4.8931181955,4.41510976925,4.0330393605,4.603787267,4.15388095475,5.00918720975,5.06150452525,4.91220267925,4.5687259415,4.91774729525,4.5198588025,4.609557208,5.03046580875,4.85637413175,4.61253344625,4.496079913,5.25404715775,4.71154638525,4.731131924,4.652701558,5.10975413925,4.6534795405,5.21056391325,5.1194569365,4.20393844375,4.29925611725,5.03092244975,4.61251473475,3.97314378225,4.15852329525,5.83358820075,4.95617960325,4.79393239425,4.822184507,4.586096658,4.8216097275,4.7289104605,5.15445044825,5.05507085825,5.05218270725,3.6606883345,4.183862908,4.55123561125,3.94875716625,4.738799745,4.333656074,4.84216132225,4.7674467295
"MYO3B",5.0586498565,4.708252037,4.688458368,4.5286121565,5.3814338295,4.7128646055,4.5166686535,5.311078579,4.8705972425,5.034394164,5.3265317835,4.5879164605,5.4474072615,4.379252501,4.7600969525,5.0710978555,5.054807036,4.790951499,5.00578403,4.527152033,5.0645753195,5.0505846075,5.0001821605,5.006087157,5.1588348085,5.499720609,5.438194164,4.788976361,5.0272308515,4.708249617,5.1800476505,6.3516707115,4.409323452,4.8001537105,5.2969045235,5.424242574,4.4519992255,4.667532522,5.0462718355,4.365585598,4.8533927605,4.935280049,5.237680944,5.5909821605,5.4733437455,4.4952375825,4.6441055155,4.073825422
"MYO5A",8.4219,8.6902,8.7969,8.2157,8.2942,8.7126,7.7973,8.1282,10.169,9.3153,8.7206,8.4634,8.6176,8.8747,8.79,8.7805,8.4765,8.93,8.3831,9.2235,8.5843,8.4547,9.4243,9.65,9.8528,9.4461,9.0285,9.6774,8.7711,8.9418,9.1866,9.5069,9.6633,9.4729,9.1288,8.8678,9.0461,8.8271,8.8414,9.1652,9.3144,9.8723,9.5369,10.69,10.544,9.1583,9.0794,8.5141
"MYO5B",7.065116028,7.5124820825,7.56180866,7.756826326,8.140150129,7.2261163305,7.808181835,7.263408963,7.101687216,7.412912262,6.967676812,8.4092213265,7.462524111,8.24167499,7.439750053,7.9468290475,7.2547476995,7.5603812215,7.575688129,7.4932509565,7.1873627075,7.881020232,7.69033401,7.412726717,8.0419029005,8.26282834,8.4291684515,7.980192507,8.3625213825,8.187120448,7.8720116405,9.2296170365,8.044047365,7.622582104,7.9803132065,7.6551114125,8.268496488,7.589249669,7.786929087,7.9641407655,7.82700077,6.4506739555,6.839403869,8.123535084,7.867594075,8.3137060505,7.754789833,7.334712061
"MYO5C",9.15505,9.28505,9.0646,8.9926,9.1113,8.08575,8.48675,8.3395,8.25915,8.71045,8.46355,9.43235,8.5763,9.0072,9.2459,9.28695,8.5123,9.19915,9.3311,9.039,8.23955,9.0753,9.01285,9.62495,9.2489,9.45905,8.89125,9.14685,9.37225,9.54605,8.8359,8.4218,9.4766,9.027,9.3545,9.18915,9.77165,9.3834,9.65345,9.2879,9.7249,8.4954,9.03245,8.6621,8.82435,9.4727,9.2393,9.23315
"MYO6",10.072,10.142,9.8812,10.425,10.38,9.9001,10.391,9.8176,10.221,9.6313,9.8352,10.758,9.4782,10.399,9.9115,10.101,10.334,10.188,10.245,10.083,10.201,10.588,10.126,9.8663,10.298,10.423,10.136,10.537,10.218,10.471,10.073,9.9512,10.197,10.522,10.8,10.319,10.866,10.404,10.509,10.583,10.264,9.6976,10.324,10.067,10.614,10.1,10.717,9.8212
"MYO7A",5.9416837115,6.7067054565,6.3782536805,5.9684187565,5.998812018,5.785775405,5.637186164,6.2116285835,5.835699857,5.584224221,5.5180731135,5.9185190465,6.619512509,5.7369543405,6.464412775,5.9228296195,5.860600163,6.0323363455,5.1895753355,5.3586168445,5.7109566245,5.396963231,5.579015845,6.336789087,5.725226491,5.807260184,5.638657961,6.2678465175,5.9331797325,6.0287180615,5.5902992615,6.1481303305,6.0150901995,6.492540875,5.7703985675,5.9457446795,5.4553184625,6.067446329,5.693017486,6.118332734,5.5656097965,5.928102308,5.092380809,5.2043208165,5.119848083,5.9580192865,5.7652088575,6.2913436745
"MYO7B",3.7913,4.1473,4.2349,5.0485,5.08,4.9778,5.2152,4.6941,5.0902,3.7086,5.0403,4.8627,4.9663,4.049,5.1181,4.7466,4.7792,4.7847,4.6487,5.1259,4.1362,4.5756,4.8282,4.7787,4.5981,4.7754,4.801,4.9601,5.1775,6.0401,4.7842,4.8791,5.1591,3.9783,4.2645,5.3404,5.3261,4.9288,5.2373,5.0005,3.6619,4.7533,4.8053,6.1099,5.1849,5.5731,4.8508,5.5875
"MYO9A",11.898,11.909,12.342,11.79,12.198,11.821,12.075,11.528,11.692,11.966,11.558,12.498,11.253,12.161,11.718,12.061,11.744,12.187,11.405,12.437,11.348,11.996,11.773,11.723,12.757,11.902,11.582,12.191,11.432,11.705,11.443,11.746,11.817,12.19,11.752,11.462,11.452,11.538,11.734,11.575,11.916,11.991,11.686,12.326,12.332,12.106,12.363,11.387
"MYO9B",11.119,11.47,11.682,11.077,10.588,11.353,11.675,11.537,11.243,10.936,10.924,11.422,11.125,11.809,11.248,10.39,10.586,11.216,10.122,11.647,10.766,10.466,11.191,11.54,10.906,10.959,10.482,11.271,10.603,10.53,10.746,10.969,11.44,11.368,10.756,10.959,10.55,10.995,10.976,10.975,10.659,11.379,10.556,11.468,11.443,11.069,11.26,10.721
"MYOC",8.1426,10.855,11.452,9.823,9.5567,7.237,9.4359,8.3519,8.653,10.595,9.7927,10.088,8.194,9.3688,8.3611,10.552,9.3743,9.9242,7.818,9.6905,11.406,8.875,10.964,9.974,10.556,8.9032,9.8785,10.904,10.773,8.2897,7.6484,12.19,8.6684,9.855,7.3195,7.5597,7.1519,10.075,10.933,8.1708,10.732,11.105,10.858,10.407,11.394,9.3005,10.482,7.0992
"MYOCD",4.6410518975,6.4020343815,7.286448797,6.0338260045,5.8101715645,5.7303768805,7.2894189735,4.75536998,5.127706308,4.689594164,5.0977782575,6.0626526565,4.934193258,6.59989946,5.846525545,5.8335001735,4.7296366355,6.9545479135,4.806279894,6.1202029945,5.3935918985,6.6203611125,6.8456096525,7.725699761,8.4124576815,7.1445268945,4.5230952205,8.194364276,6.498745728,5.9546397765,5.3452402245,6.476782965,7.040677862,8.3038514655,4.5714951955,5.8915174185,6.634918812,5.8139803565,6.421974656,5.3285590085,6.232498175,5.3230816855,6.609010593,5.731358023,7.0581182385,7.1352154085,7.8048419765,5.4897436745
"MYOD1",4.9069,4.4909,5.4862,3.7935,4.7934,4.2762,3.6019,4.4622,3.9726,4.3347,4.3547,5.1366,4.4602,5.0113,4.2225,5.0862,4.9059,4.203,4.0399,3.3796,3.8929,5.0449,4.1099,4.203,5.4329,4.8497,5.27,7.3629,4.6117,4.7415,4.4879,4.9605,4.6624,4.42,5.3685,4.7483,4.8403,4.3867,4.5981,5.028,4.5969,5.1224,5.3906,4.1086,4.1043,4.3444,4.4751,4.7234
"MYOF",9.52893333333333,10.2327,9.9303,9.13156666666667,9.5215,9.76296666666667,9.47143333333333,9.8577,9.245,9.48473333333333,9.5643,10.3843,9.56253333333333,10.2717666666667,10.3445333333333,9.62303333333333,9.5516,9.9445,9.6558,10.1410666666667,9.35786666666667,9.24626666666667,10.0939666666667,9.96306666666667,10.1134333333333,9.64143333333333,9.63016666666667,9.55873333333333,9.06556666666667,9.9938,9.93573333333333,10.2634333333333,10.5044666666667,10.3488,10.1703666666667,10.1533333333333,9.3956,10.1349333333333,9.79366666666667,9.39906666666667,9.56933333333333,9.68503333333333,8.0696,9.71036666666667,9.53226666666667,9.7287,9.65776666666667,9.531
"MYOG",5.548217257,5.930766138,6.185519063,5.995559164,5.594982937,5.348771266,5.913417256,5.800796628,5.512614359,5.55718187,5.453310733,5.98111935,5.209906941,5.803893485,7.560819773,5.532231524,5.58374625,6.141493442,5.645993673,5.743184194,5.43014478,5.632727742,5.994616706,5.424207205,5.481502423,5.062098727,5.754641718,5.542424737,5.969054748,5.346926207,5.912544311,5.215175782,6.673841544,6.594342786,5.573052854,5.830546079,6.022394841,4.882193107,5.458104749,5.172059456,5.46628618,4.143057395,5.335061618,5.381945532,6.49437509,4.831368954,5.630909263,5.290639773
"MYOM1",6.0729,7.0902,6.0625,7.1303,7.4612,5.7457,6.9207,6.2829,6.9263,5.839,6.2187,6.7272,6.0506,6.0025,6.5884,7.3181,6.1044,6.376,6.1136,6.6529,5.4151,8.5397,5.8776,6.4045,6.677,6.9275,5.9598,6.7004,6.914,7.1685,4.6373,5.9376,6.3406,5.6196,5.8754,6.4133,5.8629,6.3439,7.8126,6.667,6.7653,4.9911,8.3773,5.3425,7.5206,6.613,7.6429,6.0222
"MYOM2",8.8592,8.6717,8.7221,8.0851,6.8883,7.8742,7.3147,8.5552,8.525,7.7671,8.8496,7.5205,9.1756,7.535,7.614,8.3195,6.9219,8.554,8.0718,9.044,6.7868,7.834,7.9132,8.5697,7.5985,7.2823,8.5317,8.2759,6.9548,8.375,7.746,7.9252,7.0594,7.5971,8.5526,8.4459,7.3602,6.4965,8.5558,7.6876,8.6664,8.5243,8.9177,6.4228,7.2847,7.8824,7.6659,7.7526
"MYOM3",4.975903795,3.896954885,4.197312464,4.233713061,3.732582402,4.316746819,4.724296071,3.713807022,4.166679385,5.280815962,4.661253707,5.061198763,5.974920473,4.650523387,4.652914809,5.598709135,3.976437064,4.699350873,5.053073723,4.536646714,4.259834972,4.360566859,4.250390729,5.424207205,4.598125039,4.616620459,4.824490441,4.50456538,5.490889944,5.346926207,4.702240174,4.911949635,4.803117715,4.078699582,4.454722137,4.831368954,5.125894248,4.624562087,5.366000452,4.880153325,4.473784818,5.476785655,5.575260924,4.516433419,4.239293733,4.154916736,5.138748312,4.660659667
"MYOT",5.3922,4.2495,4.1978,4.9049,4.4623,6.2257,4.3421,7.3541,4.6606,7.3282,6.3976,4.1557,7.6036,4.6459,4.2697,4.7491,7.7165,4.4967,4.901,4.4222,7.5486,4.2929,4.4894,4.4745,4.8906,5.1099,5.9214,4.7826,5.0031,4.9892,7.4601,4.6042,4.3885,4.6437,7.8007,5.0452,4.6118,4.6353,4.8374,4.5839,4.8095,7.3424,5.1511,4.8495,4.6251,5.0743,4.5499,4.8105
"MYOZ1",6.4084,6.1244,5.5479,6.269,5.2602,5.4519,5.5683,5.763,6.7109,6.509,5.9622,6.0713,6.2742,5.7065,6.0576,5.8765,5.9528,5.3715,5.4457,6.0279,5.5981,5.7723,5.0043,5.1477,5.5696,5.7149,6.0739,6.3693,5.7729,5.2099,5.6457,5.5775,5.832,6.1157,6.0969,6.011,5.2643,5.7404,5.6514,4.3265,5.9859,5.6926,6.7279,6.4469,5.6984,4.7765,5.9318,6.0833
"MYOZ2",4.6258,4.944,4.3917,4.441,4.7257,4.3924,4.0617,4.4312,4.3392,3.644,4.1532,3.9465,4.1268,4.6505,4.6233,3.9417,4.6854,4.9484,4.5819,4.0814,4.2598,4.009,3.4555,3.3131,4.6988,4.4697,4.962,3.7804,4.3931,3.7382,4.1016,4.3451,4.3859,4.1473,5.0531,3.5988,4.3554,4.3867,4.1532,4.6936,5.5256,3.5914,5.0804,1.4138,3.9562,3.7837,4.1591,4.5308
"MYOZ3",7.7479,6.4335,6.7373,6.6231,6.5133,8.5516,6.5303,7.9549,7.5132,7.6701,7.6793,6.5848,7.3723,7.2769,6.9611,6.7321,7.3071,6.2068,7.3385,6.6313,7.7719,6.3327,6.3225,6.1263,7.0823,6.2889,6.7778,6.0238,6.3193,5.9006,8.2214,6.8233,5.9441,6.3123,9.0685,6.2837,7.0854,6.4843,6.197,7.1066,6.8275,8.758,6.1752,7.1553,6.5976,6.6254,6.6573,6.9867
"MYPN",4.4058697835,4.433443436,4.422496565,4.5255236445,5.1046368605,5.027868466,5.051863574,4.611561862,5.001653028,4.335180129,4.3267968835,4.790512119,4.775655211,5.002855503,4.39143176,4.667463704,4.749270428,4.643701903,4.6014379205,4.5988497815,4.541376576,5.049719895,4.03469831,4.8792298075,4.339908405,4.3032815555,4.401883257,4.759558037,4.6901525815,4.3396219155,4.779646296,4.50947562,4.687329127,4.69362901,4.665941615,4.532048025,4.386440318,5.08429261,4.554272629,4.73164676,4.5961243465,4.638644785,5.0838688005,5.2383210795,4.6239376505,4.920354932,4.6724137875,4.274093517
"MYPOP",6.4848,6.9097,6.7318,6.7113,6.9537,6.329,6.7143,7.1925,6.2364,6.3448,6.36,6.7612,6.7218,6.3469,6.8494,6.6724,6.4589,7.0301,6.5479,6.7795,6.4969,6.3127,6.6339,7.1867,6.6263,6.985,6.268,6.6401,6.64,6.635,6.6286,6.1962,6.8024,7.0285,6.364,6.7409,6.0625,6.5524,6.6026,6.0132,6.7062,6.3124,7.3133,6.4714,7.2554,6.8584,6.8968,6.6986
"MYRIP",10.94305747,11.15267843,10.49292884,11.65476242,11.41680367,9.191884736,10.46945228,9.917498218,9.997570818,10.9431567,9.406628363,10.28915576,10.68954867,10.45443979,10.92323166,11.59989404,9.752922721,10.12457393,11.50886312,10.49902697,9.652613782,11.63846003,11.42079973,10.0864005,9.960395941,11.16707257,11.56505802,10.37767505,11.01337442,11.54753029,10.20200412,8.683583772,10.81743437,10.56831359,10.53351343,10.99644125,10.68792345,11.54641278,11.63350196,11.96611906,11.86286783,9.849447731,12.28716561,10.05226543,11.57484044,11.54726668,10.62931978,11.65054748
"MYSM1",6.522,7.2066,6.7121,7.3291,7.1674,6.3152,6.9738,6.6938,6.4091,6.8383,6.2187,6.8247,6.6538,6.8984,6.8613,6.9831,6.9444,6.7461,7.379,6.9563,6.4879,7.3745,6.7776,7.1394,7.4288,7.0019,7.0019,6.7484,6.9005,7.4823,6.7488,6.874,6.8704,6.9371,7.6092,7.3806,8.1215,7.1749,7.1172,9.0954,6.7963,7.0278,5.2808,7.515,6.7792,7.6865,7.3277,7.0738
"MYT1",4.78835,4.8136,4.2046,4.7442,4.52765,4.64905,4.485,4.6381,4.4008,4.1445,4.91145,4.14655,4.62945,4.4396,3.60545,4.06545,4.06585,4.2479,4.45135,4.2067,4.985,4.44635,5.3765,4.78725,4.06205,4.3232,4.4657,4.29665,5.0328,4.9754,5.68095,4.09675,4.1204,4.0399,4.18455,4.65335,4.5268,4.49265,3.69895,5.3535,3.95395,4.1493,2.25,4.2386,3.4224,6.6421,4.3556,3.7078
"MYT1L",4.567396442,4.490929011,3.879702623,3.89291405,5.059847763,4.060801208,4.630641421,4.837163728,3.821366847,4.568663567,4.877088235,4.440257989,5.146406135,4.378018,4.746579767,4.670135076,3.765000887,4.598125039,4.167933999,4.571826517,4.086681971,4.827669215,4.539234373,4.568663567,4.216840341,3.867399135,4.044500593,4.009471196,4.939146686,4.351761486,4.487918331,3.896954885,3.863790764,3.582603021,3.780394273,4.058097197,4.77210389,4.087566183,4.224095683,4.326517053,4.200585521,4.319760098,3.314578278,4.832424282,5.050355175,4.47851139,3.705191265,4.049500905
"MYZAP",6.60063088866667,7.16456504966667,7.59036381433333,8.88348902666667,8.25739637666667,6.46335858266667,7.68315150666667,6.724927675,7.25744361933333,6.857970042,6.90077061866667,8.05908893333333,7.198787496,7.188924991,8.13607777333333,8.75518389333333,6.627013292,7.289530054,8.67293960666667,9.11339570666667,6.35557305933333,8.35849971666667,7.79217264333333,7.11470312066667,7.37136325933333,8.43922574666667,7.14823150866667,7.699543792,9.12432121,8.50461048,6.30969064066667,7.179274124,7.35744930166667,7.48115048433333,6.62702652866667,8.51598879666667,8.46899268333333,8.36682351,8.81060084,8.31075301666667,9.29665025666667,6.98106744333333,9.90152176333333,7.42636509333333,8.33327984333333,8.75462462,8.03140230333333,8.91899120666667
"MZB1",5.478330261,6.693345028,6.1190033135,5.4677310845,5.341406792,6.1265962195,6.3002822045,5.388776851,6.545329188,5.6037373215,6.025182801,5.972470426,5.7439655705,5.518802501,6.4029806675,5.5107244075,6.054796168,6.2337863455,5.7113479145,5.615573357,5.42981414,5.4719067535,6.3248304035,6.538071685,5.6842297615,5.455880645,5.5991877625,6.131171828,5.0841881705,5.298730743,5.4199209405,5.711299857,6.127136455,6.302548086,7.295376427,6.0713782155,5.160814262,5.537642585,5.4442632375,5.2056853775,5.514573728,5.618930049,5.6251419735,5.4768997955,6.0804576925,4.873627219,5.4824588575,5.948832645
"MZF1",11.766,11.522,11.104,12.206,11.903,11.208,11.919,11.213,11.209,11.407,11.023,11.348,11.708,11.607,11.2,11.801,11.429,11.409,11.632,11.221,11.164,11.758,11.268,11.254,11.808,11.567,11.507,11.492,11.906,11.799,11.134,11.271,11.465,11.387,11.818,12.008,12.303,12.201,11.817,12.811,12.168,12.017,12.718,12.093,12.747,12.105,11.695,12.382
"MZT1",11.39124704,10.58713892,10.60917024,11.4918798,10.5721487,11.56891168,10.89743675,11.6787382,10.78139487,11.79852714,11.37709819,10.5842884,11.08026318,10.43293459,10.39957964,11.42727528,10.99258521,10.20612555,11.12509805,10.24253052,11.08810234,10.44810681,10.45359878,10.55124881,10.94678154,10.87478622,11.075473,10.2649632,10.8418601,11.25323267,11.41275792,10.57898309,10.57594411,10.61788942,11.01135916,11.40683123,11.41125783,11.64458448,10.5158858,11.39703737,11.59642815,11.40502574,11.28469229,10.54186412,11.46017918,11.21005054,11.00899839,11.54528687
"MZT2A",8.329207733,7.5394500665,7.6112459015,7.8581846265,7.6353469415,7.54849721,7.0308465085,8.0683803325,8.0856076065,8.66729636,7.805785995,7.1790035435,8.04416347,7.6136475015,7.63772782,7.96032698,8.2762742745,7.396241007,8.60769002,8.386723962,7.803869943,7.8560502755,7.635506308,7.441674738,7.9267461715,7.7823021005,8.256085409,7.909318966,7.464675915,7.4704889545,7.8075697445,8.399923225,7.33108931,7.3211680475,8.1959303215,7.914066942,6.928150453,7.5878090375,7.21783196,7.3265405725,7.6439572225,8.71456614,8.0539826015,7.760959488,7.159165286,7.2929400425,8.044152535,8.449522905
"MZT2B",17.45879492,16.97110404,17.11914949,17.23575464,17.02426608,16.74484781,17.07178314,17.40970618,17.17586231,17.36043375,17.2117404,17.05200237,16.70161615,17.04274349,17.04274349,17.05568405,17.15858238,16.97449314,16.99468768,17.08376314,17.07836205,16.99789697,16.55907566,16.50576522,16.67470737,16.64857104,17.08376314,16.78790297,16.49281309,16.72576123,17.04659106,16.84491172,16.6260756,16.45588941,16.87819366,16.94912793,16.53152125,17.04274349,16.57261082,16.6663925,16.80896288,17.24560968,16.80620255,16.9298587,17.04910328,16.38670649,16.63179137,17.0085327
"N4BP1",9.515,9.5366,9.3049,9.9187,9.8833,9.0771,10.08,9.4731,8.3231,9.268,9.4985,9.8098,9.8457,10.095,9.7075,9.644,9.7011,9.8765,9.645,9.4599,9.3705,10.05,9.3505,10.004,10.014,9.9554,8.9943,9.9557,9.7177,9.6767,9.5845,9.4242,9.8129,9.5969,9.618,9.3353,9.9005,9.9272,9.6608,9.1856,9.397,9.2303,8.9765,9.4868,9.8097,10.022,10.875,9.866
"N4BP2",10.072,10.177,10.336,9.794,9.5413,10.668,9.6521,10.364,11.018,10.804,10.385,9.4344,9.8905,9.9267,9.1048,9.3586,10.162,9.7085,9.5775,10.443,10.247,9.2453,9.9471,9.7682,10.2,9.7601,10.763,9.7057,9.7903,9.8668,10.784,10.233,9.6689,10.279,10.833,9.6544,10.441,10.197,9.6658,10.154,10.076,11.032,9.4042,11.082,10.307,10.076,9.4717,9.6121
"N4BP2L1",6.21875,5.71875,5.5132,5.4723,6.0216,5.3466,5.65075,5.41265,5.5465,5.75125,5.11915,6.2414,5.34015,6.06455,5.78225,5.5131,5.62225,6.05985,5.4321,6.3129,5.97115,6.2607,5.60885,5.67615,6.3496,6.18745,6.1384,5.87765,6.03755,5.7993,6.11685,5.96785,6.07815,6.68415,5.57145,5.9216,5.7881,5.86585,6.2166,5.9374,5.6088,5.3285,5.1503,5.90695,5.3751,5.732,6.01005,5.77315
"N4BP2L2",11.10075,10.82875,11.00375,11.18595,11.1192,10.9073,10.7758,10.9846,11.27995,10.90025,10.52005,10.91385,10.9283,10.90445,10.85605,10.77725,10.73685,10.5848,10.89575,10.79575,10.7825,10.80085,10.56165,10.6095,10.78495,10.84515,10.80745,10.7884,10.932,10.5231,10.8766,10.74585,10.8827,10.7612,11.5891,10.8446,11.4229,10.66445,11.1482,10.869,10.5942,11.0268,10.84365,11.06155,10.5753,10.78845,10.69105,10.775
"N4BP3",5.177052756,5.187400288,4.652914809,5.109010894,5.010815686,6.514733268,5.70422555,5.311792547,5.267612616,5.439525107,4.75773274,5.52000209,4.650523387,4.740408681,5.357961335,5.044902664,5.189872691,4.784698585,5.257040841,5.182856515,4.800962925,5.424207205,8.559222396,5.424207205,4.831368954,5.159079531,4.824490441,5.088839862,4.328014311,5.143432921,5.243617082,5.327222117,4.735339902,5.296196172,4.824490441,4.872991292,4.793395711,5.019644888,4.705699714,5.086187944,5.025193514,5.091046077,5.180579251,6.168905426,5.545323904,5.738125174,5.22826431,5.462542116
"N6AMT1",10.684,9.2865,9.5148,9.5566,9.0924,9.8375,9.2653,10.216,10.707,10.273,9.5124,8.7914,9.7946,9.4218,9.5199,9.3148,10.343,9.0134,10.065,9.6065,10.366,9.3049,9.5397,7.868,9.592,9.0688,10.503,8.8932,9.3017,9.1737,10.255,10.027,7.7478,9.4269,10.605,10.114,10.302,10.239,10.026,10.532,9.439,10.433,9.5036,9.4052,9.5106,9.1969,8.7609,9.953
"N6AMT2",10.959,10.956,10.659,10.925,10.875,10.918,10.921,11.335,11.432,11.157,11.141,10.824,11.451,10.631,10.799,10.685,11.131,10.757,11.001,10.803,11.167,10.563,10.577,10.913,10.493,10.568,10.992,10.884,10.786,10.834,11.134,11.305,10.688,11.014,11.116,10.908,10.453,10.889,10.436,10.169,10.309,10.903,10.476,10.594,9.9899,10.479,10.845,11.065
"NAA10",11.1457917,11.48715644,11.537901835,11.383830525,11.077957485,11.227757525,11.55020531,11.30570197,11.12257835,11.248890915,11.228942605,11.364174955,11.376277295,11.10242656,11.42817056,10.77718727,10.864570745,11.396112755,11.07559449,10.951343785,10.92021321,10.91628127,11.14488766,11.360478955,11.081797365,10.715284125,11.49380218,11.2437553,11.23497919,11.14437218,11.33786262,10.877270965,11.09956823,11.426991525,10.76901338,11.246240605,11.154044915,11.567381285,10.906258905,11.3229208,11.236173035,11.09653965,11.529082395,11.17471446,11.01797389,10.951113785,11.02587502,11.52995172
"NAA11",10.14313228,10.57938584,10.51488987,10.69449045,10.09865058,10.66643777,10.95225299,10.32640159,9.84330961,10.40884515,10.35404406,10.38712673,10.1425873,10.06081718,10.42627695,10.28135193,9.663208152,10.43384748,10.06236405,10.09498647,9.560772998,10.02155284,10.20751793,10.14840531,9.202126807,9.136527033,10.0002145,9.620384359,9.895356225,9.48179138,9.660480961,9.264188858,9.54697717,9.620947499,9.153238424,9.719569163,9.705058451,10.12316648,9.657041439,10.22471919,9.88400539,10.16905223,10.80633242,9.924025586,10.46729898,9.93942796,9.948338588,10.36659676
"NAA15",8.27705085,8.105041851,8.317653651,8.317512338,8.036867136,8.568277466,8.10651479,8.149938498,8.32931129,8.153874824,8.077211666,8.109782613,7.952960625,7.814256461,7.38182383,8.140143662,8.360692425,8.131434554,8.331575578,8.361126678,8.186017071,7.934527369,7.890335023,7.988632437,7.363141585,7.930960087,8.135608663,7.874284472,7.723100373,7.800031441,8.153980349,7.730761428,7.671733952,7.547867895,7.493239763,7.621183203,7.384929137,8.395539353,8.025607745,9.240148258,8.454132911,8.827032247,8.157931985,7.624499768,8.363181889,7.891221506,7.138604263,8.041751365
"NAA16",7.49606793166667,7.15609561,7.42804703833333,6.86633127133333,7.018125476,7.69126417733333,7.57498035133333,7.463045168,7.94373122233333,7.69099211366667,7.47917402433333,7.44655419933333,7.13816023766667,7.75830289366667,7.18023175766667,7.30766254866667,7.648157757,7.50685064466667,7.25234102533333,7.426589291,7.03807135,7.29119530466667,7.28834389666667,7.26201512966667,7.63662669433333,7.347832404,7.61140161266667,7.314288659,7.339011568,7.45696556233333,7.33432896966667,7.49954848966667,7.53938669933333,7.81636424566667,7.61876869366667,7.51820048566667,8.194465777,7.70968736233333,7.08912443866667,8.10615110833333,7.535836264,8.32152176333333,7.473574771,8.049027844,7.37625300166667,7.889768817,6.994886147,7.51480834633333
"NAA20",12.275,13.189,13.005,12.367,12.484,11.856,12.621,12.018,11.916,11.952,12.169,12.635,12.125,12.756,13.185,12.575,12.316,12.939,12.462,12.65,12.209,12.774,12.954,12.857,12.243,12.23,12.092,12.717,12.561,12.174,11.711,11.965,12.513,12.441,11.446,11.69,12.195,12.053,12.48,11.919,11.67,11.352,12.26,11.548,11.894,11.888,12.462,11.916
"NAA25",8.9566,9.1891,9.0823,8.9748,8.8424,8.6544,8.9303,9.2365,9.1323,9.1724,9.038,8.553,8.6021,8.5832,8.6759,8.8527,9.0006,9.0538,8.9147,9.2222,9.0535,8.6839,8.8316,9.2977,8.8299,8.7481,8.9449,8.507,8.7614,9.1843,9.2401,8.8601,8.6605,9.246,9.0957,8.8406,8.9569,8.5843,8.3841,8.6176,8.8873,9.1178,8.2279,9.0355,9.1173,9.2092,8.5357,8.5889
"NAA30",8.77025,8.828,8.9295,9.00745,9.2548,8.9567,9.116,9.13155,8.5256,8.88115,8.51325,8.9794,8.64505,8.73765,9.06535,8.7262,8.7645,8.7974,8.66235,8.93995,8.8204,8.74715,8.69955,8.66505,8.50635,8.42625,8.5429,8.7016,8.3829,8.731,8.7736,8.57075,8.8253,8.6178,8.1714,8.82775,8.069,8.69705,8.8012,8.3463,8.52,8.6452,7.62265,8.17645,8.73665,8.6568,8.85265,8.40795
"NAA35",7.31950468333333,7.14372205133333,7.29800557866667,7.15354124133333,7.34213889333333,7.47384950033333,7.364670825,6.91437972033333,7.82601998766667,7.31822043,7.45117758,7.10993716166667,7.06763141866667,7.51511765566667,7.23852323333333,6.99889169,7.373902015,7.035141756,7.34304658866667,7.512250989,7.45976117733333,7.549528638,7.74391905266667,7.15901513,7.791838133,7.331853371,7.183206878,7.28735539433333,6.824035631,6.94200765433333,7.69257096433333,6.52709231366667,7.128946762,7.22596652733333,7.77913142433333,7.35340493633333,7.47207046333333,6.997204301,7.024460194,7.88975596766667,7.68135519666667,7.61218973833333,7.994987296,7.967227844,7.64166410366667,7.39652424466667,6.94191948033333,7.161038129
