"","GSM2425674","GSM2425675","GSM2425676","GSM2425677","GSM2425678","GSM2425679","GSM2425680","GSM2425681","GSM2425682","GSM2425683","GSM2425684","GSM2425685","GSM2425686","GSM2425687","GSM2425688","GSM2425689","GSM2425690","GSM2425691"
"ABHD12",9.81953161526997,8.64616539389709,9.53481500179406,8.79918239436989,8.27515635796476,8.80410991314173,8.41590508141893,9.35581457860601,8.96621633597996,9.58807438660929,9.36839549412992,9.74630094100781,9.74537661244854,9.28106150650935,9.33345383428427,8.91888785826499,9.48463795971235,9.37629225026714
"ABHD12B",5.44458458123052,5.2325686669337,5.41611821399537,5.15558167476948,4.9651828902056,5.04065356859071,5.1800734483908,4.87891819465341,5.34741656441196,5.32345726228046,5.17113795822692,5.05904809244104,5.23537553239507,5.37680886289075,5.4641895761304,5.22504042658797,5.76132091472362,5.31698743094851
"ABHD13",4.78942931070894,5.35526686700673,5.50878769692797,5.18404180943966,5.02084303328489,5.36403692498076,5.660874723524,5.25012291486956,5.20005583483048,5.13079993436924,5.1489552487181,5.36217774323446,5.41508596400132,5.58804866876692,5.01033223852233,5.65300554229675,5.47634280038436,5.56577750146422
"ABHD14A",9.05910365803665,8.90564531306271,8.93833890382314,8.84833831650462,8.69998589143424,8.80310547185484,7.78115024522968,8.54388426688466,8.29023758532275,8.61594318907248,8.93412770469098,8.57711442222096,8.91940074968723,8.81818577331921,8.91181637438898,8.46173055668728,8.40514852764344,8.56027917642422
"ABHD14B",8.85041239937079,8.69600167499722,8.72241465486949,8.30845216576231,8.78298137465078,8.3957601506909,8.26776546118276,8.43482151914452,8.39746226629771,9.17940993068467,8.5021490121201,8.63256872142845,8.59604346616079,8.70752534306386,8.90143821935164,8.56431170306132,8.5557385590452,8.27100568178875
"ABHD15",7.83019294532687,7.05078202494938,7.801265767567,8.30125500925608,7.81889119746022,7.77135120184915,8.0561302306984,8.06969282327646,7.74234352808939,7.37809678879416,7.63919134806504,7.49197219390426,7.36603417110112,7.99275461091669,7.56118146251195,8.32188733817677,7.88888909373365,7.84742484972944
"ABHD2",7.0944816365231,7.2847312096465,6.97078418616572,7.07404039026083,7.24586032163943,7.1433889286326,7.04413462950612,6.63477809464822,7.59843488466792,7.21744264496576,7.37651231400589,7.21645932748131,7.13372955105447,7.17741415590443,7.09354285222495,6.69902629461954,7.04761320001896,6.84132192314843
"ABHD3",8.96382914742146,8.849991005466,9.03192986573701,9.63267820549062,8.96502280241576,9.1376988584017,9.40451628752058,9.23031173219181,8.55942091566665,7.61396445543784,8.85450115038357,8.73057631019779,8.33893404610422,8.72733495545265,8.87536159133815,8.95304943565307,9.03794761339014,8.89886212209033
"ABHD4",7.40388683700638,7.4053853813937,7.04046683419431,7.03059166173677,7.89985753432398,7.3707306434246,7.55735310669459,7.27466198154435,7.19669418068439,7.64991402580592,7.10388008363546,6.93910348726646,6.85146846928146,7.05192627557385,7.17108430204371,7.21255241393107,7.1449616356947,7.45574607538931
"ABHD5",9.29404714062326,7.93065077326348,9.39076044740086,9.20359555261443,8.76168638735855,8.70521786831207,9.4056692057321,9.51976097964127,9.40534840481237,9.79345026982606,9.42314692828241,9.62974139673641,9.70066089130618,9.78370899915115,10.0253235010927,9.62656554950212,9.38821657882259,9.55664794144583
"ABHD6",8.71889435217748,8.92193659796996,8.95087096648366,8.97009973433307,9.06007295279116,9.04690970099722,8.6840204629442,8.82996641899009,8.67405791643267,8.80310547185484,8.73412585409939,8.6381707378403,8.48320092922144,8.71209416139444,8.73174179753255,8.70752534306386,8.47935288820249,9.18603859823417
"ABHD7",5.93072622167303,6.65541938179875,6.81404918700268,6.43889662086347,5.98493653966989,6.57186016861964,6.45603252985466,6.33498777321327,6.3216999506959,6.25150172532526,7.03774746228452,6.22117373112309,6.33246179531478,5.91586336871501,6.41006205753147,6.69232438789757,6.70791484228775,6.40503285262504
"ABHD8",8.01965944236966,8.02821473343682,8.22399086600748,7.16636256005427,7.19669418068439,7.0944816365231,8.22923104998113,7.82525240326538,8.1394687787664,8.59318141719646,8.31593551501143,8.16621410970408,8.20061695170796,8.11944468258647,7.58262795533387,7.63375493758493,7.15330233139412,7.76462787076798
"ABHD9",5.23899965669391,4.85736856548199,5.82664152858758,5.34395565811022,5.00983887152106,5.3813591743065,4.95279686921426,4.98118333409039,5.48492952692895,6.13386700062531,5.37646091526124,5.3898606896452,5.40444880326505,5.25912180605768,4.90344329617595,5.38041777276528,5.06632422293977,4.91546908135134
"ABI1",9.8114972973078,9.78103500502496,9.72342453122518,9.63940847302466,8.89717555125195,9.40171250149224,9.87874504845188,9.56615730707778,10.0809292355698,9.75599858390774,9.83895926521643,9.81589184824201,9.82244059216985,9.8032880086475,9.72506262087204,9.6701595579017,9.55763669975044,9.74591656215829
"ABI2",8.9297559712327,9.22973513587555,8.80692771803128,8.52575631913499,9.49118060365345,9.25087031298719,8.45458044265378,8.79519373713477,8.7088730292323,8.84777416079002,8.80782970957226,8.85343731793846,8.92665435545491,8.51149318248358,8.77054682093784,8.62817159345904,8.61275263483008,8.39324439997148
"ABI3",6.9833705649447,7.92234748693862,6.91021026184855,7.27426967620723,7.8320732682459,7.79213864103328,7.63233191373319,6.74195135398659,6.60188426852739,6.87664672189036,6.70643523537391,6.86799725149544,6.52547069561542,6.70126958394919,6.65724498192731,6.64823274079074,6.85099189628201,7.06905077922214
"ABI3BP",10.2879868809871,11.5153449645848,9.92903475137472,10.1006332483037,10.621430905901,11.0016959024319,10.0739110681747,9.97350316691341,10.3726995214879,9.31004367959073,10.0130251139353,9.68041624554552,9.25087031298719,10.1389959869857,9.94807816714535,9.89515151462632,10.6962484851652,9.74288666811294
"ABL1",11.0149458283891,11.189570002034,11.1155950341491,10.9503049964689,11.0087079316061,10.9391831239973,11.5564006076291,10.9383202442866,11.3140143579617,11.0740001707547,11.0943158228936,10.9408412847296,10.8870803457853,10.8929888827197,10.7825616170803,10.9596534269801,11.0662822052973,10.7113020468691
"ABL2",5.28149796490594,5.70900659096419,5.70990651738056,6.13783915721639,5.89728109157328,5.75178906212886,5.9674478489999,5.85681965579917,5.47847259794582,5.55661395579576,5.44464951005865,5.36011280145097,5.32438939593141,5.15212783608877,5.52907786092729,5.67878039870054,5.72203643085715,5.45903646281536
"ABLIM1",11.0233287301318,11.4761967919359,11.114759935605,11.30470716537,11.0161744349197,11.1719816669976,11.3572544510715,11.5964841645033,10.5989000532207,10.116859678018,10.0680243064254,9.41279731531223,9.8102347952119,10.2300370848629,10.3240340865072,10.6743422335333,10.9517719867124,9.77067951721119
"ABLIM2",4.59096215125786,6.48064901400941,5.48216677777942,6.12543103586658,7.19566118503583,7.02455306092567,5.80260683364216,5.55424164222103,5.27852082455781,4.99407537161208,4.79671963462078,7.23287906300616,5.88347712608756,4.93457702934635,4.59235488785291,5.63790377454952,5.84176308788652,5.42899188874084
"ABLIM3",5.63891979637987,8.39869350665117,6.8131369000661,7.78263763748618,7.2381406350803,7.2760449152415,8.20550668533438,7.70601148126251,6.82866648599694,6.05783797145535,7.41507548223421,5.83172095764979,6.01762821842106,5.21517729334964,6.85146846928146,6.37005701622271,5.94817727396723,5.26355503462354
"ABO",4.1539075368661,3.00975741840109,4.67238426701032,4.82996846061213,3.17558527763521,5.17236349857203,4.24663967517973,4.84975962412669,5.20240714229519,4.13328337635133,4.09191034225388,5.27720332378419,3.80693524286369,4.6783071692023,5.24944609960038,5.25121425035229,4.34143637990229,4.24897453002222
"ABP1",7.84535305113675,8.8583576634758,4.84629467472456,8.1712982141615,7.09419130168211,7.11953422018786,9.12096943505306,7.8639289133459,5.32524608185069,4.57268450017309,5.01131909290074,4.34803747790984,5.05573148850615,4.85677569217771,5.34774076518781,6.66203070758684,6.00352308415754,4.71002811878912
"ABR",10.6788939823678,10.8560619765868,10.5520983036338,10.534900907832,10.5900769268106,10.6543423224853,11.1446090858569,9.93858964458418,10.5561887993162,10.5360459626948,10.4322953684665,10.1615965701416,10.0790925361283,10.6092995980429,9.96491041049743,10.3505081423962,10.2533616131402,9.75737327367372
"ABRA",4.12836302619468,4.1705420223564,4.2325847063398,4.42796338328956,4.37018548828048,4.09177860905843,4.65584523753244,3.99037249292975,4.13094668009643,3.9602400671803,4.13480989261888,4.09472842798078,4.16291227671896,3.8099759775603,4.60350020712953,4.0093696582027,4.57723749132579,3.77860358101079
"ABT1",7.45378884095839,7.60012595860975,7.74737168890822,7.60645155587111,7.26818789714485,7.64991402580592,7.64270561460791,7.7510335693864,7.50612553909382,7.50796870433008,7.52442386564193,7.43378871852048,7.17711910720387,7.60825526559963,7.72126368758775,7.5068523002064,7.7233241454391,7.31541008447407
"ABTB1",8.58593358848582,8.12387908419892,8.68372964433108,7.3395236675452,6.94486746262337,7.06745221618204,7.43452531727968,8.18766364188641,8.40725102123606,8.65960194188547,8.04359145164204,7.60788775218732,7.77274449731859,7.9726723228879,6.97020898999951,7.54004013711712,7.08736269776601,6.91479482926899
"ABTB2",6.85711138496131,7.04761320001896,6.93792530836407,6.89823774312944,8.06586824740424,8.38171926499767,9.11637375063292,7.08414252206675,7.0521817589287,8.00481236961001,7.15555860367818,7.31382684044766,7.45161550440044,7.04147035702659,6.90361207569747,6.87356407577197,7.05331729689267,7.67672410288346
"ACAA1",9.66035974808809,9.75030428162712,9.58726439185668,9.47173791946448,10.1680626481744,9.91940855638716,9.41514040034123,9.50569121186168,9.68337198686307,10.1049497011512,9.93245064359297,9.6884088394924,9.70724050177647,9.804144512094,10.0524768402514,9.59251059539294,9.85302201712571,9.96105946279918
"ACAA2",9.12690721015818,9.95795747732473,9.2749988037708,9.46378133810244,9.99762755026181,9.84028770158933,9.81447778060469,9.55216158686319,9.08600976135821,8.79345459429948,9.29680670469312,8.85304270232809,8.76043041483798,8.65218085786052,8.56163224129887,9.21595290970483,8.76083422766919,8.86622787737345
"ACACA",10.9589976783518,10.8459603085588,11.0298054410625,10.8570190280732,10.3579212740904,10.2533616131402,9.86369436808649,10.4880116802097,10.9302353076478,10.9247485753629,10.8982770355188,10.6103834303207,10.7756414386856,10.9971772646627,10.550676437858,10.8861895351892,10.8084428609191,10.9612643605747
"ACACB",8.03642728473827,8.11081349324448,7.96721738068535,7.22785426320668,6.57149934392619,6.87281448023003,7.97071770521058,7.35592506473148,7.87729984124972,8.80924162176057,7.98570283969922,7.51500638967599,7.444082774975,8.00934302889478,7.00218785535909,7.39883140513022,7.49476008151713,7.29699198651726
"ACAD10",8.34409151903943,7.89663126666562,8.26994698162448,7.2580681063016,7.62378172301332,7.69663765019719,7.58882075407821,7.55030090448455,8.26667674180329,8.64914715380262,8.14790478031318,7.96302124549058,7.90834313893815,8.03807429919064,8.03930819017396,7.68686997788547,7.56693811265208,8.03437673714727
"ACAD11",9.43608865473966,9.98758856062818,9.8306815074098,9.44717057068939,8.58244934741935,9.0933701824675,9.56170810829176,9.63517986113191,10.3144460032926,10.6678219432484,10.3050902896788,9.67854267661754,10.1651580694761,10.0182959750353,8.98791502521764,9.44895226862573,9.91716298543899,9.99843283878869
"ACAD8",10.1017076644689,10.4493734529963,10.2612038823487,9.92204596367881,9.77031380489467,9.94391467668894,10.1780122666972,9.78772965410681,10.3166920586828,10.4047784668936,10.1535607207847,10.391423898926,10.2300370848629,10.2200564486573,10.51090839066,10.1455104301429,10.0553812241871,10.3956325181258
"ACAD9",10.227210223146,10.1845590803999,10.1463482899458,9.49401323663261,9.39600758733753,9.81287242395939,9.53636857183945,9.47079441392518,9.87530082544145,10.3463130050857,9.90817666574091,9.98212150710115,10.0396029553189,10.1725760960824,9.68305453677001,9.55571889101244,9.58726439185668,9.62261132283559
"ACADL",6.75887477923431,6.40771270011818,6.72988716722258,5.73556577158938,5.46482899309544,5.52071704366678,4.92612057137826,6.60946141217469,7.42107902250709,7.16636256005427,6.78304799004706,7.08943734518203,6.8511263622895,7.0233147979192,7.10300931516032,6.66923175654974,6.71607438228507,7.10643375293357
"ACADM",9.85820213959623,10.3723055645868,10.2185727532239,10.3633439772289,10.2657379340223,10.3206751789882,10.4460461593563,10.7984749278825,10.1891955401351,10.5561887993162,10.4974026558667,10.4658325340302,10.3803938099056,10.5648257591352,10.4111103885645,10.795660514842,10.7025898981616,10.6520148350927
"ACADS",7.61457116206941,7.08087571380279,6.65004734075734,7.20193922543641,6.87480323526533,6.78607603537541,6.85616242678329,6.90632458746312,7.11262883016312,7.79497697858648,7.26191682367653,7.11467477262131,6.9847609051282,7.31435901153518,7.125574237424,7.22254917709365,7.15965703524967,7.36444689135515
"ACADSB",6.33585372930338,6.56428990292877,6.11660055617312,7.17076392509445,6.468994270168,6.91503191254005,6.83707307476689,6.77657726183843,5.96952167502959,5.4797566634466,5.82275359792068,5.51996233582735,5.55531676857129,5.63398911505437,6.01459542457929,5.91143776983817,5.91156432192969,5.42289968933358
"ACADVL",12.1276425841194,12.2342946917119,12.1886447413308,11.8830196673954,12.1451172514252,12.0257136392868,12.2192649974671,11.964796371243,12.4852114182095,12.5424512556062,12.1241645726407,12.3283834589049,12.3051089397715,12.3168327226471,12.162085025682,12.0907382877963,12.2157407316619,12.2000412092752
"ACAN",3.63482789058913,3.19891370001075,3.69622756420202,3.48769857043799,3.63247180728846,3.49547643961584,3.8858054894196,3.07821358562383,2.92679457993928,3.73090293172153,3.53197401353055,3.58418203208245,3.66713368807247,3.59970936321818,3.53496300516265,2.86982996017081,3.79615218982639,3.66045063526986
"ACAP1",7.15330233139412,7.20618566771004,6.77732462865267,6.71064748746634,7.96848340664959,7.80945791994707,7.30569296877556,6.65894978225872,6.32421259614946,6.53797779996592,7.09836860234838,5.69709934429867,6.29555883885273,5.64104568089198,6.57334513656767,6.39520438787651,6.89294504557305,6.3276277296326
"ACAP2",8.79150368907328,9.1376988584017,8.98935720076378,8.90728175338169,9.40021248385924,9.20359555261443,9.15311791658816,9.04217716956195,9.13678881309008,8.31179580624571,8.93761116483295,9.14797074945659,9.13545242505052,9.0419190870826,8.93016357482542,9.00955141417821,8.94362823470642,9.33345383428427
"ACAP3",3.09159829190953,3.65701912407587,3.446523566952,3.73134727362566,4.73087598433931,4.48034055131522,4.01171004130918,3.85324077854213,3.4108349450214,3.38460383901264,4.05095393800822,3.10935052904463,3.43104255600264,3.5660564743823,3.95717384360754,4.3281000682385,3.73587847463884,4.02919056178157
"ACAT1",11.15105768747,11.3340491305246,11.4674883059699,11.3735529832728,11.2053643228575,11.4390204309539,11.4986267830408,11.437116845034,11.1117739541838,11.236201909482,11.4186769039625,11.2794491596333,11.2888781023405,11.5310596743946,11.5648477321361,11.5040740449811,11.3084339513442,11.1268843855688
"ACAT2",9.9162130717465,9.21242430335784,9.90044776192851,9.85055404510959,9.7220985754426,9.58779131513876,9.25679499011159,9.70415984528304,10.6945606164695,10.9157904098983,10.753186540868,10.9523451140581,11.1570568891329,11.1258647167615,10.5861819454141,10.1535607207847,10.550676437858,10.7538559237488
"ACBD3",10.0639071606201,10.1805194447554,10.2607947298527,10.5409318675981,10.6253096361221,10.5467679870797,10.6333284502767,10.7442240607022,10.3074363352153,9.99971377134393,10.243225000648,10.535642672684,10.3736317477798,10.3926703890401,10.4959827656834,10.5566793017892,10.6197805890811,10.6562817129394
"ACBD4",6.17307924954065,5.7575716224892,6.07242719747629,5.45880325370192,5.46011903018434,5.25738407093598,5.55140404292129,5.73970582392357,5.88376229316097,6.78632360924799,6.03239623030825,5.87754353453438,5.91658627554099,5.93911771315741,5.31678764221941,5.50222429261402,5.67553679122028,5.68602758185959
"ACBD5",7.18435825974268,7.16658450400678,7.31764469261915,8.14790478031318,7.68427916856528,8.09750787874303,7.8167850230939,7.51569085097547,7.09699823749944,4.84656732928604,7.13640530510137,7.30503352258121,7.61100162544644,7.40635690034609,7.87116205062557,7.78755104733672,7.25247962028423,8.05822697384589
"ACBD6",8.39324439997148,8.19730497253149,8.33546967840766,7.98628611625172,8.39515005113004,8.1365721315573,7.82525240326538,7.78440229447227,7.96231510968819,8.53754480491781,8.20940589238269,8.35158663619655,8.28271899434176,8.01308177140139,8.17590059490369,8.05007968878822,7.93681022772242,7.89196811341685
"ACBD7",5.19984506533167,4.79771033675059,5.11384216166232,5.37734832830224,5.60836187873184,4.94433157856128,5.37706751208621,5.85631073097719,5.15010998278915,5.46490314320333,4.67204277905061,5.12698730625592,5.37661024438339,5.17322099769703,5.30599313129571,5.35386596427528,5.59543712170119,4.26227972405693
"ACCN1",4.52713857657789,5.25615319737458,4.0526041313137,4.51712057310372,4.38662349427938,3.205833512365,4.61056027361327,4.58349434673871,4.56020045332115,7.10083219386466,4.98985835852252,5.9901981544412,6.21274266194513,5.18389457190859,3.90540346879752,5.40144888963966,4.62145897702683,5.91758236641821
"ACCN2",5.56227478908012,5.5881368423179,5.35452832745062,5.56163987781492,5.80583491220186,5.58282994455157,4.79104017284139,5.61498098641634,5.55047622584072,5.63913634705419,5.63662433055467,4.97069410258444,5.84176308788652,5.74776709108193,5.69774352219647,5.52491807908143,6.04491274057434,5.58195585916988
"ACCN3",5.03221649223244,5.67829674513877,5.0159248427937,4.96725489914697,5.18660078533746,5.47791915944903,5.25893192561285,4.52584737479886,5.20464704268333,4.91863782539276,5.24721738087651,4.82914914504165,4.9793076598453,5.06776729581498,4.86373084990354,5.09413048232855,4.95620361018892,5.19480333504272
"ACCN4",5.36073824711013,5.0857454366679,5.0961353249095,5.14646990470635,5.05334245333557,5.12698730625592,5.28370253710241,5.46548804413881,5.20256582334995,5.00091838877615,4.97090991650984,4.82574925440564,5.53325901709924,5.16442628339369,5.41291156522778,4.87415611750674,4.7881956643577,5.23179487997671
"ACCN5",3.92099856184076,4.45792039127524,4.29144553360517,3.69088860430421,3.85338172266344,4.41166208810478,3.94456163229726,4.02772724608353,4.63752585664567,4.25834200658807,4.17318501217806,4.88760364204617,4.28698683315416,4.22515405744474,4.357313905102,4.28495772633853,4.57010506305677,4.07725693010286
