"","SRR6286050","SRR6286052","SRR6286054","SRR6286056","SRR6286058","SRR6286060","SRR6286062","SRR6286064","SRR6286066","SRR6286068","SRR6286070","SRR6286072","SRR6286074","SRR6286076","SRR6286078","SRR6286079","SRR6286080","SRR6286081","SRR6286082","SRR6286083","SRR6286084","SRR6286085","SRR6286086","SRR6286087","SRR6286088","SRR6286089","SRR6286090","SRR6286091","SRR6286092","SRR6286093","SRR6286094","SRR6286095","SRR6286096","SRR6286097","SRR6286098"
"AP2A1",11.4910799113369,12.1821758354373,12.2356818348288,11.868971757562,11.7834425568387,11.7516755187787,11.8208276571592,11.9577367168847,12.4901998291926,11.8329319156327,11.7740247250359,12.1021028370328,11.6568358198116,12.7094619299512,11.5580564057024,12.0227646577791,11.9029534216334,12.3779299402227,11.8083842756215,12.2787977975277,11.9663140698336,12.0400057955494,12.1049235250194,12.3425088708804,12.0478147433562,12.018311089977,12.0388047185072,11.508221790834,11.9951567619964,12.6553615845044,11.892396462691,11.9501837441388,11.7848933043806,12.0480641969983,12.013223776004
"MINK1",12.0046355608181,12.1198579850364,11.9441308083942,12.4770776034672,12.0497963910183,11.9892476674193,12.0930177424335,11.7693615858132,11.628479783493,12.5614641530885,11.7674469119627,11.7975199934531,12.3700611705576,11.6779595154666,12.0567766844644,12.0845639047158,12.0700063883283,11.7576270269473,11.8156438971671,11.2955258834585,11.6016227864692,11.6423590225913,12.311187530966,11.6427708200856,11.6907632184879,11.6084612708523,11.513343128285,11.5768454858596,11.2872726236761,11.0396978108731,11.3575455401927,11.9705505620252,11.7755597300744,11.6957310260823,11.9027356073172
"NCSTN",12.1785137464887,11.9918579585213,11.7869091609428,11.8192261373139,11.9974898812915,12.0900589561577,11.8975913708388,12.1807609152248,11.8111729012939,12.0490962495321,12.1787539518753,12.333161898199,12.0913818688543,11.9469016748134,11.7937095681638,11.9720819741932,11.6544659165314,11.473037714199,11.8085157721308,12.0377668165393,11.3073278524235,11.4239877864293,10.6514084705688,11.5328628695828,11.7267987076559,11.9078543079817,11.5518294899405,12.2083317400131,11.6088024663507,12.1928227130693,11.8404577468698,11.4412351295425,12.1012123816128,11.951703355867,11.4447607449575
"GPCPD1",12.1565598086456,12.3682459547238,11.9675759063685,12.4432351950801,11.7423794723531,11.7222614491968,11.7943535010648,12.0156971146858,12.1894768526113,11.928279992738,11.7106558087972,11.7821636344705,12.2917002523858,12.0178298554034,11.8986460328929,12.2354171479553,12.1534558507761,12.1399498608619,11.7828479704055,11.5178160567527,12.5407641377614,12.2993322398774,13.1843130512897,12.231655185878,11.8912584005627,12.0846864403785,11.5921987716525,11.5292426942164,11.909453737079,12.1466445912743,11.7169148738107,12.0843436654342,11.5569798959773,12.2583440638397,12.5980160718463
"RAB2A",12.3533666645002,12.2600045720703,12.1864995781762,11.9545271400831,11.9945524780315,12.3324083658507,12.1711306753241,12.3402631980507,12.1037350775439,12.1687434778787,12.520296843013,12.5733634285795,12.3910224258127,11.5942954483243,12.0607962231365,12.6309948752898,11.6837732644012,11.7815914321911,12.2821720733461,12.6216839581,11.6776923415856,11.8031959647865,10.8512976943079,12.0212827183519,12.1221623804645,12.2216703258754,11.8883555838579,12.0876725112968,11.8894281558733,11.5855857176825,11.7947533006222,11.7572909557593,12.2014415583713,11.8031671322559,11.4142047873402
"HEXA",11.8766131010983,11.8601006790811,11.8147173671026,11.6207570023032,11.9712221038355,12.1913651733346,11.9437178059934,12.2242477625777,11.4518477349009,11.6359553060694,12.1348957104625,12.3929310290289,11.5934215838438,11.4138087206347,11.4796167209557,11.5709469546371,12.1341871642639,11.7430301142058,12.1771504455227,11.7131488493803,11.8162743333412,11.8915243324157,12.0538992459344,11.7531863649917,11.9975237637487,11.949511186626,11.9235096940331,11.5848381435841,12.1524645592016,12.8305268381622,11.8306718776158,11.7976854883344,11.9654325076361,12.6846370606511,12.0564377332188
"PJA2",12.2762259552843,12.1181496483539,12.2830623324062,11.950079918284,12.3644002767156,12.3563016448702,12.2516260488051,12.216715223158,11.8860542338803,11.9486689699427,12.6529389090842,12.5568219444328,12.0969705632821,11.8064235882826,11.9729837845741,12.1817930504204,11.5863474738807,11.6751106903629,11.887334759171,12.8480473105375,11.5339262870738,11.5372360428591,10.8766185213229,11.7171630912383,11.7670472852126,11.9008961210675,12.0104494710431,12.1049336614137,11.5917647896414,11.1017680643588,11.1906541914728,11.3374602390088,12.5546781820728,10.910330750899,11.1020857157266
"SESTD1",12.9803504785423,13.0022391125754,12.3067301771587,12.3471559395008,10.7000828041795,12.4720453873658,12.3705675675885,12.3403902554308,11.9322492455731,12.8644933312682,11.8609306709272,12.6684437568937,12.5994274711135,10.2685524366379,10.6761357696593,12.8246193012018,12.1255398778704,10.5598340393687,12.0613331504311,11.2580626960996,10.9564318937325,10.5750576994108,11.744184864514,10.9017256708683,11.3516759039911,10.787190716991,10.8456992256954,11.4809644253842,11.7373603879441,10.0055107210306,10.9195203605416,10.6576752331616,11.8928979923491,10.2596400473863,10.8104183519275
"AASS",11.1075280991494,12.7140822793385,12.0037372078841,11.4717552566511,12.0063632961855,11.953565767985,12.1837440250234,12.3235515374636,12.7887156073068,11.8277833185447,11.9104566053083,11.6442446793816,11.3577399876075,12.0482587294068,11.5993149144618,12.5471752720285,12.0952475369965,12.0702060294263,12.0252197622287,12.0222146046761,12.567733710958,12.2474522040988,13.2269650581475,12.5424250797717,12.2922303591622,11.9659872738042,11.7846033826945,10.6271290037496,12.0891295480467,12.4959664133827,10.7993288523753,11.8110278197059,12.0159926845478,12.1468373739568,12.3244895413288
"RPL36AP37",11.7979389860023,11.6698306782644,12.3919033977623,11.5281183069182,11.9976489281011,11.3643082676203,11.4467173332413,11.3956638191298,12.8401560442884,12.107342212941,11.2918853801429,11.3224226323543,11.4880102317688,12.6641202361176,11.6616690988126,11.8981056257579,12.4908876282312,12.5159392919355,11.9989265917768,11.615781114429,12.8996299534989,12.7832895105741,12.6463981678713,12.6099591157878,12.3435099219522,11.7124135982525,12.2857734310569,11.483904443239,11.9969504597776,13.861587259469,12.4045466937039,12.196098197073,11.1478054970698,12.720104428725,12.828497782444
"TRIM25",12.4101864525326,13.0102519874138,12.242126653923,11.9476222527867,12.092813626532,11.9549245666381,12.0450396600793,12.2323710525631,12.1671495272182,12.706702589148,12.0896828145232,12.2998677725309,12.6896785353809,11.0285337847301,12.2746868201451,12.7014369560958,11.8521817707438,11.470733175094,11.8392579523308,11.8340654218544,11.4329287157852,11.3798776121977,11.1956499738718,10.999137956498,11.772387370126,11.4628026122128,11.210939497647,12.8700129774571,11.5839328687729,11.033495987267,11.3055124392394,11.1174256455999,12.0982512052629,10.5336582742353,11.1928490090842
"ARMCX3",11.9918920383124,11.8720480983065,11.8491934927502,11.6943595274999,12.1112161199332,12.3902502062312,12.3189561266418,12.3427784318755,11.4713568419893,11.8451331824059,12.6319429964616,12.9486715445573,11.8902307010037,11.7128375553346,12.0899023909875,11.8877625444329,11.779631341357,11.9886729208164,12.2374185846873,12.7076852064369,11.4674169875004,11.5922212733058,11.2670312246895,11.687023493505,11.839236570824,11.7786799257321,12.3560737864631,12.2173323599415,11.9680316476923,10.9757391175693,11.915572630202,11.4779922862205,12.3734559420288,11.2525323540299,11.5082025708575
"CCT8",11.9197866888885,11.801426663149,12.0930052253282,11.5828756128357,12.0270088260774,11.7619524337154,11.803807103577,12.1777846343238,12.3882200166427,12.0341999577193,12.1066842868285,12.0637833242222,12.0362062750721,12.1587986957854,11.78979493988,12.1115491265829,11.7403181893552,12.0880425834972,12.229588067873,12.4259924856589,12.15864993341,12.2100401017239,11.9971865434613,12.0043365334767,12.0801370830086,12.0832022251695,12.0493176848789,12.1530478131343,11.9591832499963,12.7179569800527,12.4036168591848,11.7320041138087,11.9813331460461,12.1894139256395,11.7390299586028
"AEBP1",10.7178854363319,12.1482848669943,12.4715380982438,12.6613021249898,11.5058905765546,11.5139142460474,11.8792735968079,11.8750757076348,12.6366212439418,11.590136434829,10.9020978367928,10.8196065681473,12.2625772722721,12.2417321587421,11.7333580515295,12.4435531372315,11.9287173269816,12.2767127498804,11.4513316924422,11.43682143538,12.4310481029198,12.4064926040211,12.8692538134684,12.1365097861879,11.5527859644138,11.3229840935621,12.0185568085736,10.7812759668931,11.2236819035296,13.7938706659999,11.3024770901576,12.5264312152759,11.237278084827,12.4356051509531,13.0838733293243
"SKIC3",11.5416510728574,11.9847892743016,11.9507792613061,11.193889168758,11.6752980232668,11.6162384770033,11.7323629854286,11.6361850781379,11.3384511818592,11.403030634734,11.8888473406843,11.689628431252,11.9943708026769,12.122461086245,11.9820566682247,11.8719843009455,12.293414354089,12.2855557239351,12.1251250401322,12.01408275013,12.4084311940005,12.3790330460741,12.8835688703897,12.2913465503957,12.0303578134298,12.2112363422704,12.3212570978578,11.501470906035,12.2987806511721,11.461995914346,12.2209091622731,12.3929709340095,11.7710486984714,12.2171517214552,12.3326629978627
"RUSF1",11.5901722311625,12.0176364403799,12.0171958977546,11.9079057612273,12.1416290727587,12.1042322146415,12.0508422680012,11.8854354027026,11.6945035162813,11.8109867897652,12.2905796444007,12.0263999646296,11.6805823451697,12.1973288571879,12.0025113650366,11.9395850736497,11.9582916138082,12.2266474740506,11.7642341766832,12.0859094028409,11.8853855654987,11.9842847950183,12.1328083506791,12.0239882814296,12.144594802188,12.222412275001,11.8971592172497,11.5509314068697,11.7909799660312,11.792201768602,11.8327973136719,12.1481629066639,11.8370635343692,12.1596033119165,12.0865201287235
"BIRC6",11.803472303169,12.1559965367273,11.9002949342077,11.7801508407812,11.5977873660617,11.917108230293,11.9810590279025,12.2330667696937,11.9330575623081,12.3256765176451,12.2086612769714,12.187392938943,11.9576463613735,11.9100113216819,11.8712999585125,12.3442838717546,11.6086215858411,11.6742454605588,11.6833897720664,12.0498511631144,11.8059608158301,11.8467260943385,11.8445094320806,11.8217584734099,11.7527603864811,11.8132134678139,11.5912451181382,11.9034675185711,11.767449175705,10.6923721419142,11.194734063548,11.7999343360075,12.2687389563009,11.6024149562371,11.5134066975151
"ID2",12.1738687954559,12.4057129182094,12.0302202769733,11.9776578584722,11.1001802659429,12.7250923257988,12.2345263408298,12.6599880242349,12.5380716360385,12.1835759172745,11.6805761450699,12.6858551564621,11.6591708133994,11.4078271721457,11.7507859953917,11.8337591535382,11.9472147659536,11.2058087613157,12.1011579902889,11.8852633745407,11.6421717480799,11.9626088354997,11.5549691158352,11.181807565312,12.2448198783529,11.8214524874459,11.9329311009199,11.674290936178,12.0284114456946,11.5382746132225,12.6992805919229,11.6493327840997,11.8037924143499,11.8851052879633,11.8255437139722
"G3BP2",12.5821923251623,12.2194456438618,12.2893348713128,12.0531713668114,12.5353496682038,12.5446856037122,12.3921544704742,12.4867974582985,11.6734345966793,12.0401428049731,12.6315399893917,12.65097451512,12.0249308401816,11.3928758728014,12.0599079030892,12.2892586373033,11.3469026554588,11.2608350101013,11.8857174967122,12.8996347309391,10.8611612448688,11.0926489139462,10.2489728834095,11.3502997370863,11.5523149070662,12.1653892223398,11.8313970333183,12.4936769658772,11.6171479455454,10.589338937418,11.5022472134617,11.0183441349847,12.767130566023,10.5411083330499,10.5421868790766
"RAP1B",12.6755585685383,12.2950725117513,12.4405761530883,12.5614216506622,11.9363310201774,12.0924063165098,12.0474810366019,12.3095814316893,12.5546225275938,12.4216406600685,12.1252311394252,12.3335493605019,12.6757387475345,11.4774518586816,11.9375674056195,12.8438806899373,11.771425748903,11.5697713197404,11.7988557771051,12.254733932035,11.6353858964365,11.4618186164585,11.4120297157335,11.5089750070042,11.6133342937058,11.8561575409587,12.1278167957176,12.0561535295102,11.8576331936755,11.7057269745773,11.5778544694429,11.4335687884279,12.0466096409362,11.230828459902,11.681194440864
"APOD",11.0419751362842,13.0818474088493,12.8628059587108,11.2686525927936,9.86668759259178,11.3347944692122,11.4359625379496,12.3676781296099,13.5926919711067,12.0598156082522,10.4046214876934,11.8818455240951,11.3311034916836,11.9412432522343,9.91193715497688,12.7862453726835,12.471868383333,11.7678640476528,11.2648757683135,11.5025086967309,12.7863757934835,12.4253079481015,12.9694301938963,12.4228560360141,12.3689875845503,11.8213041246517,11.7269727136712,8.6026126806315,11.8269761688363,14.6398993956459,10.835216217439,11.2987993493995,11.9415570144448,12.5111634420141,13.5562498647147
"ARAP1",11.6088227835412,11.9785757479939,11.8910646746408,11.9485259299904,11.7873796327209,11.8778620945779,11.7675627278884,11.885037384154,11.9688906656119,11.8701609139075,11.7935816499798,11.7299387872797,12.2435169708743,12.2640522284747,11.9962998153015,11.8109676160062,11.8037387127405,11.9491477043683,12.0550232024547,11.4813139244096,11.7940809434094,11.4597330599438,12.2087290277826,12.098271033092,11.9234582733868,11.9319949763147,11.5216513955185,11.7584508567001,11.8323924303471,12.2599430950639,12.1324893221962,12.2008974629183,11.7938594882315,12.2157808736551,12.1996655860345
"SLC38A10",11.575711529669,11.7845621443259,11.6692819902701,12.0260819090726,11.7202904221606,11.7275072880168,11.6878861293333,11.6639553392537,11.697432740286,11.8182008252687,11.5836472090517,11.8387768834973,11.9287944998838,11.7490824903486,11.4003356363248,11.5945147465972,12.2177999919553,12.2789019970675,11.6078367376456,11.4560055141799,12.0527901470318,12.2641972687135,12.6755220661384,11.8128788167138,11.8747407903121,11.8836266858377,11.7050761174302,11.6990066963942,12.0196212396841,12.5618656851099,12.0813582047941,12.1456734757753,11.571029038534,12.4727181710664,12.1897053322344
"TMEM132C",9.12415040595863,11.1552685099443,10.6749298057044,9.9412804860814,12.2143073318782,12.3816688314034,12.2906185430587,11.8656366644579,11.065558260438,11.0866894710966,12.8593131291867,12.5028565745643,10.4418391171398,12.5025543210668,12.387834356049,10.9831326522533,12.1130262237592,12.3135813250277,12.0914283460544,13.0545139904059,12.3626602699701,12.3577050544558,11.9185884389211,12.7493712471812,11.7343436908987,12.5155207304372,12.0675600812032,10.3087083420502,12.4375621206081,11.9061928920218,12.1990505782963,12.2881506509552,12.6772979676979,12.6433147043152,11.650732384799
"BASP1",11.2808394142697,12.0949410250164,12.2306022925974,11.5784705831501,11.7797033976328,11.8475705267077,11.879906493762,12.2620854052419,12.8756784620381,11.6083288590789,11.6061492095863,12.03650267891,11.9245090922359,12.0709300082184,11.543923545284,12.1264186659185,12.1586253018944,12.097527343864,12.0993303991268,11.9906255819359,12.4162994345774,12.2456918281514,12.0655602735004,12.2887932885398,12.3447909623365,12.1132811578952,12.0088353661628,11.7702530554172,12.1407882723069,13.4432945721429,12.1823493562892,12.186645217856,11.8561998273766,12.1247445821026,12.4058699177082
"ANKHD1",12.2085542484951,12.1005652718531,12.0493377925556,11.9728606578659,12.0973804236528,12.1938126260231,12.1980198968939,11.8325369276303,11.3234332266541,11.7711739824441,12.3513951948576,12.3097590274601,11.9988299305425,11.4556560330946,11.9199952907739,11.9818525008404,11.4755241748813,11.9509381075631,11.7639410392921,12.1483532860341,12.0494361572339,12.0755148442185,12.231943828614,11.9410692367722,11.6716406743573,11.8361871096119,11.698532604299,12.0158933097144,11.8363066985148,11.2437820185035,11.238319072624,11.6664111331791,12.1925032379024,11.8883899650983,11.5597067615466
"TP53INP1",11.7160451338795,12.4180745400122,11.5247392597623,11.888465620656,11.8957469874279,12.415625726759,12.6533470676578,12.596759025351,11.0537948031769,11.9504104030603,12.7060183777023,12.3062957167345,11.5401808387493,11.7376111797428,11.7325645682227,12.023681668625,12.5896879237567,11.4620851301164,12.9159021914455,12.2729605867059,12.1315884182624,11.3268878941773,11.023547500458,11.8530078924763,12.2582480029674,11.9457865821746,11.7035530746126,11.2677641240536,12.1907032127525,11.6800743431352,11.7250757352287,11.6106446009726,12.0645597935629,11.3362567874888,11.4996828519401
"MARF1",11.9504421040171,12.097838486873,12.0446153634428,12.0805054722483,12.0086088943971,11.9664180263682,12.1049188257206,11.7488321019144,11.6517865801199,12.0358358479722,12.045865183415,11.7360957183773,11.920682643057,12.097073864426,11.9595310587508,11.6055340824636,12.0427334875132,11.7695084694823,12.1340130259905,11.7262634986998,12.0787994562828,11.860404071856,12.0436100450687,12.1152007895719,11.8641685738222,11.9039737743599,11.7715509080092,11.8634467554273,11.889012940186,11.5415091713365,11.633806836045,12.0577300793373,11.9454245930917,12.0149852953253,12.0785256616367
