"","Endothelial","Epithelial","Lymphoid","Myeloid","Stromal"
"TEX261",0.207500000000001,0.113783597518954,0.0484525976753958,0.0859969558599696,0.154968267500239
"DEPP1",0.155,0.340179186767742,0.0120431312141157,0.028158295281583,0.0749265889930852
"LMBR1",0.299285714285715,0.146657477601654,0.027027027027027,0.0494672754946728,0.0876511635249939
"PPP1R12C",0.222857142857143,0.09000689179876,0.0495728889511276,0.0829528158295282,0.164661677875659
"MORC4",0.112857142857143,0.24449804732505,0.0231760257666993,0.0475646879756469,0.181911948891517
"USP38",0.172857142857143,0.118538938662992,0.0571348550623166,0.112633181126332,0.148400745161191
"BBS7",0.147142857142857,0.109717436250863,0.0557344909676519,0.0547945205479452,0.242019513119246
"CPLX1",0.48714285714286,0.0191592005513439,0.00742192970172245,0.0121765601217656,0.0831675665435276
"ALG14",0.097142857142857,0.222053756030321,0.0231060075619661,0.0449010654490107,0.221717028196132
"MMGT1",0.107142857142857,0.111233631977947,0.0634364934883074,0.103500761035008,0.223579931167304
"ESRRA",0.108571428571428,0.18800827015851,0.0547542361013867,0.125570776255708,0.131887215433684
"FMNL3",0.280000000000001,0.00647829083390765,0.0992858143117204,0.191019786910198,0.0319219475229702
"B4GALT3",0.178571428571429,0.175051688490694,0.07281893292256,0.0715372907153729,0.110511193205147
"HSBP1L1",0.142857142857143,0.273190902825632,0.0169444055454419,0.0570776255707763,0.118404849862657
"ZDHHC2",0.177142857142857,0.211302549965539,0.0602156560705788,0.0745814307458143,0.0850304695146998
"BRWD3",0.171428571428572,0.113852515506548,0.0564346730149843,0.0996955859969559,0.166745603233243
"DGCR8",0.188571428571429,0.0886285320468648,0.0610558745273776,0.0601217656012177,0.20968709545009
"PDE8A",0.238571428571429,0.0679531357684354,0.0231060075619661,0.060882800608828,0.217454453601079
"ADGRG1",0.254285714285715,0.257339765678838,0.0674975493628346,0.0197869101978691,0.00887247008304125
"MNT",0.139285714285714,0.129703652653344,0.0298277552163562,0.115677321156773,0.193268289602472
"MTHFR",0.122142857142857,0.112474155754653,0.0537739812351215,0.13013698630137,0.189100438887308
"SLC7A2",0.0278571428571429,0.24259131633356,0.00994258507211876,0.0312024353120244,0.296012124656635
"HIVEP1",0.202142857142858,0.192832529290143,0.0420809410446717,0.0654490106544901,0.105032995484833
"L3MBTL2",0.168571428571429,0.112887663680222,0.0794006441674836,0.10882800608828,0.137823245240131
"GNPDA2",0.158571428571429,0.126809097174364,0.0525136535499233,0.0570776255707763,0.212497237220162
"MAPK13",0.0121428571428571,0.45361819434871,0.0749194790645569,0.0532724505327245,0.0135139401976572
"CD300A",0.0142857142857143,0.00385940730530668,0.251015263968636,0.332572298325724,0.00573079473335226
"TAF8",0.213571428571429,0.100344589937975,0.0714185688278954,0.0821917808219178,0.139844021344452
"DUSP12",0.16,0.100206753962785,0.0826214815852121,0.0707762557077626,0.19348931198888
"INPP4A",0.147142857142857,0.0493452791178496,0.181067077440136,0.116438356164384,0.112721417069249
"KIF3A",0.141428571428571,0.127084769124743,0.0799607898053494,0.0547945205479452,0.203340595497451
"AAGAB",0.172857142857143,0.159751895244658,0.0760397703402885,0.0669710806697108,0.130939976634783
"MAL2",0.00928571428571429,0.568435561681599,0.00574149278812491,0.0121765601217656,0.0108932461873639
"ZNF267",0.117142857142857,0.0824259131633359,0.0938243943425287,0.207001522070015,0.10609074547694
"CNOT3",0.155,0.132184700206755,0.047612379218597,0.0905631659056317,0.180954185216757
"TAFAZZIN",0.168571428571429,0.0846312887663684,0.0973253045791901,0.113394216133942,0.14235420416154
"NPNT",0.582857142857143,0.00537560303239146,0.00196050973253046,0.00684931506849315,0.00903034321619146
"THSD7A",0.285000000000001,0.128049620951069,0.00966251225318584,0.0190258751902588,0.163872312209908
"ALMS1",0.143571428571428,0.114197105444522,0.056364654810251,0.058599695585997,0.232641849010125
"MOSPD2",0.152142857142857,0.124465885596142,0.0443915418008684,0.143835616438356,0.140317640743903
"MARS1",0.167857142857143,0.0940041350792562,0.0571348550623166,0.124809741248097,0.160683274920275
"NUDT8",0.0814285714285714,0.184424534803582,0.128833496709144,0.0502283105022831,0.159546588361594
"PRMT9",0.11,0.0787043418332186,0.104607197871446,0.185692541856925,0.125414416974527
"GALK2",0.16,0.151619572708476,0.0432712505251367,0.0859969558599696,0.163272394303938
"PILRB",0.149642857142857,0.159545141236686,0.131697145820566,0.0684931506849315,0.0944500307314558
"KDM3A",0.179285714285714,0.181667815299792,0.0459319423049995,0.0837138508371385,0.11316346184207
"HOXB6",0.0810714285714285,0.495240064327821,0.0052513653549923,0.012937595129376,0.00923557828928672
"DPH5",0.135714285714286,0.1592005513439,0.0537739812351214,0.060882800608828,0.194026080641592
"DUSP22",0.166428571428572,0.0929014472777401,0.0637165663072403,0.206240487062405,0.0741687979539648
"HNRNPLL",0.167142857142857,0.112336319779464,0.0470522335807312,0.0928462709284627,0.1840484986265
"TYK2",0.185,0.085320468642316,0.0600756196611123,0.135464231354642,0.13753907360046
"CCNB1",0.0764285714285715,0.190489317711922,0.0747794426550901,0.104261796042618,0.156799595844779
"B3GNT2",0.178571428571429,0.154514128187456,0.0978854502170559,0.0859969558599696,0.0857882605538212
"KAT5",0.136428571428571,0.169676085458304,0.0638566027167068,0.0753424657534247,0.157399513750752
"KLF7",0.195714285714286,0.0456237077877325,0.0210054614199692,0.091324200913242,0.24871333396482
"GORAB",0.144285714285714,0.172846312887662,0.0523736171404568,0.0624048706240487,0.170439834548956
"C9orf85",0.171428571428572,0.103514817367334,0.0620361293936428,0.0829528158295282,0.182248744908589
"FOXK2",0.166428571428572,0.135354927636114,0.0553143817392526,0.0715372907153729,0.173502573332068
"SENP5",0.152857142857143,0.115093039283254,0.0597955468421794,0.0753424657534247,0.198856998515987
"MCMBP",0.17,0.0963473466574783,0.0572748914717831,0.10958904109589,0.168576931577784
"RNF111",0.155714285714286,0.0982081323225369,0.0609158381179111,0.126331811263318,0.160588551040385
"ZNF320",0.142619047633239,0.244906960810814,0.0239078827414121,0.0532724505554051,0.136754970404161
"PI4KB",0.176428571428572,0.121571330117162,0.0476123792185971,0.091324200913242,0.164282782356099
"PFKP",0.185,0.210957960027564,0.0921439574289311,0.0464231354642314,0.0664172271162886
"FOXK1",0.230952380959477,0.118626234783624,0.0431545535325504,0.0580923389218169,0.149921415886941
"ZNF143",0.117857142857143,0.0971743625086154,0.09298417588573,0.118721461187215,0.173849894224999
"PDZRN3",0.0507142857142858,0.0656099241902134,0.0124632404425151,0.0395738203957382,0.432193489312031
"SPIRE1",0.140714285714286,0.0414886285320468,0.0606357652989781,0.0814307458143075,0.276277983012851
"MCM4",0.117142857142857,0.140592694693315,0.0955048312561263,0.116438356164384,0.130845252754891
"NOTCH2NLC",0.0153460885584354,0.193132690910445,0.073967604750736,0.133153252214155,0.184912704456061
"UHRF2",0.210714285714286,0.0982770503101317,0.0711384960089625,0.0799086757990868,0.140443939250423
"PIGM",0.192857142857143,0.172294968986904,0.0316482285394202,0.0532724505327245,0.149758454106282
"RCAN3",0.0171428571428571,0.284355616815983,0.169163982635486,0.0799086757990868,0.0492037931654586
"SNAPC1",0.185714285761785,0.130183427667387,0.0408206133594736,0.0688736681887367,0.173960405418211
"PWWP3B",0.0435714285714286,0.00606478290833908,0.0135835317182468,0.0372907153729072,0.498594929115002
"VPS16",0.126428571428571,0.0991040661612688,0.0586752555664477,0.100456621004566,0.214391714817964
"FKTN",0.157142857142857,0.0991040661612689,0.055454418148719,0.0654490106544901,0.221780177449394
"ELMOD2",0.118571428571428,0.147208821502412,0.0585352191569812,0.0570776255707763,0.217517602854337
"RNF180",0.0414285714285715,0.469193659545129,0.00560145637865845,0.015220700152207,0.0674434024817652
"VPS26C",0.153571428571429,0.111371467953137,0.112449236801567,0.0905631659056317,0.130908402008153
"WRN",0.147857142857143,0.109717436250862,0.0453717966671337,0.0684931506849315,0.227289949796333
"POU2F1",0.184285714285714,0.108614748449346,0.0448116510292678,0.0981735159817352,0.162767200277858
"FER",0.182857142857143,0.0782908339076501,0.0410306679736733,0.0654490106544901,0.230778946038954
"SMPD1",0.146428571428571,0.114403859407306,0.0718386780562948,0.076103500761035,0.189289886647086
"NXF1",0.175,0.134527911784977,0.0483125612659294,0.114916286149163,0.125224969214747
"DENND6A",0.152142857142857,0.0967608545830468,0.0546141996919202,0.0981735159817352,0.196267879132325
"DGCR2",0.200714285714286,0.150930392832529,0.0312281193110208,0.0624048706240487,0.152189700356795
"SNAP47",0.14,0.106409372846314,0.0705783503710967,0.0563165905631659,0.224148274446645
"TRMT6",0.126428571428571,0.139903514817368,0.0791205713485506,0.0898021308980213,0.161977834612106
"GPR34",0.00214285714285714,0.00248104755341144,0.0425710684778044,0.547184170471844,0.00281014177007356
"CEP192",0.127857142857143,0.113163335630601,0.074919479064557,0.0875190258751903,0.193678759748661
"VSIG10",0.263571428571429,0.161130254996553,0.0102226578910517,0.0517503805175038,0.110448043951886
"TYW1",0.11,0.138594073053067,0.0676375857723011,0.0662100456621005,0.214632734482718
"RNF166",0.107857142857143,0.0416264645072364,0.151939504271111,0.216133942161339,0.0793154620946621
"MITD1",0.122142857142857,0.112611991729842,0.0969051953507908,0.104261796042618,0.160872722680055
"PAAF1",0.127142857142857,0.173397656788421,0.0602156560705788,0.0722983257229833,0.163367118183828
"OXNAD1",0.0628571428571429,0.0570640937284628,0.347290295476833,0.0464231354642314,0.082725521770707
"RBMXL1",0.15666666669505,0.157228512405774,0.0506931802268592,0.0742009132420091,0.157493448310897
"MRGPRF",0.0378571428571429,0.0205375603032392,0.0110628763478505,0.0395738203957382,0.487101765021678
"ST8SIA4",0.213571428571429,0.00937284631288767,0.169163982635487,0.193302891933029,0.0105143506678034
"CDK19",0.132142857142857,0.184700206753961,0.0498529617700605,0.0958904109589041,0.133244924378775
"TRIB1",0.236428571428572,0.0587181254307372,0.00910236661531999,0.234398782343988,0.0571500742003714
"POMK",0.17,0.129841488628533,0.0390701582411428,0.0867579908675799,0.170092513656025
"PIGH",0.130714285714286,0.15933838731909,0.071908696261028,0.0730593607305936,0.160714849546905
"FADD",0.146428571428571,0.150930392832529,0.0789805349390841,0.058599695585997,0.160588551040385
"FRS2",0.0978571428571427,0.158787043418332,0.0348690659571489,0.0669710806697108,0.236746550472029
"IGFLR1",0.0210714285714286,0.0352170916609235,0.137025623991952,0.372146124758742,0.0297432982854972
"G2E3",0.131428571428571,0.0930392832529296,0.0743593334266911,0.0936073059360731,0.202377569385235
"SNX21",0.115714285714286,0.0748449345279118,0.0211454978294357,0.0502283105022831,0.332859713933905
"LEMD3",0.164285714285714,0.111509303928326,0.0742192970172247,0.0905631659056317,0.154178901834488
"SNHG19",0.110714285714286,0.20509993108201,0.0238061896092984,0.0426179604261796,0.212307789460382
"CYP51A1",0.0939880970619202,0.203105930322907,0.0529601785967676,0.055301878210072,0.189083203641056
"APAF1",0.135714285714286,0.0836664369400417,0.0572748914717831,0.184931506849315,0.132771304979325
"RNF220",0.112142857142857,0.146106133700896,0.0662372216776366,0.121765601217656,0.147927125761741
"GOLGA1",0.156785714285714,0.105168849069608,0.0532838538019888,0.0833333333333333,0.195594287100059
"MAU2",0.184285714285715,0.101309441764301,0.0555944545581855,0.073820395738204,0.179028132992326
"PIGG",0.172857142857143,0.125982081323227,0.0443915418008684,0.0753424657534247,0.175460200183132
"YY1AP1",0.135357142857143,0.121847002067541,0.0560145637865848,0.107686453576865,0.172897393003699
"RPS6KA2",0.301428571428572,0.166368022053755,0.0141436773561126,0.028158295281583,0.0836727605696078
"GPR137",0.153571428571429,0.112749827705032,0.0313681557204873,0.0669710806697108,0.229073916200932
"ARV1",0.140714285714286,0.153687112336319,0.0610558745273776,0.0806697108066971,0.157588961510531
"STK38",0.107857142857143,0.122398345968299,0.097605377398123,0.140030441400304,0.125730163240827
"LIG3",0.18,0.154651964162646,0.0477524156280635,0.0616438356164384,0.149411133213352
"MYBBP1A",0.225,0.115920055134391,0.0317882649488867,0.0471841704718417,0.173534147958698
"TNS1",0.330000000000001,0.0474155754651963,0.00854222097745414,0.0273972602739726,0.179880647911337
"ADAMTSL1",0.554285714285714,0.0162646450723639,0.00322083741772861,0.00684931506849315,0.012566701398756
"MRPL30",0.145476190894842,0.156995176147543,0.0432012324873399,0.0800355152089483,0.16745077042662
"RIOX2",0.167142857142857,0.152860096485183,0.0464920879428654,0.0715372907153729,0.155126140633388
"METTL21A",0.112857142857143,0.150516884906961,0.0627363114409751,0.128614916286149,0.138391588519471
"MTCL1",0.0207142857142857,0.520468642315634,0.00700182047332306,0.0159817351598174,0.0288592087398564
"RNF139",0.164285714285714,0.110751206064784,0.0681277132054337,0.0837138508371385,0.16582993906097
"RAB35",0.179285714285714,0.090282563749139,0.0669374037249688,0.13089802130898,0.125288118468008
"ZBTB41",0.118571428571428,0.147208821502412,0.046071978714466,0.0547945205479452,0.225948028164558
"METTL17",0.128571428571428,0.102412129565818,0.0868225738692057,0.0928462709284627,0.181901424015658
"NSUN2",0.151428571428571,0.133011716057892,0.0631564206693745,0.0821917808219178,0.162640901771337
"PHTF1",0.162142857142857,0.108063404548588,0.0616160201652434,0.0654490106544901,0.195099617947013
"OGG1",0.135,0.0599586492074428,0.109368435793305,0.0700152207001522,0.217801774494009
"COQ8B",0.109285714285714,0.151757408683666,0.0733790785604259,0.0715372907153729,0.185990338164248
"NHS",0.19,0.117022742935907,0.00756196611118891,0.0327245053272451,0.244545483249652
"MEGF9",0.0707142857142858,0.329014472777388,0.0305279372636885,0.116438356164384,0.0450412048877514
"TPX2",0.0614285714285715,0.109993108201241,0.130093824394343,0.116438356164384,0.1732184016924
"TXK",0.0221428571428572,0.033631977946244,0.501610418708875,0.0235920852359209,0.0101354551482429
"SETDB1",0.132857142857143,0.106133700895935,0.0581151099285818,0.110350076103501,0.18354330460042
"MGAT5",0.0842857142857143,0.144314266023432,0.156280632964571,0.127092846270928,0.0789049919484716
"NUFIP1",0.143928571428571,0.133287388008271,0.0484525976753958,0.0783866057838661,0.18643238293707
"TMC4",0.00928571428571429,0.539627842866983,0.00504131074079261,0.015220700152207,0.021281298348647
"WRNIP1",0.177142857142857,0.125292901447279,0.0484525976753959,0.0662100456621005,0.173313125572289
"UQCC5",0.135714285714286,0.174086836664368,0.0455118330766001,0.10958904109589,0.125288118468007
"GUCY1A2",0.0407142857142858,0.0319779462439698,0.0114829855762498,0.0403348554033486,0.465409996526828
"HPS5",0.113571428571428,0.0984148862853213,0.0509732530457922,0.210045662100457,0.116794543904525
"ITPK1",0.161428571428572,0.117022742935908,0.0498529617700605,0.119482496194825,0.141896372075404
"PKD1",0.165500000002129,0.074912213762615,0.0379842092423793,0.0577118214180117,0.253558409370313
"MOB1B",0.1625,0.109441764300484,0.0309480464920879,0.168569254185693,0.118168040162932
"RRAGC",0.143928571428572,0.0870507687532478,0.0495728889511272,0.156392694063927,0.152377921891832
"C19orf12",0.135714285714286,0.122536181943489,0.0753395882929563,0.0517503805175038,0.203972088030053
"CTXN1",0.0585714285714287,0.152997932460372,0.0120431312141157,0.0289193302891933,0.336743393009405
"RN7SL1",0.216547619689788,0.0571123366537466,0.044090463747132,0.0555682398004618,0.215639176379372
"JCAD",0.439285714285716,0.00523776705720193,0.00966251225318584,0.0144596651445967,0.120046730447419
"HS6ST1",0.0692857142857144,0.325017229496892,0.0171544601596415,0.0494672754946728,0.127577278898684
"CXCR3",0.0242857142857143,0.00358373535492763,0.450917238482016,0.0996955859969559,0.0100091566417227
"CDKN2C",0.107142857142857,0.0180565127498277,0.0907435933342665,0.0852359208523592,0.28726595308011
"FTSJ1",0.113571428571428,0.218470020675392,0.0561546001960513,0.0487062404870624,0.151337185437784
"BYSL",0.182142857142857,0.108890420399725,0.0660971852681701,0.0555555555555556,0.17520760317009
"PIAS3",0.108571428571428,0.28256374913852,0.0229659711524996,0.0350076103500761,0.138707334785771
"HOXB2",0.0650000000000001,0.332046864231557,0.0525136535499233,0.0532724505327245,0.0847462978750298
"SPRING1",0.158571428571429,0.143073742246727,0.0742192970172246,0.0928462709284627,0.118657446875698
"UVSSA",0.135,0.122398345968299,0.0466321243523318,0.089041095890411,0.193994506014964
"IFI44",0.311428571428572,0.033356305995865,0.0544741632824538,0.141552511415525,0.0461621041331178
"MFHAS1",0.179285714285715,0.189386629910405,0.0707183867805631,0.0662100456621005,0.081367812825615
"HCCS",0.150714285714286,0.129427980702965,0.0540540540540544,0.111111111111111,0.141485901929214
"RAD9A",0.148571428571429,0.101516195727086,0.0892031928301356,0.0814307458143075,0.165745740056937
"SYT11",0.263571428571429,0.0172294968986906,0.0408906315642068,0.0593607305936073,0.205235073095253
"LIAS",0.145714285714286,0.13080634045486,0.0621761658031092,0.0844748858447489,0.162956648037638
"LOC729732",0.0267857142857143,0.36245948256992,0.0730523269494666,0.0584094368340944,0.0653973666861131
"CCDC3",0.542857142857143,0.00151619572708477,0.00630163842599076,0.00989345509893455,0.025354425183922
"THBS2",0.0628571428571429,0.0100620261888353,0.0155440414507772,0.0464231354642314,0.450948817530268
"IDO1",0.0534523810233389,0.333999154758323,0.0182047332473336,0.123795027919737,0.056071752905639
"ASPM",0.0714285714285715,0.0813232253618195,0.173505111328946,0.117199391171994,0.141833222822141
"DDX19B",0.147261905159269,0.136377211495321,0.0641133363316034,0.101978691269274,0.135302152960684
"NIT1",0.114285714285714,0.160578911095795,0.055734490967652,0.0814307458143075,0.172839506172838
"EIF4ENIF1",0.150714285714286,0.114128187456927,0.0560145637865849,0.0776255707762557,0.186290297117233
"DCAF12",0.128571428571428,0.172157133011715,0.0392101946506093,0.114916286149163,0.129771715449472
"ARHGAP23",0.49125000002129,0.00627153687112337,0.00653503244455046,0.0106544901065449,0.0698378116766594
"THAP1",0.154285714285714,0.118814610613371,0.084441954908276,0.0837138508371385,0.143254081020496
"LYSMD3",0.117142857142857,0.129841488628533,0.0599355832516459,0.0783866057838661,0.199172744782287
"LNPK",0.0735714285714286,0.115920055134391,0.076459879568688,0.100456621004566,0.217833349120638
"CLIC2",0.297857142857144,0.00537560303239146,0.00490127433132614,0.160578386605784,0.115499984212693
"LRIF1",0.127142857142857,0.104066161268092,0.0964850861223913,0.105783866057839,0.150326797385624
"GUF1",0.119285714285714,0.138800827015851,0.0470522335807312,0.0867579908675799,0.191784282150859
"EEF1AKMT2",0.143571428571428,0.125499655410063,0.0642066937403729,0.0787671232876712,0.171544946481008
"GCNT1",0.02,0.404135079255675,0.0927041030667969,0.058599695585997,0.00792523128414003
"NSUN6",0.118571428571428,0.117298414886286,0.0770200252065538,0.0996955859969559,0.17073979350194
"DRAM1",0.14,0.0257753273604411,0.0170844419549083,0.13089802130898,0.269489438287392
"HCG11",0.163214285714286,0.0823502725030045,0.0343089203234564,0.0601217656012177,0.243138227317356
"HYCC2",0.179285714285715,0.0967608545830469,0.0688979134574992,0.0989345509893455,0.139149379558591
"FAM20B",0.177142857142857,0.123638869745005,0.0358493208234141,0.0730593607305936,0.173092103185879
"POLR3A",0.145,0.109028256374915,0.0539140176445879,0.0776255707762557,0.197151968677965
"TNF",0.00785714285714286,0.00578911095796003,0.143397283293656,0.420091324200914,0.00539926115373684
"VTI1A",0.16,0.108890420399725,0.0725388601036271,0.107305936073059,0.133750118404856
"PLA2R1",0.102857142857143,0.0948311509303935,0.00826214815852122,0.0266362252663623,0.349878437687502
"MET",0.213571428571429,0.341971054445203,0.00266069177986276,0.0136986301369863,0.0103880521612832
"FBXO42",0.110714285714286,0.188146106133699,0.0561546001960514,0.091324200913242,0.135834043762438
"JCHAIN",0.00142857142857143,0.000689179875947622,0.00294076459879569,0.576103500761035,0.000915664172271163
"FAM174A",0.139285714285714,0.23363197794624,0.0317882649488867,0.0532724505327245,0.124025133402806
"SFMBT2",0.126428571428571,0.00620261888352861,0.146338047892452,0.206240487062405,0.0966183574879263
"TRIM26",0.121428571428571,0.150930392832529,0.0551743453297861,0.10958904109589,0.144169745192767
"SF3A2",0.166428571428572,0.0944176430048249,0.0812211174905475,0.0677321156773212,0.171450222601117
"PRPF18",0.153571428571429,0.108339076498967,0.0799607898053494,0.0837138508371385,0.155284013766539
"SCARF1",0.505000000000003,0.00372157133011716,0.00546141996919199,0.0616438356164384,0.00502036563417636
"PNMA1",0.112142857142857,0.0795313576843558,0.0358493208234141,0.0578386605783866,0.295380632124037
"NCAM1",0.0228571428571429,0.00537560303239146,0.508052093544332,0.0243531202435312,0.0200183132834454
"ACSF3",0.14,0.140179186767747,0.0581151099285818,0.107305936073059,0.135044678096688
"RANBP3",0.142857142857143,0.13342522398346,0.0607758017084447,0.0707762557077626,0.172523759906538
"CNST",0.146428571428571,0.162922122674017,0.0645567847640391,0.0875190258751903,0.118689021502328
"DLEU2",0.210357142857143,0.0342522398345969,0.113219437053633,0.116438356164384,0.105538189510914
"PLEKHG1",0.357142857142859,0.110130944176431,0.0126032768519815,0.0334855403348554,0.0664014398029736
"RILPL1",0.156428571428571,0.0753962784286699,0.0193250245063717,0.0547945205479452,0.273625714375927
"DPP3",0.116428571428571,0.213370089593381,0.0541940904635208,0.0852359208523592,0.110263858632387
"ATP8B1",0.331428571428573,0.188973121984836,0.00798207533958829,0.0091324200913242,0.0419626787913228
"WDR86",0.0942857142857142,0.0831150930392835,0.0173645147738412,0.0395738203957382,0.344921221306586
"CSRNP1",0.106428571428571,0.187732598208131,0.0674975493628347,0.171232876712329,0.046351551892898
"PPP3R1",0.161071428571429,0.0844934527911786,0.0553843999439857,0.131659056316591,0.146395510653231
"MPP1",0.167142857142857,0.00937284631288767,0.0574149278812495,0.242770167427702,0.102301790281335
"GTF2H2C",0.13238095401019,0.161049852426843,0.0489193862967928,0.0662100464559218,0.170440618382871
"GAPT",0.005,0.000827015851137147,0.00588152919759137,0.564687975646882,0.00233652237062297
"SAMSN1",0.00928571428571429,0.00468642315644383,0.242963170424315,0.315829528158296,0.00590445517981748
"TAPBPL",0.0964285714285713,0.147070985527223,0.102786724548382,0.121004566210046,0.111237409617638
"INPPL1",0.117857142857143,0.126257753273606,0.0438313961630026,0.140030441400304,0.150516245145404
"LYRM7",0.125,0.133149552033082,0.0572748914717831,0.0859969558599696,0.177070506141263
"MED7",0.11,0.129014472777396,0.0768799887970873,0.0898021308980213,0.172555334533168
"PRR5",0.150357142857143,0.129565816678154,0.0996359053353866,0.0734398782343988,0.125056571208562
"CLEC7A",0.0114285714285714,0.00151619572708477,0.0061616020165243,0.557077625570778,0.00145243282498184
"RRP9",0.133571428571428,0.136044107512061,0.0588152919759142,0.073820395738204,0.175302327049981
"BIVM",0.170714285799435,0.0956581667815303,0.0501536281815667,0.0407153729071537,0.220194399953836
"WBP1L",0.203571428571429,0.11633356305996,0.0471922699901977,0.0966514459665145,0.113668655868151
"PREP",0.131428571428571,0.147484493452791,0.0606357652989781,0.0715372907153729,0.166177259953901
"ANKRD50",0.284285714285715,0.0419021364576154,0.00924240302478645,0.0464231354642314,0.195352214960052
"PIGK",0.155714285714286,0.144314266023432,0.0630163842599081,0.0669710806697108,0.14694831233621
"TMC8",0.0414285714285715,0.00868366643694004,0.347990477524166,0.169710806697108,0.00899876858956141
"CHMP7",0.173571428571429,0.101998621640249,0.0617560565747099,0.089041095890411,0.150389946638884
"THUMPD2",0.121428571428571,0.133287388008271,0.0653970032208378,0.0791476407914764,0.177165230021153
"MICU3",0.0864285714285714,0.022329427980703,0.0344489567287495,0.0479452054794521,0.384926273246859
"RPP40",0.241428571428572,0.105720192970366,0.0315081921299538,0.0441400304414003,0.153263237662217
"TMEM54",0.0792857142857143,0.167057201929703,0.010922839938384,0.0167427701674277,0.302011303716346
"ARHGEF6",0.128571428571428,0.00868366643694004,0.220837417728613,0.189497716894977,0.0282277162072556
"RBM4B",0.142380952409335,0.107321387582776,0.0480091490801971,0.0631659056543397,0.214810377262271
"DNAAF5",0.161428571428572,0.13080634045486,0.0302478644447556,0.0532724505327245,0.199772662688258
"ANKH",0.101428571428571,0.0560992419021363,0.0567147458339172,0.223744292237443,0.136528685548298
"CLN8",0.200714285714286,0.107470709859792,0.0312094477908715,0.146118721461187,0.0889762453569051
"CDK17",0.312857142857144,0.0763611302549967,0.0616160201652434,0.0517503805175038,0.0718954248366014
"GALM",0.0771428571428571,0.106960716747072,0.0569948186528501,0.264840182648402,0.0684222159072965
"TAF13",0.133571428571428,0.1762922122674,0.0333753442575644,0.0951293759512938,0.135912980329013
"BIVM-ERCC5",0.121428571343422,0.102205375603031,0.0744115038553435,0.0951293759836545,0.180695938758928
"CCDC34",0.111428571428571,0.214886285320467,0.0617560565747098,0.073820395738204,0.111963626030127
"BCL2L12",0.116428571428571,0.156581667815299,0.0691779862764322,0.0989345509893455,0.132518707966284
"MTSS1",0.339285714285716,0.0217780840799449,0.0193250245063717,0.190258751902588,0.00290486564996368
"PRKAR2B",0.165714285714286,0.0118538938662991,0.0653970032208378,0.142313546423135,0.188153200088405
"THEM6",0.239285714285715,0.17064093728463,0.0670774401344353,0.0441400304414003,0.0522560070727152
"PHF12",0.162142857142857,0.120744314266025,0.0602156560705788,0.0852359208523592,0.144832812351998
"SLC6A8",0.0500000000000001,0.103308063404549,0.0104327125052514,0.0483257229832572,0.361103217454487
"TMEM41A",0.142857142857143,0.145692625775327,0.049712925360594,0.0730593607305936,0.161756812225696
"MED12",0.245714285714286,0.0791178497587872,0.0511132894552586,0.0593607305936073,0.13776009598687
"STARD10",0.0867857142857143,0.33266712611991,0.0335387200672175,0.0418569254185693,0.07802090240283
"WTIP",0.260714285714287,0.0609235010337695,0.00819212995378799,0.0213089802130898,0.221638091629558
"BTBD2",0.145714285714286,0.141006202618884,0.0386500490127434,0.0593607305936073,0.187995326955255
"NRARP",0.398571428571431,0.0647829083390764,0.0114829855762498,0.0654490106544901,0.032427141549051
"VCPIP1",0.128571428571428,0.11330117160579,0.0777202072538861,0.114155251141553,0.138833633292291
"H1-5",0.0607142857142857,0.0839421088904205,0.220277272090744,0.146118721461187,0.0614757980486876
"TUNAR",0.04,0.0374913852515507,0.00700182047332306,0.0372907153729072,0.45047519813081
"HNRNPA1L3",0.141874357330003,0.11747248694352,0.0647186017289365,0.0784436603479896,0.1695354229192
"PEX39",0.148571428571429,0.144038594073053,0.0641366755356397,0.0829528158295282,0.131855640807054
"UBTD2",0.114285714285714,0.122674017918678,0.0173645147738412,0.0570776255707763,0.260143348804894
"ORMDL3",0.0828571428571428,0.130392832529291,0.124072258787284,0.0662100456621005,0.168008588298443
"MEF2D",0.181428571428572,0.0541695382494829,0.0688979134574993,0.114155251141553,0.152663319756246
"GEMIN8",0.122142857142857,0.247691247415572,0.0396303038790086,0.0509893455098935,0.110763790218187
"DNALI1",0.062857142857143,0.300068917987589,0.0110628763478505,0.0289193302891933,0.168103312178332
"SLC25A28",0.101428571428571,0.126395589248795,0.0665172944965694,0.10806697108067,0.168450633071263
"ASB3",0.138571428571428,0.082977257064094,0.0562246184007846,0.0715372907153729,0.221464431183092
"TPRG1L",0.145714285714286,0.138662991040662,0.0463520515333989,0.089041095890411,0.150863566038334
"RNGTT",0.104285714285714,0.11909028256375,0.105587452737711,0.0837138508371385,0.157873133150201
"CES2",0.161428571428572,0.108063404548588,0.0348690659571489,0.0974124809741248,0.168655868144359
"DENND11",0.175,0.207305306685042,0.0404705223358074,0.0783866057838661,0.0692115815730476
"ABCF3",0.115,0.160854583046174,0.0448116510292678,0.0646879756468798,0.184837864292252
"INTS14",0.172857142857143,0.1421088904204,0.0431312141156702,0.0525114155251142,0.159546588361594
"PARG",0.121785714285714,0.139903514817367,0.0541240722587875,0.076103500761035,0.177907233750725
"ATRN",0.170714285714286,0.138249483115093,0.0165242963170425,0.058599695585997,0.185469356824853
"SLC25A25",0.204285714285715,0.0716747070985527,0.0256266629323624,0.0570776255707763,0.21088693126203
